,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
44022,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:24.825Z,2020-09-24T10:52:24.825Z,0.0
44023,rp,527,0x0007,3198145664,0x00000000,2020-09-24T10:52:24.856Z,2020-09-24T10:52:24.856Z,0.0
44024,rp,529,0x0007,1051186985,0x00000000,2020-09-24T10:52:24.859Z,2020-09-24T10:52:24.859Z,1.0
44025,rp,528,0x0007,3188588254,0x00000000,2020-09-24T10:52:24.859Z,2020-09-24T10:52:24.859Z,1.0
44026,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:24.867Z,2020-09-24T10:52:24.867Z,1.0
44027,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:24.867Z,2020-09-24T10:52:24.867Z,1.0
44028,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:24.867Z,2020-09-24T10:52:24.867Z,1.0
44029,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:24.867Z,2020-09-24T10:52:24.867Z,1.0
44030,rp,527,0x0007,3198145949,0x00000000,2020-09-24T10:52:25.107Z,2020-09-24T10:52:25.107Z,1.0
44031,gate,Speed,0x000b,-40,0x00000000,2020-09-24T10:52:25.107Z,2020-09-24T10:52:25.107Z,1.0
44032,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:52:25.107Z,2020-09-24T10:52:25.107Z,1.0
44033,gate,Position,0x000b,53.7,0x00000000,2020-09-24T10:52:25.107Z,2020-09-24T10:52:25.107Z,1.0
44034,rp,528,0x0007,3188629726,0x00000000,2020-09-24T10:52:25.109Z,2020-09-24T10:52:25.109Z,1.0
44035,rp,529,0x0007,1051183935,0x00000000,2020-09-24T10:52:25.112Z,2020-09-24T10:52:25.112Z,1.0
44036,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:25.125Z,2020-09-24T10:52:25.125Z,1.0
44037,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:25.167Z,2020-09-24T10:52:25.167Z,1.0
44038,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:25.167Z,2020-09-24T10:52:25.167Z,1.0
44039,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:25.167Z,2020-09-24T10:52:25.167Z,1.0
44040,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:25.167Z,2020-09-24T10:52:25.167Z,1.0
44041,rp,527,0x0007,3198146892,0x00000000,2020-09-24T10:52:25.360Z,2020-09-24T10:52:25.360Z,1.0
44042,rp,528,0x0007,3188627907,0x00000000,2020-09-24T10:52:25.363Z,2020-09-24T10:52:25.363Z,1.0
44043,rp,529,0x0007,1051184285,0x00000000,2020-09-24T10:52:25.363Z,2020-09-24T10:52:25.363Z,1.0
44044,gate,Position,0x000b,43.6,0x00000000,2020-09-24T10:52:25.407Z,2020-09-24T10:52:25.407Z,1.0
44045,gate,Speed,0x000b,-30,0x00000000,2020-09-24T10:52:25.407Z,2020-09-24T10:52:25.407Z,1.0
44046,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:52:25.407Z,2020-09-24T10:52:25.407Z,1.0
44047,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:25.425Z,2020-09-24T10:52:25.425Z,1.0
44048,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:25.467Z,2020-09-24T10:52:25.467Z,1.0
44049,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:25.467Z,2020-09-24T10:52:25.467Z,1.0
44050,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:25.467Z,2020-09-24T10:52:25.467Z,1.0
44051,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:25.467Z,2020-09-24T10:52:25.467Z,1.0
44052,rp,527,0x0007,3198146955,0x00000000,2020-09-24T10:52:25.608Z,2020-09-24T10:52:25.608Z,1.0
44053,rp,528,0x0007,3188627396,0x00000000,2020-09-24T10:52:25.610Z,2020-09-24T10:52:25.610Z,1.0
44054,rp,529,0x0007,1051184815,0x00000000,2020-09-24T10:52:25.611Z,2020-09-24T10:52:25.611Z,1.0
44055,gate,Position,0x000b,33.6,0x00000000,2020-09-24T10:52:25.707Z,2020-09-24T10:52:25.707Z,1.0
44056,gate,Speed,0x000b,-30,0x00000000,2020-09-24T10:52:25.707Z,2020-09-24T10:52:25.707Z,1.0
44057,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:52:25.707Z,2020-09-24T10:52:25.707Z,1.0
44058,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:25.725Z,2020-09-24T10:52:25.725Z,1.0
44059,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:25.767Z,2020-09-24T10:52:25.767Z,1.0
44060,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:25.767Z,2020-09-24T10:52:25.767Z,1.0
44061,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:25.767Z,2020-09-24T10:52:25.767Z,1.0
44062,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:25.767Z,2020-09-24T10:52:25.767Z,1.0
44063,rp,527,0x0007,3198146971,0x00000000,2020-09-24T10:52:25.853Z,2020-09-24T10:52:25.853Z,1.0
44064,rp,528,0x0007,3188627520,0x00000000,2020-09-24T10:52:25.856Z,2020-09-24T10:52:25.856Z,1.0
44065,rp,529,0x0007,1051184278,0x00000000,2020-09-24T10:52:25.859Z,2020-09-24T10:52:25.859Z,1.0
44066,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:52:26.007Z,2020-09-24T10:52:26.007Z,1.0
44067,gate,Speed,0x000b,-50,0x00000000,2020-09-24T10:52:26.007Z,2020-09-24T10:52:26.007Z,1.0
44068,gate,Position,0x000b,23.5,0x00000000,2020-09-24T10:52:26.007Z,2020-09-24T10:52:26.007Z,1.0
44069,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:26.025Z,2020-09-24T10:52:26.025Z,1.0
44070,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:26.067Z,2020-09-24T10:52:26.067Z,1.0
44071,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:26.067Z,2020-09-24T10:52:26.067Z,1.0
44072,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:26.067Z,2020-09-24T10:52:26.067Z,1.0
44073,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:26.067Z,2020-09-24T10:52:26.067Z,1.0
44074,rp,527,0x0007,3198147136,0x00000000,2020-09-24T10:52:26.106Z,2020-09-24T10:52:26.106Z,1.0
44075,rp,528,0x0007,3188627385,0x00000000,2020-09-24T10:52:26.107Z,2020-09-24T10:52:26.107Z,1.0
44076,rp,529,0x0007,1051183976,0x00000000,2020-09-24T10:52:26.109Z,2020-09-24T10:52:26.109Z,1.0
44077,gate,Speed,0x000b,-30,0x00000000,2020-09-24T10:52:26.307Z,2020-09-24T10:52:26.307Z,1.0
44078,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:52:26.307Z,2020-09-24T10:52:26.307Z,1.0
44079,gate,Position,0x000b,13.2,0x00000000,2020-09-24T10:52:26.307Z,2020-09-24T10:52:26.307Z,1.0
44080,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:26.325Z,2020-09-24T10:52:26.325Z,1.0
44081,rp,527,0x0007,3198147526,0x00000000,2020-09-24T10:52:26.355Z,2020-09-24T10:52:26.355Z,1.0
44082,rp,528,0x0007,3188628188,0x00000000,2020-09-24T10:52:26.357Z,2020-09-24T10:52:26.357Z,1.0
44083,rp,529,0x0007,1051184533,0x00000000,2020-09-24T10:52:26.358Z,2020-09-24T10:52:26.358Z,1.0
44084,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:26.367Z,2020-09-24T10:52:26.367Z,1.0
44085,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:26.367Z,2020-09-24T10:52:26.367Z,1.0
44086,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:26.367Z,2020-09-24T10:52:26.367Z,1.0
44087,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:26.367Z,2020-09-24T10:52:26.367Z,1.0
44088,gate,Position,0x000b,3,0x00000000,2020-09-24T10:52:26.607Z,2020-09-24T10:52:26.607Z,1.0
44089,gate,Speed,0x000b,-50,0x00000000,2020-09-24T10:52:26.607Z,2020-09-24T10:52:26.607Z,1.0
44090,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:52:26.607Z,2020-09-24T10:52:26.607Z,1.0
44091,rp,527,0x0007,3198147248,0x00000000,2020-09-24T10:52:26.618Z,2020-09-24T10:52:26.618Z,1.0
44092,rp,529,0x0007,1051184365,0x00000000,2020-09-24T10:52:26.621Z,2020-09-24T10:52:26.621Z,1.0
44093,rp,528,0x0007,3188628307,0x00000000,2020-09-24T10:52:26.621Z,2020-09-24T10:52:26.621Z,1.0
44094,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:26.625Z,2020-09-24T10:52:26.625Z,1.0
44095,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:26.667Z,2020-09-24T10:52:26.667Z,1.0
44096,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:26.667Z,2020-09-24T10:52:26.667Z,1.0
44097,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:26.667Z,2020-09-24T10:52:26.667Z,1.0
44098,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:26.667Z,2020-09-24T10:52:26.667Z,1.0
44099,rp,527,0x0007,3198146266,0x00000000,2020-09-24T10:52:26.853Z,2020-09-24T10:52:26.853Z,1.0
44100,rp,528,0x0007,3188555970,0x00000000,2020-09-24T10:52:26.856Z,2020-09-24T10:52:26.856Z,1.0
44101,rp,529,0x0007,1051299291,0x00000000,2020-09-24T10:52:26.859Z,2020-09-24T10:52:26.859Z,0.0
44102,gate,Safe,0x0001,true,0x00000000,2020-09-24T10:52:26.907Z,2020-09-24T10:52:26.907Z,0.0
44103,gate,Speed,0x000b,0,0x00000000,2020-09-24T10:52:26.907Z,2020-09-24T10:52:26.907Z,0.0
44104,gate,Position,0x000b,0.3,0x00000000,2020-09-24T10:52:26.907Z,2020-09-24T10:52:26.907Z,0.0
44105,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:26.925Z,2020-09-24T10:52:26.925Z,0.0
44106,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:26.967Z,2020-09-24T10:52:26.967Z,0.0
44107,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:26.967Z,2020-09-24T10:52:26.967Z,0.0
44108,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:26.967Z,2020-09-24T10:52:26.967Z,0.0
44109,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:26.967Z,2020-09-24T10:52:26.967Z,0.0
44110,rp,527,0x0007,3198142757,0x00000000,2020-09-24T10:52:27.117Z,2020-09-24T10:52:27.117Z,0.0
44111,rp,528,0x0007,3188326627,0x00000000,2020-09-24T10:52:27.119Z,2020-09-24T10:52:27.119Z,0.0
44112,rp,529,0x0007,1051952186,0x00000000,2020-09-24T10:52:27.122Z,2020-09-24T10:52:27.122Z,0.0
44113,gate,Speed,0x000b,0,0x00000000,2020-09-24T10:52:27.207Z,2020-09-24T10:52:27.207Z,0.0
44114,gate,Safe,0x0001,true,0x00000000,2020-09-24T10:52:27.207Z,2020-09-24T10:52:27.207Z,0.0
44115,gate,Position,0x000b,0.3,0x00000000,2020-09-24T10:52:27.207Z,2020-09-24T10:52:27.207Z,0.0
44116,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:52:27.225Z,2020-09-24T10:52:27.225Z,0.0
44117,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:52:27.267Z,2020-09-24T10:52:27.267Z,0.0
44118,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T10:52:27.267Z,2020-09-24T10:52:27.267Z,0.0
44119,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T10:52:27.267Z,2020-09-24T10:52:27.267Z,0.0
44120,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-09-24T10:52:27.267Z,2020-09-24T10:52:27.267Z,0.0
44121,rp,527,0x0007,3198138585,0x00000000,2020-09-24T10:52:27.353Z,2020-09-24T10:52:27.353Z,0.0
44122,rp,528,0x0007,3188321406,0x00000000,2020-09-24T10:52:27.355Z,2020-09-24T10:52:27.355Z,0.0
44123,rp,529,0x0007,1053785195,0x00000000,2020-09-24T10:52:27.358Z,2020-09-24T10:52:27.358Z,0.0
44124,gate,Safe,0x0001,true,0x00000000,2020-09-24T10:52:27.507Z,2020-09-24T10:52:27.507Z,0.0
44125,gate,Position,0x000b,0.3,0x00000000,2020-09-24T10:52:27.507Z,2020-09-24T10:52:27.507Z,0.0
