,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
58710,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:58:44.625Z,2020-09-24T10:58:44.625Z
58711,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:44.667Z,2020-09-24T10:58:44.667Z
58712,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:58:44.667Z,2020-09-24T10:58:44.667Z
58713,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T10:58:44.667Z,2020-09-24T10:58:44.667Z
58714,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:44.667Z,2020-09-24T10:58:44.667Z
58715,rp,528,0x0007,3188627626,0x00000000,2020-09-24T10:58:44.857Z,2020-09-24T10:58:44.857Z
58716,rp,527,0x0007,3198146787,0x00000000,2020-09-24T10:58:44.857Z,2020-09-24T10:58:44.857Z
58717,rp,529,0x0007,1051184955,0x00000000,2020-09-24T10:58:44.860Z,2020-09-24T10:58:44.860Z
58718,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:58:44.907Z,2020-09-24T10:58:44.907Z
58719,gate,Speed,0x000b,-30,0x00000000,2020-09-24T10:58:44.907Z,2020-09-24T10:58:44.907Z
58720,gate,Position,0x000b,46.2,0x00000000,2020-09-24T10:58:44.907Z,2020-09-24T10:58:44.907Z
58721,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:58:44.925Z,2020-09-24T10:58:44.925Z
58722,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:44.967Z,2020-09-24T10:58:44.967Z
58723,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:58:44.967Z,2020-09-24T10:58:44.967Z
58724,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:44.967Z,2020-09-24T10:58:44.967Z
58725,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T10:58:44.967Z,2020-09-24T10:58:44.967Z
58726,rp,527,0x0007,3198146831,0x00000000,2020-09-24T10:58:45.105Z,2020-09-24T10:58:45.105Z
58727,rp,528,0x0007,3188626370,0x00000000,2020-09-24T10:58:45.107Z,2020-09-24T10:58:45.107Z
58728,rp,529,0x0007,1051184652,0x00000000,2020-09-24T10:58:45.109Z,2020-09-24T10:58:45.109Z
58729,gate,Position,0x000b,36.1,0x00000000,2020-09-24T10:58:45.207Z,2020-09-24T10:58:45.207Z
58730,gate,Speed,0x000b,-30,0x00000000,2020-09-24T10:58:45.207Z,2020-09-24T10:58:45.207Z
58731,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:58:45.207Z,2020-09-24T10:58:45.207Z
58732,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:58:45.225Z,2020-09-24T10:58:45.225Z
58733,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T10:58:45.267Z,2020-09-24T10:58:45.267Z
58734,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:45.267Z,2020-09-24T10:58:45.267Z
58735,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:58:45.267Z,2020-09-24T10:58:45.267Z
58736,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:45.267Z,2020-09-24T10:58:45.267Z
58737,rp,527,0x0007,3198147304,0x00000000,2020-09-24T10:58:45.356Z,2020-09-24T10:58:45.356Z
58738,rp,529,0x0007,1051184882,0x00000000,2020-09-24T10:58:45.359Z,2020-09-24T10:58:45.359Z
58739,rp,528,0x0007,3188626446,0x00000000,2020-09-24T10:58:45.359Z,2020-09-24T10:58:45.359Z
58740,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:58:45.507Z,2020-09-24T10:58:45.507Z
58741,gate,Speed,0x000b,-40,0x00000000,2020-09-24T10:58:45.507Z,2020-09-24T10:58:45.507Z
58742,gate,Position,0x000b,26,0x00000000,2020-09-24T10:58:45.507Z,2020-09-24T10:58:45.507Z
58743,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:58:45.525Z,2020-09-24T10:58:45.525Z
58744,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:45.567Z,2020-09-24T10:58:45.567Z
58745,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:58:45.567Z,2020-09-24T10:58:45.567Z
58746,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T10:58:45.567Z,2020-09-24T10:58:45.567Z
58747,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:45.567Z,2020-09-24T10:58:45.567Z
58748,rp,527,0x0007,3198147102,0x00000000,2020-09-24T10:58:45.604Z,2020-09-24T10:58:45.604Z
58749,rp,528,0x0007,3188626959,0x00000000,2020-09-24T10:58:45.606Z,2020-09-24T10:58:45.606Z
58750,rp,529,0x0007,1051184363,0x00000000,2020-09-24T10:58:45.607Z,2020-09-24T10:58:45.607Z
58751,gate,Position,0x000b,16,0x00000000,2020-09-24T10:58:45.807Z,2020-09-24T10:58:45.807Z
58752,gate,Speed,0x000b,0,0x00000000,2020-09-24T10:58:45.807Z,2020-09-24T10:58:45.807Z
58753,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:58:45.807Z,2020-09-24T10:58:45.807Z
58754,store,DiscSize,0x0003,2,0x00000000,2020-09-24T10:58:45.825Z,2020-09-24T10:58:45.825Z
58755,rp,527,0x0007,3198147314,0x00000000,2020-09-24T10:58:45.852Z,2020-09-24T10:58:45.852Z
58756,rp,528,0x0007,3188626922,0x00000000,2020-09-24T10:58:45.855Z,2020-09-24T10:58:45.855Z
58757,rp,529,0x0007,1051184541,0x00000000,2020-09-24T10:58:45.857Z,2020-09-24T10:58:45.857Z
58758,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:45.867Z,2020-09-24T10:58:45.867Z
58759,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T10:58:45.867Z,2020-09-24T10:58:45.867Z
58760,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T10:58:45.867Z,2020-09-24T10:58:45.867Z
58761,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T10:58:45.867Z,2020-09-24T10:58:45.867Z
58762,rp,527,0x0007,3198147433,0x00000000,2020-09-24T10:58:46.103Z,2020-09-24T10:58:46.103Z
58763,rp,528,0x0007,3188626634,0x00000000,2020-09-24T10:58:46.105Z,2020-09-24T10:58:46.105Z
58764,gate,Speed,0x000b,-50,0x00000000,2020-09-24T10:58:46.107Z,2020-09-24T10:58:46.107Z
58765,gate,Safe,0x0001,false,0x00000000,2020-09-24T10:58:46.107Z,2020-09-24T10:58:46.107Z
58766,gate,Position,0x000b,5.5,0x00000000,2020-09-24T10:58:46.107Z,2020-09-24T10:58:46.107Z
58767,rp,529,0x0007,1051184349,0x00000000,2020-09-24T10:58:46.108Z,2020-09-24T10:58:46.108Z
