,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
2822,flag,560,0x0004,2,0x00000000,2020-10-30T10:57:54.863Z,2020-10-30 10:56:47.863000+00:00
2823,rp,527,0x0007,3198146610,0x00000000,2020-10-30T10:57:54.864Z,2020-10-30 10:56:47.864000+00:00
2824,rp,529,0x0007,1051185538,0x00000000,2020-10-30T10:57:54.866Z,2020-10-30 10:56:47.866000+00:00
2825,rp,528,0x0007,3188629957,0x00000000,2020-10-30T10:57:54.866Z,2020-10-30 10:56:47.866000+00:00
2826,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:56:47.966Z,2020-10-30 10:56:47.966000+00:00
2827,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:56:48.074Z,2020-10-30 10:56:48.074000+00:00
2828,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:56:48.074Z,2020-10-30 10:56:48.074000+00:00
2829,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:56:48.074Z,2020-10-30 10:56:48.074000+00:00
2830,rp,527,0x0007,3198147273,0x00000000,2020-10-30T10:57:55.114Z,2020-10-30 10:56:48.114000+00:00
2831,rp,528,0x0007,3188627012,0x00000000,2020-10-30T10:57:55.114Z,2020-10-30 10:56:48.114000+00:00
2832,rp,529,0x0007,1051184706,0x00000000,2020-10-30T10:57:55.117Z,2020-10-30 10:56:48.117000+00:00
2833,qc,DistanceAbs,0x000b,5.445902618119999,0x00000000,2020-10-30T10:56:48.124Z,2020-10-30 10:56:48.124000+00:00
2834,qc,ResultCode,0x0006,1.0,0x00000000,2020-10-30T10:56:48.124Z,2020-10-30 10:56:48.124000+00:00
2835,qc,DistanceY,0x000b,5.376343801619999,0x00000000,2020-10-30T10:56:48.124Z,2020-10-30 10:56:48.124000+00:00
2836,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-30T10:56:48.124Z,2020-10-30 10:56:48.124000+00:00
2837,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:56:48.266Z,2020-10-30 10:56:48.266000+00:00
2838,rp,527,0x0007,3198147176,0x00000000,2020-10-30T10:57:55.365Z,2020-10-30 10:56:48.365000+00:00
2839,rp,529,0x0007,1051184430,0x00000000,2020-10-30T10:57:55.367Z,2020-10-30 10:56:48.367000+00:00
2840,rp,528,0x0007,3188626762,0x00000000,2020-10-30T10:57:55.367Z,2020-10-30 10:56:48.367000+00:00
2841,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:56:48.374Z,2020-10-30 10:56:48.374000+00:00
2842,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:56:48.374Z,2020-10-30 10:56:48.374000+00:00
2843,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:56:48.374Z,2020-10-30 10:56:48.374000+00:00
2844,qc,ResultCode,0x0006,1.0,0x00000000,2020-10-30T10:56:48.424Z,2020-10-30 10:56:48.424000+00:00
2845,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-30T10:56:48.424Z,2020-10-30 10:56:48.424000+00:00
2846,qc,DistanceAbs,0x000b,5.445902618119999,0x00000000,2020-10-30T10:56:48.424Z,2020-10-30 10:56:48.424000+00:00
2847,qc,DistanceY,0x000b,5.376343801619999,0x00000000,2020-10-30T10:56:48.424Z,2020-10-30 10:56:48.424000+00:00
2848,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:56:48.566Z,2020-10-30 10:56:48.566000+00:00
2849,rp,527,0x0007,3198146946,0x00000000,2020-10-30T10:57:55.613Z,2020-10-30 10:56:48.613000+00:00
2850,rp,528,0x0007,3188626665,0x00000000,2020-10-30T10:57:55.615Z,2020-10-30 10:56:48.615000+00:00
2851,rp,529,0x0007,1051184743,0x00000000,2020-10-30T10:57:55.616Z,2020-10-30 10:56:48.616000+00:00
2852,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:56:48.674Z,2020-10-30 10:56:48.674000+00:00
2853,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:56:48.674Z,2020-10-30 10:56:48.674000+00:00
2854,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:56:48.674Z,2020-10-30 10:56:48.674000+00:00
2855,qc,ResultCode,0x0006,1.0,0x00000000,2020-10-30T10:56:48.724Z,2020-10-30 10:56:48.724000+00:00
2856,qc,DistanceY,0x000b,5.376343801619999,0x00000000,2020-10-30T10:56:48.724Z,2020-10-30 10:56:48.724000+00:00
2857,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-30T10:56:48.724Z,2020-10-30 10:56:48.724000+00:00
2858,qc,DistanceAbs,0x000b,5.445902618119999,0x00000000,2020-10-30T10:56:48.724Z,2020-10-30 10:56:48.724000+00:00
2859,rp,527,0x0007,3198146761,0x00000000,2020-10-30T10:57:55.863Z,2020-10-30 10:56:48.863000+00:00
2860,rp,528,0x0007,3188626245,0x00000000,2020-10-30T10:57:55.863Z,2020-10-30 10:56:48.863000+00:00
2861,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:56:48.866Z,2020-10-30 10:56:48.866000+00:00
2862,rp,529,0x0007,1051184410,0x00000000,2020-10-30T10:57:55.866Z,2020-10-30 10:56:48.866000+00:00
2863,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:56:48.974Z,2020-10-30 10:56:48.974000+00:00
2864,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:56:48.974Z,2020-10-30 10:56:48.974000+00:00
2865,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:56:48.974Z,2020-10-30 10:56:48.974000+00:00
2866,qc,DistanceAbs,0x000b,5.445902618119999,0x00000000,2020-10-30T10:56:49.024Z,2020-10-30 10:56:49.024000+00:00
2867,qc,ResultCode,0x0006,1.0,0x00000000,2020-10-30T10:56:49.024Z,2020-10-30 10:56:49.024000+00:00
2868,qc,DistanceY,0x000b,5.376343801619999,0x00000000,2020-10-30T10:56:49.024Z,2020-10-30 10:56:49.024000+00:00
2869,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-30T10:56:49.024Z,2020-10-30 10:56:49.024000+00:00
2870,rp,527,0x0007,3198147485,0x00000000,2020-10-30T10:57:56.114Z,2020-10-30 10:56:49.114000+00:00
2871,rp,529,0x0007,1051184972,0x00000000,2020-10-30T10:57:56.116Z,2020-10-30 10:56:49.116000+00:00
2872,rp,528,0x0007,3188626520,0x00000000,2020-10-30T10:57:56.116Z,2020-10-30 10:56:49.116000+00:00
2873,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:56:49.166Z,2020-10-30 10:56:49.166000+00:00
2874,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:56:49.274Z,2020-10-30 10:56:49.274000+00:00
2875,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:56:49.274Z,2020-10-30 10:56:49.274000+00:00
2876,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:56:49.274Z,2020-10-30 10:56:49.274000+00:00
2877,qc,ResultCode,0x0006,1.0,0x00000000,2020-10-30T10:56:49.324Z,2020-10-30 10:56:49.324000+00:00
2878,qc,DistanceAbs,0x000b,5.445902618119999,0x00000000,2020-10-30T10:56:49.324Z,2020-10-30 10:56:49.324000+00:00
2879,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-30T10:56:49.324Z,2020-10-30 10:56:49.324000+00:00
