,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
45194,rp,529,0x0007,1051193837,0x00000000,2020-09-24T11:32:29.366Z,2020-09-24T11:32:29.366Z,1.0
45195,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:32:29.503Z,2020-09-24T11:32:29.503Z,1.0
45196,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:32:29.503Z,2020-09-24T11:32:29.503Z,1.0
45197,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:32:29.503Z,2020-09-24T11:32:29.503Z,1.0
45198,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T11:32:29.549Z,2020-09-24T11:32:29.549Z,1.0
45199,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:32:29.549Z,2020-09-24T11:32:29.549Z,1.0
45200,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:32:29.549Z,2020-09-24T11:32:29.549Z,1.0
45201,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:32:29.549Z,2020-09-24T11:32:29.549Z,1.0
45202,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:32:29.575Z,2020-09-24T11:32:29.575Z,1.0
45203,rp,527,0x0007,3198146079,0x00000000,2020-09-24T11:32:29.611Z,2020-09-24T11:32:29.611Z,1.0
45204,rp,528,0x0007,3188631925,0x00000000,2020-09-24T11:32:29.613Z,2020-09-24T11:32:29.613Z,1.0
45205,rp,529,0x0007,1051185566,0x00000000,2020-09-24T11:32:29.613Z,2020-09-24T11:32:29.613Z,1.0
45206,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:32:29.803Z,2020-09-24T11:32:29.803Z,1.0
45207,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:32:29.803Z,2020-09-24T11:32:29.803Z,1.0
45208,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:32:29.803Z,2020-09-24T11:32:29.803Z,1.0
45209,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T11:32:29.849Z,2020-09-24T11:32:29.849Z,1.0
45210,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:32:29.849Z,2020-09-24T11:32:29.849Z,1.0
45211,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:32:29.849Z,2020-09-24T11:32:29.849Z,1.0
45212,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:32:29.849Z,2020-09-24T11:32:29.849Z,1.0
45213,rp,529,0x0007,1051185053,0x00000000,2020-09-24T11:32:29.866Z,2020-09-24T11:32:29.866Z,1.0
45214,rp,528,0x0007,3188628772,0x00000000,2020-09-24T11:32:29.866Z,2020-09-24T11:32:29.866Z,1.0
45215,rp,527,0x0007,3198146722,0x00000000,2020-09-24T11:32:29.866Z,2020-09-24T11:32:29.866Z,1.0
45216,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:32:29.875Z,2020-09-24T11:32:29.875Z,1.0
45217,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:32:30.103Z,2020-09-24T11:32:30.103Z,1.0
45218,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:32:30.103Z,2020-09-24T11:32:30.103Z,1.0
45219,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:32:30.103Z,2020-09-24T11:32:30.103Z,1.0
45220,rp,528,0x0007,3188627060,0x00000000,2020-09-24T11:32:30.114Z,2020-09-24T11:32:30.114Z,1.0
45221,rp,527,0x0007,3198147007,0x00000000,2020-09-24T11:32:30.114Z,2020-09-24T11:32:30.114Z,1.0
45222,rp,529,0x0007,1051184838,0x00000000,2020-09-24T11:32:30.117Z,2020-09-24T11:32:30.117Z,1.0
