,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
91367,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:52:27.775Z,2020-09-24T11:52:27.775Z,0.0
91368,rp,528,0x0007,3187771791,0x00000000,2020-09-24T11:52:27.856Z,2020-09-24T11:52:27.856Z,0.0
91369,rp,529,0x0007,1053953548,0x00000000,2020-09-24T11:52:27.856Z,2020-09-24T11:52:27.856Z,0.0
91370,rp,527,0x0007,3197249102,0x00000000,2020-09-24T11:52:27.859Z,2020-09-24T11:52:27.859Z,0.0
91371,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:52:28.003Z,2020-09-24T11:52:28.003Z,0.0
91372,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:52:28.003Z,2020-09-24T11:52:28.003Z,0.0
91373,gate,Position,0x000b,13.5,0x00000000,2020-09-24T11:52:28.003Z,2020-09-24T11:52:28.003Z,0.0
91374,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:52:28.049Z,2020-09-24T11:52:28.049Z,0.0
91375,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:52:28.049Z,2020-09-24T11:52:28.049Z,0.0
91376,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:52:28.049Z,2020-09-24T11:52:28.049Z,0.0
91377,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:52:28.049Z,2020-09-24T11:52:28.049Z,0.0
91378,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:52:28.075Z,2020-09-24T11:52:28.075Z,0.0
91379,rp,529,0x0007,1053883596,0x00000000,2020-09-24T11:52:28.103Z,2020-09-24T11:52:28.103Z,0.0
91380,rp,528,0x0007,3187219774,0x00000000,2020-09-24T11:52:28.106Z,2020-09-24T11:52:28.106Z,0.0
91381,rp,527,0x0007,3198152325,0x00000000,2020-09-24T11:52:28.106Z,2020-09-24T11:52:28.106Z,0.0
91382,gate,Position,0x000b,3.3,0x00000000,2020-09-24T11:52:28.303Z,2020-09-24T11:52:28.303Z,0.0
91383,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:52:28.303Z,2020-09-24T11:52:28.303Z,0.0
