,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
99233,rp,529,0x0007,1051185285,0x00000000,2020-09-24T11:55:51.353Z,2020-09-24T11:55:51.353Z,1.0
99234,rp,528,0x0007,3188370687,0x00000000,2020-09-24T11:55:51.353Z,2020-09-24T11:55:51.353Z,1.0
99235,rp,527,0x0007,3198144179,0x00000000,2020-09-24T11:55:51.356Z,2020-09-24T11:55:51.356Z,1.0
99236,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:51.403Z,2020-09-24T11:55:51.403Z,1.0
99237,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:51.403Z,2020-09-24T11:55:51.403Z,1.0
99238,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:51.403Z,2020-09-24T11:55:51.403Z,1.0
99239,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:51.449Z,2020-09-24T11:55:51.449Z,1.0
99240,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:51.449Z,2020-09-24T11:55:51.449Z,1.0
99241,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:51.449Z,2020-09-24T11:55:51.449Z,1.0
99242,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:55:51.449Z,2020-09-24T11:55:51.449Z,1.0
99243,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:51.475Z,2020-09-24T11:55:51.475Z,1.0
99244,rp,529,0x0007,1051185051,0x00000000,2020-09-24T11:55:51.603Z,2020-09-24T11:55:51.603Z,1.0
99245,rp,528,0x0007,3188630899,0x00000000,2020-09-24T11:55:51.603Z,2020-09-24T11:55:51.603Z,1.0
99246,rp,527,0x0007,3198145954,0x00000000,2020-09-24T11:55:51.606Z,2020-09-24T11:55:51.606Z,1.0
99247,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:51.703Z,2020-09-24T11:55:51.703Z,1.0
99248,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:51.703Z,2020-09-24T11:55:51.703Z,1.0
99249,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:51.703Z,2020-09-24T11:55:51.703Z,1.0
99250,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:55:51.749Z,2020-09-24T11:55:51.749Z,1.0
99251,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:51.749Z,2020-09-24T11:55:51.749Z,1.0
99252,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:51.749Z,2020-09-24T11:55:51.749Z,1.0
99253,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:51.749Z,2020-09-24T11:55:51.749Z,1.0
99254,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:51.775Z,2020-09-24T11:55:51.775Z,1.0
99255,rp,529,0x0007,1051185461,0x00000000,2020-09-24T11:55:51.854Z,2020-09-24T11:55:51.854Z,1.0
99256,rp,528,0x0007,3188627629,0x00000000,2020-09-24T11:55:51.854Z,2020-09-24T11:55:51.854Z,1.0
99257,rp,527,0x0007,3198146542,0x00000000,2020-09-24T11:55:51.856Z,2020-09-24T11:55:51.856Z,1.0
99258,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:52.003Z,2020-09-24T11:55:52.003Z,1.0
99259,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:52.003Z,2020-09-24T11:55:52.003Z,1.0
99260,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:52.003Z,2020-09-24T11:55:52.003Z,1.0
99261,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:52.049Z,2020-09-24T11:55:52.049Z,1.0
99262,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:52.049Z,2020-09-24T11:55:52.049Z,1.0
99263,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:52.049Z,2020-09-24T11:55:52.049Z,1.0
99264,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:55:52.049Z,2020-09-24T11:55:52.049Z,1.0
99265,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:52.075Z,2020-09-24T11:55:52.075Z,1.0
99266,rp,529,0x0007,1051185273,0x00000000,2020-09-24T11:55:52.102Z,2020-09-24T11:55:52.102Z,1.0
99267,rp,527,0x0007,3198146893,0x00000000,2020-09-24T11:55:52.107Z,2020-09-24T11:55:52.107Z,1.0
99268,rp,528,0x0007,3188627197,0x00000000,2020-09-24T11:55:52.107Z,2020-09-24T11:55:52.107Z,1.0
99269,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:52.303Z,2020-09-24T11:55:52.303Z,1.0
99270,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:52.303Z,2020-09-24T11:55:52.303Z,1.0
99271,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:52.303Z,2020-09-24T11:55:52.303Z,1.0
99272,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:52.349Z,2020-09-24T11:55:52.349Z,1.0
99273,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:52.349Z,2020-09-24T11:55:52.349Z,1.0
99274,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:52.349Z,2020-09-24T11:55:52.349Z,1.0
99275,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:55:52.349Z,2020-09-24T11:55:52.349Z,1.0
99276,rp,529,0x0007,1051185194,0x00000000,2020-09-24T11:55:52.352Z,2020-09-24T11:55:52.352Z,1.0
99277,rp,528,0x0007,3188626943,0x00000000,2020-09-24T11:55:52.353Z,2020-09-24T11:55:52.353Z,1.0
99278,rp,527,0x0007,3198146994,0x00000000,2020-09-24T11:55:52.355Z,2020-09-24T11:55:52.355Z,1.0
99279,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:52.375Z,2020-09-24T11:55:52.375Z,1.0
99280,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:52.603Z,2020-09-24T11:55:52.603Z,1.0
99281,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:52.603Z,2020-09-24T11:55:52.603Z,1.0
99282,rp,529,0x0007,1051184551,0x00000000,2020-09-24T11:55:52.603Z,2020-09-24T11:55:52.603Z,1.0
99283,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:52.603Z,2020-09-24T11:55:52.603Z,1.0
99284,rp,528,0x0007,3188627053,0x00000000,2020-09-24T11:55:52.604Z,2020-09-24T11:55:52.604Z,1.0
99285,rp,527,0x0007,3198146911,0x00000000,2020-09-24T11:55:52.606Z,2020-09-24T11:55:52.606Z,1.0
99286,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:52.649Z,2020-09-24T11:55:52.649Z,1.0
99287,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:52.649Z,2020-09-24T11:55:52.649Z,1.0
99288,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:55:52.649Z,2020-09-24T11:55:52.649Z,1.0
99289,qc,DistanceAbs,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:52.649Z,2020-09-24T11:55:52.649Z,1.0
99290,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:52.675Z,2020-09-24T11:55:52.675Z,1.0
99291,rp,528,0x0007,3188625681,0x00000000,2020-09-24T11:55:52.854Z,2020-09-24T11:55:52.854Z,1.0
99292,rp,529,0x0007,1051184800,0x00000000,2020-09-24T11:55:52.854Z,2020-09-24T11:55:52.854Z,1.0
99293,rp,527,0x0007,3198147272,0x00000000,2020-09-24T11:55:52.857Z,2020-09-24T11:55:52.857Z,1.0
99294,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:52.903Z,2020-09-24T11:55:52.903Z,1.0
99295,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:52.903Z,2020-09-24T11:55:52.903Z,1.0
99296,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:52.903Z,2020-09-24T11:55:52.903Z,1.0
99297,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:55:52.949Z,2020-09-24T11:55:52.949Z,1.0
99298,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:55:52.949Z,2020-09-24T11:55:52.949Z,1.0
99299,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:52.949Z,2020-09-24T11:55:52.949Z,1.0
99300,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:52.949Z,2020-09-24T11:55:52.949Z,1.0
99301,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:52.975Z,2020-09-24T11:55:52.975Z,1.0
99302,rp,529,0x0007,1051184498,0x00000000,2020-09-24T11:55:53.102Z,2020-09-24T11:55:53.102Z,1.0
99303,rp,528,0x0007,3188627255,0x00000000,2020-09-24T11:55:53.105Z,2020-09-24T11:55:53.105Z,1.0
99304,rp,527,0x0007,3198147459,0x00000000,2020-09-24T11:55:53.107Z,2020-09-24T11:55:53.107Z,1.0
99305,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:53.203Z,2020-09-24T11:55:53.203Z,1.0
99306,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:53.203Z,2020-09-24T11:55:53.203Z,1.0
99307,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:53.203Z,2020-09-24T11:55:53.203Z,1.0
99308,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:53.249Z,2020-09-24T11:55:53.249Z,1.0
99309,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:55:53.249Z,2020-09-24T11:55:53.249Z,1.0
99310,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:55:53.249Z,2020-09-24T11:55:53.249Z,1.0
99311,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:53.249Z,2020-09-24T11:55:53.249Z,1.0
99312,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:53.275Z,2020-09-24T11:55:53.275Z,1.0
99313,rp,529,0x0007,1051194706,0x00000000,2020-09-24T11:55:53.352Z,2020-09-24T11:55:53.352Z,1.0
99314,rp,528,0x0007,3188619028,0x00000000,2020-09-24T11:55:53.353Z,2020-09-24T11:55:53.353Z,1.0
99315,rp,527,0x0007,3198147244,0x00000000,2020-09-24T11:55:53.355Z,2020-09-24T11:55:53.355Z,1.0
99316,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:53.503Z,2020-09-24T11:55:53.503Z,1.0
99317,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:53.503Z,2020-09-24T11:55:53.503Z,1.0
99318,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:53.503Z,2020-09-24T11:55:53.503Z,1.0
99319,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:53.549Z,2020-09-24T11:55:53.549Z,1.0
99320,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:55:53.549Z,2020-09-24T11:55:53.549Z,1.0
99321,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:55:53.549Z,2020-09-24T11:55:53.549Z,1.0
99322,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:53.549Z,2020-09-24T11:55:53.549Z,1.0
99323,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:53.575Z,2020-09-24T11:55:53.575Z,1.0
99324,rp,528,0x0007,3188328915,0x00000000,2020-09-24T11:55:53.603Z,2020-09-24T11:55:53.603Z,1.0
99325,rp,529,0x0007,1051711094,0x00000000,2020-09-24T11:55:53.603Z,2020-09-24T11:55:53.603Z,0.0
99326,rp,527,0x0007,3198143814,0x00000000,2020-09-24T11:55:53.605Z,2020-09-24T11:55:53.605Z,0.0
99327,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:53.803Z,2020-09-24T11:55:53.803Z,0.0
99328,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:53.803Z,2020-09-24T11:55:53.803Z,0.0
99329,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:53.803Z,2020-09-24T11:55:53.803Z,0.0
99330,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:53.849Z,2020-09-24T11:55:53.849Z,0.0
99331,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:55:53.849Z,2020-09-24T11:55:53.849Z,0.0
99332,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:55:53.849Z,2020-09-24T11:55:53.849Z,0.0
99333,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:55:53.849Z,2020-09-24T11:55:53.849Z,0.0
99334,rp,529,0x0007,1053357150,0x00000000,2020-09-24T11:55:53.853Z,2020-09-24T11:55:53.853Z,0.0
99335,rp,528,0x0007,3188323968,0x00000000,2020-09-24T11:55:53.854Z,2020-09-24T11:55:53.854Z,0.0
99336,rp,527,0x0007,3198141056,0x00000000,2020-09-24T11:55:53.856Z,2020-09-24T11:55:53.856Z,0.0
99337,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:53.875Z,2020-09-24T11:55:53.875Z,0.0
99338,rp,529,0x0007,1054282285,0x00000000,2020-09-24T11:55:54.102Z,2020-09-24T11:55:54.102Z,0.0
99339,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:55:54.103Z,2020-09-24T11:55:54.103Z,0.0
99340,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:55:54.103Z,2020-09-24T11:55:54.103Z,0.0
99341,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:55:54.103Z,2020-09-24T11:55:54.103Z,0.0
99342,rp,528,0x0007,3188362218,0x00000000,2020-09-24T11:55:54.104Z,2020-09-24T11:55:54.104Z,0.0
99343,rp,527,0x0007,3198123723,0x00000000,2020-09-24T11:55:54.107Z,2020-09-24T11:55:54.107Z,0.0
99344,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:55:54.149Z,2020-09-24T11:55:54.149Z,0.0
99345,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:54.149Z,2020-09-24T11:55:54.149Z,0.0
99346,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:55:54.149Z,2020-09-24T11:55:54.149Z,0.0
