,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
63610,rp,529,0x0007,1051181999,0x00000000,2020-09-24T11:40:25.853Z,2020-09-24T11:40:25.853Z,1.0
63611,rp,528,0x0007,3188119556,0x00000000,2020-09-24T11:40:25.854Z,2020-09-24T11:40:25.854Z,1.0
63612,rp,527,0x0007,3198143284,0x00000000,2020-09-24T11:40:25.856Z,2020-09-24T11:40:25.856Z,1.0
63613,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:40:25.903Z,2020-09-24T11:40:25.903Z,1.0
63614,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:40:25.903Z,2020-09-24T11:40:25.903Z,1.0
63615,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:40:25.903Z,2020-09-24T11:40:25.903Z,1.0
63616,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:25.949Z,2020-09-24T11:40:25.949Z,1.0
63617,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:25.949Z,2020-09-24T11:40:25.949Z,1.0
63618,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:25.949Z,2020-09-24T11:40:25.949Z,1.0
63619,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:25.949Z,2020-09-24T11:40:25.949Z,1.0
63620,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:40:25.975Z,2020-09-24T11:40:25.975Z,1.0
63621,rp,529,0x0007,1051185538,0x00000000,2020-09-24T11:40:26.104Z,2020-09-24T11:40:26.104Z,1.0
63622,rp,528,0x0007,3188630108,0x00000000,2020-09-24T11:40:26.104Z,2020-09-24T11:40:26.104Z,1.0
63623,rp,527,0x0007,3198146060,0x00000000,2020-09-24T11:40:26.107Z,2020-09-24T11:40:26.107Z,1.0
63624,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:40:26.203Z,2020-09-24T11:40:26.203Z,1.0
63625,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:40:26.203Z,2020-09-24T11:40:26.203Z,1.0
63626,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:40:26.203Z,2020-09-24T11:40:26.203Z,1.0
63627,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:26.249Z,2020-09-24T11:40:26.249Z,1.0
63628,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:26.249Z,2020-09-24T11:40:26.249Z,1.0
63629,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:26.249Z,2020-09-24T11:40:26.249Z,1.0
63630,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:26.249Z,2020-09-24T11:40:26.249Z,1.0
63631,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:40:26.275Z,2020-09-24T11:40:26.275Z,1.0
63632,rp,529,0x0007,1051184985,0x00000000,2020-09-24T11:40:26.354Z,2020-09-24T11:40:26.354Z,1.0
63633,rp,528,0x0007,3188628439,0x00000000,2020-09-24T11:40:26.354Z,2020-09-24T11:40:26.354Z,1.0
63634,rp,527,0x0007,3198146645,0x00000000,2020-09-24T11:40:26.357Z,2020-09-24T11:40:26.357Z,1.0
63635,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:40:26.503Z,2020-09-24T11:40:26.503Z,1.0
63636,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:40:26.503Z,2020-09-24T11:40:26.503Z,1.0
63637,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:40:26.503Z,2020-09-24T11:40:26.503Z,1.0
63638,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:26.549Z,2020-09-24T11:40:26.549Z,1.0
63639,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:26.549Z,2020-09-24T11:40:26.549Z,1.0
63640,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:26.549Z,2020-09-24T11:40:26.549Z,1.0
63641,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:26.549Z,2020-09-24T11:40:26.549Z,1.0
