,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
9883,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:15:20.275Z,2020-09-24T11:15:20.275Z,0.0
9884,rp,527,0x0007,1040982406,0x00000000,2020-09-24T11:15:20.354Z,2020-09-24T11:15:20.354Z,0.0
9885,rp,528,0x0007,3191881559,0x00000000,2020-09-24T11:15:20.357Z,2020-09-24T11:15:20.357Z,0.0
9886,rp,529,0x0007,1055063637,0x00000000,2020-09-24T11:15:20.359Z,2020-09-24T11:15:20.359Z,0.0
9887,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:15:20.503Z,2020-09-24T11:15:20.503Z,0.0
9888,gate,Position,0x000b,94.6,0x00000000,2020-09-24T11:15:20.503Z,2020-09-24T11:15:20.503Z,0.0
9889,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:15:20.503Z,2020-09-24T11:15:20.503Z,0.0
9890,qc,DistanceAbs,0x000b,8.721175436060001,0x00000000,2020-09-24T11:15:20.549Z,2020-09-24T11:15:20.549Z,0.0
9891,qc,DistanceX,0x000b,6.5072286129,0x00000000,2020-09-24T11:15:20.549Z,2020-09-24T11:15:20.549Z,0.0
9892,qc,DistanceY,0x000b,5.8064513057500005,0x00000000,2020-09-24T11:15:20.549Z,2020-09-24T11:15:20.549Z,0.0
9893,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:15:20.549Z,2020-09-24T11:15:20.549Z,0.0
9894,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:15:20.575Z,2020-09-24T11:15:20.575Z,0.0
9895,rp,527,0x0007,1030047859,0x00000000,2020-09-24T11:15:20.602Z,2020-09-24T11:15:20.602Z,0.0
9896,rp,528,0x0007,3190742227,0x00000000,2020-09-24T11:15:20.605Z,2020-09-24T11:15:20.605Z,0.0
9897,rp,529,0x0007,1054616224,0x00000000,2020-09-24T11:15:20.605Z,2020-09-24T11:15:20.605Z,0.0
9898,gate,Position,0x000b,85,0x00000000,2020-09-24T11:15:20.803Z,2020-09-24T11:15:20.803Z,0.0
9899,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:15:20.803Z,2020-09-24T11:15:20.803Z,0.0
9900,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:15:20.803Z,2020-09-24T11:15:20.803Z,0.0
9901,qc,DistanceAbs,0x000b,8.721175436060001,0x00000000,2020-09-24T11:15:20.849Z,2020-09-24T11:15:20.849Z,0.0
9902,qc,DistanceY,0x000b,5.8064513057500005,0x00000000,2020-09-24T11:15:20.849Z,2020-09-24T11:15:20.849Z,0.0
9903,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:15:20.849Z,2020-09-24T11:15:20.849Z,0.0
9904,qc,DistanceX,0x000b,6.5072286129,0x00000000,2020-09-24T11:15:20.849Z,2020-09-24T11:15:20.849Z,0.0
9905,rp,527,0x0007,1024475234,0x00000000,2020-09-24T11:15:20.853Z,2020-09-24T11:15:20.853Z,0.0
9906,rp,528,0x0007,3190247288,0x00000000,2020-09-24T11:15:20.856Z,2020-09-24T11:15:20.856Z,0.0
9907,rp,529,0x0007,1054418476,0x00000000,2020-09-24T11:15:20.858Z,2020-09-24T11:15:20.858Z,0.0
9908,store,DiscSize,0x0003,1,0x00000000,2020-09-24T11:15:20.875Z,2020-09-24T11:15:20.875Z,0.0
