,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
44136,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:32:01.975Z,2020-09-24T11:32:01.975Z,0.0
44137,rp,527,0x0007,3195680677,0x00000000,2020-09-24T11:32:02.113Z,2020-09-24T11:32:02.113Z,0.0
44138,rp,529,0x0007,1054046105,0x00000000,2020-09-24T11:32:02.116Z,2020-09-24T11:32:02.116Z,0.0
44139,rp,528,0x0007,3188295091,0x00000000,2020-09-24T11:32:02.116Z,2020-09-24T11:32:02.116Z,0.0
44140,gate,Position,0x000b,19.4,0x00000000,2020-09-24T11:32:02.203Z,2020-09-24T11:32:02.203Z,0.0
44141,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:32:02.203Z,2020-09-24T11:32:02.203Z,0.0
44142,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:32:02.203Z,2020-09-24T11:32:02.203Z,0.0
44143,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:32:02.249Z,2020-09-24T11:32:02.249Z,0.0
44144,qc,DistanceX,0x000b,1.51835334301,0x00000000,2020-09-24T11:32:02.249Z,2020-09-24T11:32:02.249Z,0.0
44145,qc,DistanceAbs,0x000b,1.86053749792,0x00000000,2020-09-24T11:32:02.249Z,2020-09-24T11:32:02.249Z,0.0
44146,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-09-24T11:32:02.249Z,2020-09-24T11:32:02.249Z,0.0
44147,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:32:02.275Z,2020-09-24T11:32:02.275Z,0.0
44148,rp,527,0x0007,3197802685,0x00000000,2020-09-24T11:32:02.364Z,2020-09-24T11:32:02.364Z,0.0
44149,rp,528,0x0007,3187457042,0x00000000,2020-09-24T11:32:02.366Z,2020-09-24T11:32:02.366Z,0.0
44150,rp,529,0x0007,1053906783,0x00000000,2020-09-24T11:32:02.367Z,2020-09-24T11:32:02.367Z,0.0
44151,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:32:02.503Z,2020-09-24T11:32:02.503Z,0.0
44152,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:32:02.503Z,2020-09-24T11:32:02.503Z,0.0
44153,gate,Position,0x000b,9.1,0x00000000,2020-09-24T11:32:02.503Z,2020-09-24T11:32:02.503Z,0.0
44154,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:32:02.549Z,2020-09-24T11:32:02.549Z,0.0
