,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
100124,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:56:14.275Z,2020-09-24T11:56:14.275Z,0.0
100125,rp,529,0x0007,1053910996,0x00000000,2020-09-24T11:56:14.353Z,2020-09-24T11:56:14.353Z,0.0
100126,rp,528,0x0007,3187500946,0x00000000,2020-09-24T11:56:14.355Z,2020-09-24T11:56:14.355Z,0.0
100127,rp,527,0x0007,3197802182,0x00000000,2020-09-24T11:56:14.358Z,2020-09-24T11:56:14.358Z,0.0
100128,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:56:14.503Z,2020-09-24T11:56:14.503Z,0.0
100129,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:56:14.503Z,2020-09-24T11:56:14.503Z,0.0
100130,gate,Position,0x000b,20.8,0x00000000,2020-09-24T11:56:14.503Z,2020-09-24T11:56:14.503Z,0.0
100131,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:56:14.549Z,2020-09-24T11:56:14.549Z,0.0
100132,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:56:14.549Z,2020-09-24T11:56:14.549Z,0.0
100133,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:56:14.549Z,2020-09-24T11:56:14.549Z,0.0
100134,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:56:14.549Z,2020-09-24T11:56:14.549Z,0.0
100135,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:56:14.575Z,2020-09-24T11:56:14.575Z,0.0
100136,rp,528,0x0007,3187224665,0x00000000,2020-09-24T11:56:14.603Z,2020-09-24T11:56:14.603Z,0.0
100137,rp,529,0x0007,1053884126,0x00000000,2020-09-24T11:56:14.603Z,2020-09-24T11:56:14.603Z,0.0
100138,rp,527,0x0007,3198149423,0x00000000,2020-09-24T11:56:14.605Z,2020-09-24T11:56:14.605Z,0.0
100139,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:56:14.803Z,2020-09-24T11:56:14.803Z,0.0
100140,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:56:14.803Z,2020-09-24T11:56:14.803Z,0.0
100141,gate,Position,0x000b,10.6,0x00000000,2020-09-24T11:56:14.803Z,2020-09-24T11:56:14.803Z,0.0
100142,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:56:14.849Z,2020-09-24T11:56:14.849Z,0.0
100143,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:56:14.849Z,2020-09-24T11:56:14.849Z,0.0
100144,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:56:14.849Z,2020-09-24T11:56:14.849Z,0.0
100145,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:56:14.849Z,2020-09-24T11:56:14.849Z,0.0
100146,rp,529,0x0007,1053890109,0x00000000,2020-09-24T11:56:14.854Z,2020-09-24T11:56:14.854Z,0.0
