,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
70932,flag,560,0x0004,2,0x00000000,2020-10-27T15:36:58.379Z,2020-10-27 15:35:51.379000+00:00
70933,rp,527,0x0007,3198145815,0x00000000,2020-10-27T15:36:58.380Z,2020-10-27 15:35:51.380000+00:00
70934,rp,529,0x0007,1051186336,0x00000000,2020-10-27T15:36:58.382Z,2020-10-27 15:35:51.382000+00:00
70935,rp,528,0x0007,3188634794,0x00000000,2020-10-27T15:36:58.382Z,2020-10-27 15:35:51.382000+00:00
70936,store,DiscSize,0x0003,0,0x00000000,2020-10-27T15:35:51.485Z,2020-10-27 15:35:51.485000+00:00
70937,gate,Position,0x000b,0.3,0x00000000,2020-10-27T15:35:51.596Z,2020-10-27 15:35:51.596000+00:00
70938,gate,Speed,0x000b,0,0x00000000,2020-10-27T15:35:51.596Z,2020-10-27 15:35:51.596000+00:00
70939,gate,Safe,0x0001,true,0x00000000,2020-10-27T15:35:51.596Z,2020-10-27 15:35:51.596000+00:00
70940,rp,527,0x0007,3198146406,0x00000000,2020-10-27T15:36:58.628Z,2020-10-27 15:35:51.628000+00:00
70941,rp,528,0x0007,3188627912,0x00000000,2020-10-27T15:36:58.630Z,2020-10-27 15:35:51.630000+00:00
70942,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:35:51.632Z,2020-10-27 15:35:51.632000+00:00
70943,qc,DistanceAbs,0x000b,1.0969283580700002,0x00000000,2020-10-27T15:35:51.632Z,2020-10-27 15:35:51.632000+00:00
70944,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:35:51.632Z,2020-10-27 15:35:51.632000+00:00
70945,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-10-27T15:35:51.632Z,2020-10-27 15:35:51.632000+00:00
70946,rp,529,0x0007,1051185025,0x00000000,2020-10-27T15:36:58.633Z,2020-10-27 15:35:51.633000+00:00
70947,store,DiscSize,0x0003,0,0x00000000,2020-10-27T15:35:51.785Z,2020-10-27 15:35:51.785000+00:00
70948,rp,527,0x0007,3198147386,0x00000000,2020-10-27T15:36:58.878Z,2020-10-27 15:35:51.878000+00:00
70949,rp,528,0x0007,3188626335,0x00000000,2020-10-27T15:36:58.881Z,2020-10-27 15:35:51.881000+00:00
70950,rp,529,0x0007,1051184996,0x00000000,2020-10-27T15:36:58.883Z,2020-10-27 15:35:51.883000+00:00
70951,gate,Position,0x000b,0.3,0x00000000,2020-10-27T15:35:51.896Z,2020-10-27 15:35:51.896000+00:00
70952,gate,Speed,0x000b,0,0x00000000,2020-10-27T15:35:51.896Z,2020-10-27 15:35:51.896000+00:00
70953,gate,Safe,0x0001,true,0x00000000,2020-10-27T15:35:51.896Z,2020-10-27 15:35:51.896000+00:00
70954,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-10-27T15:35:51.932Z,2020-10-27 15:35:51.932000+00:00
70955,qc,DistanceAbs,0x000b,1.0969283580700002,0x00000000,2020-10-27T15:35:51.932Z,2020-10-27 15:35:51.932000+00:00
70956,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:35:51.932Z,2020-10-27 15:35:51.932000+00:00
70957,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:35:51.932Z,2020-10-27 15:35:51.932000+00:00
70958,store,DiscSize,0x0003,0,0x00000000,2020-10-27T15:35:52.085Z,2020-10-27 15:35:52.085000+00:00
70959,rp,527,0x0007,3198147348,0x00000000,2020-10-27T15:36:59.129Z,2020-10-27 15:35:52.129000+00:00
70960,rp,528,0x0007,3188626611,0x00000000,2020-10-27T15:36:59.131Z,2020-10-27 15:35:52.131000+00:00
70961,rp,529,0x0007,1051184488,0x00000000,2020-10-27T15:36:59.131Z,2020-10-27 15:35:52.131000+00:00
70962,gate,Safe,0x0001,true,0x00000000,2020-10-27T15:35:52.196Z,2020-10-27 15:35:52.196000+00:00
70963,gate,Position,0x000b,0.3,0x00000000,2020-10-27T15:35:52.196Z,2020-10-27 15:35:52.196000+00:00
70964,gate,Speed,0x000b,0,0x00000000,2020-10-27T15:35:52.196Z,2020-10-27 15:35:52.196000+00:00
70965,qc,DistanceAbs,0x000b,1.0969283580700002,0x00000000,2020-10-27T15:35:52.232Z,2020-10-27 15:35:52.232000+00:00
70966,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-10-27T15:35:52.232Z,2020-10-27 15:35:52.232000+00:00
70967,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:35:52.232Z,2020-10-27 15:35:52.232000+00:00
70968,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:35:52.232Z,2020-10-27 15:35:52.232000+00:00
70969,rp,527,0x0007,3198147114,0x00000000,2020-10-27T15:36:59.379Z,2020-10-27 15:35:52.379000+00:00
70970,rp,529,0x0007,1051185102,0x00000000,2020-10-27T15:36:59.382Z,2020-10-27 15:35:52.382000+00:00
70971,rp,528,0x0007,3188626362,0x00000000,2020-10-27T15:36:59.382Z,2020-10-27 15:35:52.382000+00:00
70972,store,DiscSize,0x0003,0,0x00000000,2020-10-27T15:35:52.385Z,2020-10-27 15:35:52.385000+00:00
70973,gate,Position,0x000b,0.3,0x00000000,2020-10-27T15:35:52.496Z,2020-10-27 15:35:52.496000+00:00
70974,gate,Speed,0x000b,0,0x00000000,2020-10-27T15:35:52.496Z,2020-10-27 15:35:52.496000+00:00
70975,gate,Safe,0x0001,true,0x00000000,2020-10-27T15:35:52.496Z,2020-10-27 15:35:52.496000+00:00
70976,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:35:52.532Z,2020-10-27 15:35:52.532000+00:00
70977,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-10-27T15:35:52.532Z,2020-10-27 15:35:52.532000+00:00
70978,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:35:52.532Z,2020-10-27 15:35:52.532000+00:00
70979,qc,DistanceAbs,0x000b,1.0969283580700002,0x00000000,2020-10-27T15:35:52.532Z,2020-10-27 15:35:52.532000+00:00
70980,rp,527,0x0007,3198147278,0x00000000,2020-10-27T15:36:59.629Z,2020-10-27 15:35:52.629000+00:00
70981,rp,528,0x0007,3188625770,0x00000000,2020-10-27T15:36:59.630Z,2020-10-27 15:35:52.630000+00:00
70982,rp,529,0x0007,1051184489,0x00000000,2020-10-27T15:36:59.632Z,2020-10-27 15:35:52.632000+00:00
70983,store,DiscSize,0x0003,0,0x00000000,2020-10-27T15:35:52.685Z,2020-10-27 15:35:52.685000+00:00
70984,gate,Position,0x000b,0.3,0x00000000,2020-10-27T15:35:52.796Z,2020-10-27 15:35:52.796000+00:00
70985,gate,Safe,0x0001,true,0x00000000,2020-10-27T15:35:52.796Z,2020-10-27 15:35:52.796000+00:00
70986,gate,Speed,0x000b,0,0x00000000,2020-10-27T15:35:52.796Z,2020-10-27 15:35:52.796000+00:00
70987,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:35:52.832Z,2020-10-27 15:35:52.832000+00:00
70988,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-10-27T15:35:52.832Z,2020-10-27 15:35:52.832000+00:00
70989,qc,DistanceAbs,0x000b,1.0969283580700002,0x00000000,2020-10-27T15:35:52.832Z,2020-10-27 15:35:52.832000+00:00
70990,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:35:52.832Z,2020-10-27 15:35:52.832000+00:00
70991,rp,527,0x0007,3198147577,0x00000000,2020-10-27T15:36:59.878Z,2020-10-27 15:35:52.878000+00:00
70992,rp,528,0x0007,3188625979,0x00000000,2020-10-27T15:36:59.881Z,2020-10-27 15:35:52.881000+00:00
70993,rp,529,0x0007,1051184402,0x00000000,2020-10-27T15:36:59.883Z,2020-10-27 15:35:52.883000+00:00
70994,store,DiscSize,0x0003,0,0x00000000,2020-10-27T15:35:52.985Z,2020-10-27 15:35:52.985000+00:00
70995,gate,Speed,0x000b,0,0x00000000,2020-10-27T15:35:53.096Z,2020-10-27 15:35:53.096000+00:00
70996,gate,Safe,0x0001,true,0x00000000,2020-10-27T15:35:53.096Z,2020-10-27 15:35:53.096000+00:00
70997,gate,Position,0x000b,0.3,0x00000000,2020-10-27T15:35:53.096Z,2020-10-27 15:35:53.096000+00:00
70998,rp,527,0x0007,3198147642,0x00000000,2020-10-27T15:37:00.128Z,2020-10-27 15:35:53.128000+00:00
70999,rp,528,0x0007,3188626193,0x00000000,2020-10-27T15:37:00.129Z,2020-10-27 15:35:53.129000+00:00
71000,rp,529,0x0007,1051183939,0x00000000,2020-10-27T15:37:00.131Z,2020-10-27 15:35:53.131000+00:00
71001,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-10-27T15:35:53.132Z,2020-10-27 15:35:53.132000+00:00
71002,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:35:53.132Z,2020-10-27 15:35:53.132000+00:00
71003,qc,DistanceAbs,0x000b,1.0969283580700002,0x00000000,2020-10-27T15:35:53.132Z,2020-10-27 15:35:53.132000+00:00
71004,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:35:53.132Z,2020-10-27 15:35:53.132000+00:00
71005,store,DiscSize,0x0003,0,0x00000000,2020-10-27T15:35:53.285Z,2020-10-27 15:35:53.285000+00:00
71006,flag,561,0x0001,true,0x00000000,2020-10-27T15:37:00.379Z,2020-10-27 15:35:53.379000+00:00
71007,rp,527,0x0007,3198143089,0x00000000,2020-10-27T15:37:00.381Z,2020-10-27 15:35:53.381000+00:00
71008,rp,528,0x0007,3188369445,0x00000000,2020-10-27T15:37:00.382Z,2020-10-27 15:35:53.382000+00:00
71009,rp,529,0x0007,1051582138,0x00000000,2020-10-27T15:37:00.384Z,2020-10-27 15:35:53.384000+00:00
71010,gate,Position,0x000b,0.3,0x00000000,2020-10-27T15:35:53.396Z,2020-10-27 15:35:53.396000+00:00
71011,gate,Safe,0x0001,true,0x00000000,2020-10-27T15:35:53.396Z,2020-10-27 15:35:53.396000+00:00
71012,gate,Speed,0x000b,0,0x00000000,2020-10-27T15:35:53.396Z,2020-10-27 15:35:53.396000+00:00
71013,qc,DistanceAbs,0x000b,1.0969283580700002,0x00000000,2020-10-27T15:35:53.432Z,2020-10-27 15:35:53.432000+00:00
71014,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:35:53.432Z,2020-10-27 15:35:53.432000+00:00
71015,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-10-27T15:35:53.432Z,2020-10-27 15:35:53.432000+00:00
71016,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:35:53.432Z,2020-10-27 15:35:53.432000+00:00
71017,store,DiscSize,0x0003,0,0x00000000,2020-10-27T15:35:53.585Z,2020-10-27 15:35:53.585000+00:00
71018,rp,527,0x0007,3198141032,0x00000000,2020-10-27T15:37:00.627Z,2020-10-27 15:35:53.627000+00:00
71019,rp,528,0x0007,3188322600,0x00000000,2020-10-27T15:37:00.630Z,2020-10-27 15:35:53.630000+00:00
71020,rp,529,0x0007,1052359227,0x00000000,2020-10-27T15:37:00.632Z,2020-10-27 15:35:53.632000+00:00
71021,gate,Safe,0x0001,true,0x00000000,2020-10-27T15:35:53.696Z,2020-10-27 15:35:53.696000+00:00
71022,gate,Speed,0x000b,0,0x00000000,2020-10-27T15:35:53.696Z,2020-10-27 15:35:53.696000+00:00
71023,gate,Position,0x000b,0.3,0x00000000,2020-10-27T15:35:53.696Z,2020-10-27 15:35:53.696000+00:00
71024,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:35:53.732Z,2020-10-27 15:35:53.732000+00:00
71025,qc,DistanceY,0x000b,1.07526876032,0x00000000,2020-10-27T15:35:53.732Z,2020-10-27 15:35:53.732000+00:00
71026,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:35:53.732Z,2020-10-27 15:35:53.732000+00:00
71027,qc,DistanceAbs,0x000b,1.0969283580700002,0x00000000,2020-10-27T15:35:53.732Z,2020-10-27 15:35:53.732000+00:00
71028,rp,527,0x0007,3198141141,0x00000000,2020-10-27T15:37:00.878Z,2020-10-27 15:35:53.878000+00:00
71029,rp,528,0x0007,3188324399,0x00000000,2020-10-27T15:37:00.881Z,2020-10-27 15:35:53.881000+00:00
