,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
23950,store,DiscSize,0x0003,2,0x00000000,2020-10-27T15:15:45.485Z,2020-10-27 15:15:45.485000+00:00,0.0
23951,gate,Speed,0x000b,-30,0x00000000,2020-10-27T15:15:45.596Z,2020-10-27 15:15:45.596000+00:00,0.0
23952,gate,Safe,0x0001,false,0x00000000,2020-10-27T15:15:45.596Z,2020-10-27 15:15:45.596000+00:00,0.0
23953,gate,Position,0x000b,65.5,0x00000000,2020-10-27T15:15:45.596Z,2020-10-27 15:15:45.596000+00:00,0.0
23954,rp,528,0x0007,3190949945,0x00000000,2020-10-27T15:16:52.629Z,2020-10-27 15:15:45.629000+00:00,0.0
23955,rp,527,0x0007,3173651557,0x00000000,2020-10-27T15:16:52.629Z,2020-10-27 15:15:45.629000+00:00,0.0
23956,rp,529,0x0007,1054426506,0x00000000,2020-10-27T15:16:52.631Z,2020-10-27 15:15:45.631000+00:00,0.0
23957,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-10-27T15:15:45.632Z,2020-10-27 15:15:45.632000+00:00,0.0
23958,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-27T15:15:45.632Z,2020-10-27 15:15:45.632000+00:00,0.0
23959,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-27T15:15:45.632Z,2020-10-27 15:15:45.632000+00:00,0.0
23960,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-10-27T15:15:45.632Z,2020-10-27 15:15:45.632000+00:00,0.0
23961,store,DiscSize,0x0003,2,0x00000000,2020-10-27T15:15:45.785Z,2020-10-27 15:15:45.785000+00:00,0.0
23962,rp,527,0x0007,1011417892,0x00000000,2020-10-27T15:16:52.881Z,2020-10-27 15:15:45.881000+00:00,0.0
23963,rp,528,0x0007,3190713287,0x00000000,2020-10-27T15:16:52.882Z,2020-10-27 15:15:45.882000+00:00,0.0
23964,rp,529,0x0007,1054424545,0x00000000,2020-10-27T15:16:52.884Z,2020-10-27 15:15:45.884000+00:00,0.0
23965,gate,Position,0x000b,55.3,0x00000000,2020-10-27T15:15:45.896Z,2020-10-27 15:15:45.896000+00:00,0.0
23966,gate,Safe,0x0001,false,0x00000000,2020-10-27T15:15:45.896Z,2020-10-27 15:15:45.896000+00:00,0.0
23967,gate,Speed,0x000b,-50,0x00000000,2020-10-27T15:15:45.896Z,2020-10-27 15:15:45.896000+00:00,0.0
