,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
54804,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:36:37.975Z,2020-09-24T11:36:37.975Z
54805,rp,528,0x0007,3188216142,0x00000000,2020-09-24T11:36:38.103Z,2020-09-24T11:36:38.103Z
54806,rp,529,0x0007,1054039826,0x00000000,2020-09-24T11:36:38.103Z,2020-09-24T11:36:38.103Z
54807,rp,527,0x0007,3196065512,0x00000000,2020-09-24T11:36:38.106Z,2020-09-24T11:36:38.106Z
54808,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:36:38.203Z,2020-09-24T11:36:38.203Z
54809,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:36:38.203Z,2020-09-24T11:36:38.203Z
54810,gate,Position,0x000b,22.1,0x00000000,2020-09-24T11:36:38.203Z,2020-09-24T11:36:38.203Z
54811,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:36:38.249Z,2020-09-24T11:36:38.249Z
54812,qc,DistanceX,0x000b,3.03670668602,0x00000000,2020-09-24T11:36:38.249Z,2020-09-24T11:36:38.249Z
54813,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:36:38.249Z,2020-09-24T11:36:38.249Z
54814,qc,DistanceAbs,0x000b,3.1044839415599994,0x00000000,2020-09-24T11:36:38.249Z,2020-09-24T11:36:38.249Z
54815,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:36:38.275Z,2020-09-24T11:36:38.275Z
54816,rp,529,0x0007,1053900690,0x00000000,2020-09-24T11:36:38.354Z,2020-09-24T11:36:38.354Z
54817,rp,528,0x0007,3187386855,0x00000000,2020-09-24T11:36:38.354Z,2020-09-24T11:36:38.354Z
54818,rp,527,0x0007,3197918122,0x00000000,2020-09-24T11:36:38.357Z,2020-09-24T11:36:38.357Z
54819,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:36:38.503Z,2020-09-24T11:36:38.503Z
54820,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:36:38.503Z,2020-09-24T11:36:38.503Z
54821,gate,Position,0x000b,12,0x00000000,2020-09-24T11:36:38.503Z,2020-09-24T11:36:38.503Z
54822,qc,DistanceAbs,0x000b,3.1044839415599994,0x00000000,2020-09-24T11:36:38.549Z,2020-09-24T11:36:38.549Z
54823,qc,DistanceX,0x000b,3.03670668602,0x00000000,2020-09-24T11:36:38.549Z,2020-09-24T11:36:38.549Z
