,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
98177,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:23.875Z,2020-09-24T11:55:23.875Z
98178,gate,Position,0x000b,19.5,0x00000000,2020-09-24T11:55:24.103Z,2020-09-24T11:55:24.103Z
98179,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:55:24.103Z,2020-09-24T11:55:24.103Z
98180,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:55:24.103Z,2020-09-24T11:55:24.103Z
98181,rp,529,0x0007,1053882283,0x00000000,2020-09-24T11:55:24.103Z,2020-09-24T11:55:24.103Z
98182,rp,528,0x0007,3187218433,0x00000000,2020-09-24T11:55:24.104Z,2020-09-24T11:55:24.104Z
98183,rp,527,0x0007,3198153321,0x00000000,2020-09-24T11:55:24.107Z,2020-09-24T11:55:24.107Z
98184,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-09-24T11:55:24.149Z,2020-09-24T11:55:24.149Z
98185,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T11:55:24.149Z,2020-09-24T11:55:24.149Z
98186,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:24.149Z,2020-09-24T11:55:24.149Z
98187,qc,DistanceAbs,0x000b,0.963413474909,0x00000000,2020-09-24T11:55:24.149Z,2020-09-24T11:55:24.149Z
98188,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:24.175Z,2020-09-24T11:55:24.175Z
98189,rp,529,0x0007,1053890307,0x00000000,2020-09-24T11:55:24.354Z,2020-09-24T11:55:24.354Z
98190,rp,528,0x0007,3187232409,0x00000000,2020-09-24T11:55:24.357Z,2020-09-24T11:55:24.357Z
98191,rp,527,0x0007,3198141766,0x00000000,2020-09-24T11:55:24.357Z,2020-09-24T11:55:24.357Z
98192,gate,Position,0x000b,9.2,0x00000000,2020-09-24T11:55:24.403Z,2020-09-24T11:55:24.403Z
98193,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:55:24.403Z,2020-09-24T11:55:24.403Z
98194,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:55:24.403Z,2020-09-24T11:55:24.403Z
98195,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:55:24.449Z,2020-09-24T11:55:24.449Z
98196,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-09-24T11:55:24.449Z,2020-09-24T11:55:24.449Z
98197,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-09-24T11:55:24.449Z,2020-09-24T11:55:24.449Z
98198,qc,DistanceAbs,0x000b,0.963413474909,0x00000000,2020-09-24T11:55:24.449Z,2020-09-24T11:55:24.449Z
98199,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:55:24.475Z,2020-09-24T11:55:24.475Z
98200,rp,529,0x0007,1053889588,0x00000000,2020-09-24T11:55:24.602Z,2020-09-24T11:55:24.602Z
