,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
47058,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:17.575Z,2020-09-24T11:33:17.575Z
47059,rp,528,0x0007,3187425233,0x00000000,2020-09-24T11:33:17.612Z,2020-09-24T11:33:17.612Z
47060,rp,527,0x0007,3197844281,0x00000000,2020-09-24T11:33:17.612Z,2020-09-24T11:33:17.612Z
47061,rp,529,0x0007,1053902933,0x00000000,2020-09-24T11:33:17.614Z,2020-09-24T11:33:17.614Z
47062,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:33:17.803Z,2020-09-24T11:33:17.803Z
47063,gate,Position,0x000b,10.4,0x00000000,2020-09-24T11:33:17.803Z,2020-09-24T11:33:17.803Z
47064,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:33:17.803Z,2020-09-24T11:33:17.803Z
47065,qc,DistanceAbs,0x000b,7.0596614445800006,0x00000000,2020-09-24T11:33:17.849Z,2020-09-24T11:33:17.849Z
47066,qc,DistanceX,0x000b,6.72413623333,0x00000000,2020-09-24T11:33:17.849Z,2020-09-24T11:33:17.849Z
47067,qc,DistanceY,0x000b,2.15053752065,0x00000000,2020-09-24T11:33:17.849Z,2020-09-24T11:33:17.849Z
47068,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:33:17.849Z,2020-09-24T11:33:17.849Z
47069,rp,527,0x0007,3198147601,0x00000000,2020-09-24T11:33:17.873Z,2020-09-24T11:33:17.873Z
47070,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:17.875Z,2020-09-24T11:33:17.875Z
47071,rp,528,0x0007,3187236902,0x00000000,2020-09-24T11:33:17.875Z,2020-09-24T11:33:17.875Z
47072,rp,529,0x0007,1053883656,0x00000000,2020-09-24T11:33:17.876Z,2020-09-24T11:33:17.876Z
47073,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:33:18.103Z,2020-09-24T11:33:18.103Z
47074,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:33:18.103Z,2020-09-24T11:33:18.103Z
47075,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:33:18.103Z,2020-09-24T11:33:18.103Z
47076,rp,527,0x0007,3198142919,0x00000000,2020-09-24T11:33:18.110Z,2020-09-24T11:33:18.110Z
47077,rp,528,0x0007,3187229764,0x00000000,2020-09-24T11:33:18.113Z,2020-09-24T11:33:18.113Z
47078,rp,529,0x0007,1053888675,0x00000000,2020-09-24T11:33:18.113Z,2020-09-24T11:33:18.113Z
47079,qc,DistanceY,0x000b,2.15053752065,0x00000000,2020-09-24T11:33:18.149Z,2020-09-24T11:33:18.149Z
47080,qc,DistanceX,0x000b,6.72413623333,0x00000000,2020-09-24T11:33:18.149Z,2020-09-24T11:33:18.149Z
47081,qc,DistanceAbs,0x000b,7.0596614445800006,0x00000000,2020-09-24T11:33:18.149Z,2020-09-24T11:33:18.149Z
47082,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:33:18.149Z,2020-09-24T11:33:18.149Z
47083,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:18.175Z,2020-09-24T11:33:18.175Z
47084,rp,528,0x0007,3187228123,0x00000000,2020-09-24T11:33:18.374Z,2020-09-24T11:33:18.374Z
47085,rp,527,0x0007,3198142405,0x00000000,2020-09-24T11:33:18.374Z,2020-09-24T11:33:18.374Z
