PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x000b,0,0x00000000,2020-10-30T11:30:49.558Z,2020-10-30T11:30:49.558Z
1,0x000b,0,0x00000000,2020-10-30T11:30:49.858Z,2020-10-30T11:30:49.858Z
2,0x000b,0,0x00000000,2020-10-30T11:30:49.558Z,2020-10-30T11:30:49.558Z
2,0x000b,0,0x00000000,2020-10-30T11:30:49.858Z,2020-10-30T11:30:49.858Z
3,0x000b,0,0x00000000,2020-10-30T11:30:49.558Z,2020-10-30T11:30:49.558Z
3,0x000b,0,0x00000000,2020-10-30T11:30:49.858Z,2020-10-30T11:30:49.858Z
4,0x0006,2,0x00000000,2020-10-30T11:30:49.558Z,2020-10-30T11:30:49.558Z
4,0x0006,2,0x00000000,2020-10-30T11:30:49.858Z,2020-10-30T11:30:49.858Z
1,0x000b,0,0x00000000,2020-10-30T11:30:50.158Z,2020-10-30T11:30:50.158Z
1,0x000b,0,0x00000000,2020-10-30T11:30:50.458Z,2020-10-30T11:30:50.458Z
2,0x000b,0,0x00000000,2020-10-30T11:30:50.158Z,2020-10-30T11:30:50.158Z
2,0x000b,0,0x00000000,2020-10-30T11:30:50.458Z,2020-10-30T11:30:50.458Z
3,0x000b,0,0x00000000,2020-10-30T11:30:50.158Z,2020-10-30T11:30:50.158Z
3,0x000b,0,0x00000000,2020-10-30T11:30:50.458Z,2020-10-30T11:30:50.458Z
4,0x0006,2,0x00000000,2020-10-30T11:30:50.158Z,2020-10-30T11:30:50.158Z
4,0x0006,2,0x00000000,2020-10-30T11:30:50.458Z,2020-10-30T11:30:50.458Z
1,0x000b,0,0x00000000,2020-10-30T11:30:50.758Z,2020-10-30T11:30:50.758Z
2,0x000b,0,0x00000000,2020-10-30T11:30:50.758Z,2020-10-30T11:30:50.758Z
3,0x000b,0,0x00000000,2020-10-30T11:30:50.758Z,2020-10-30T11:30:50.758Z
4,0x0006,2,0x00000000,2020-10-30T11:30:50.758Z,2020-10-30T11:30:50.758Z
1,0x000b,0,0x00000000,2020-10-30T11:30:51.058Z,2020-10-30T11:30:51.058Z
1,0x000b,0,0x00000000,2020-10-30T11:30:51.358Z,2020-10-30T11:30:51.358Z
2,0x000b,0,0x00000000,2020-10-30T11:30:51.058Z,2020-10-30T11:30:51.058Z
2,0x000b,0,0x00000000,2020-10-30T11:30:51.358Z,2020-10-30T11:30:51.358Z
3,0x000b,0,0x00000000,2020-10-30T11:30:51.058Z,2020-10-30T11:30:51.058Z
3,0x000b,0,0x00000000,2020-10-30T11:30:51.358Z,2020-10-30T11:30:51.358Z
4,0x0006,2,0x00000000,2020-10-30T11:30:51.058Z,2020-10-30T11:30:51.058Z
4,0x0006,2,0x00000000,2020-10-30T11:30:51.358Z,2020-10-30T11:30:51.358Z
1,0x000b,0,0x00000000,2020-10-30T11:30:51.658Z,2020-10-30T11:30:51.658Z
1,0x000b,0,0x00000000,2020-10-30T11:30:51.958Z,2020-10-30T11:30:51.958Z
2,0x000b,0,0x00000000,2020-10-30T11:30:51.658Z,2020-10-30T11:30:51.658Z
2,0x000b,0,0x00000000,2020-10-30T11:30:51.958Z,2020-10-30T11:30:51.958Z
3,0x000b,0,0x00000000,2020-10-30T11:30:51.658Z,2020-10-30T11:30:51.658Z
3,0x000b,0,0x00000000,2020-10-30T11:30:51.958Z,2020-10-30T11:30:51.958Z
4,0x0006,2,0x00000000,2020-10-30T11:30:51.658Z,2020-10-30T11:30:51.658Z
4,0x0006,2,0x00000000,2020-10-30T11:30:51.958Z,2020-10-30T11:30:51.958Z
1,0x000b,0,0x00000000,2020-10-30T11:30:52.258Z,2020-10-30T11:30:52.258Z
1,0x000b,0,0x00000000,2020-10-30T11:30:52.558Z,2020-10-30T11:30:52.558Z
2,0x000b,0,0x00000000,2020-10-30T11:30:52.258Z,2020-10-30T11:30:52.258Z
2,0x000b,0,0x00000000,2020-10-30T11:30:52.558Z,2020-10-30T11:30:52.558Z
3,0x000b,0,0x00000000,2020-10-30T11:30:52.258Z,2020-10-30T11:30:52.258Z
3,0x000b,0,0x00000000,2020-10-30T11:30:52.558Z,2020-10-30T11:30:52.558Z
4,0x0006,2,0x00000000,2020-10-30T11:30:52.258Z,2020-10-30T11:30:52.258Z
4,0x0006,2,0x00000000,2020-10-30T11:30:52.558Z,2020-10-30T11:30:52.558Z
1,0x000b,0,0x00000000,2020-10-30T11:30:52.858Z,2020-10-30T11:30:52.858Z
2,0x000b,0,0x00000000,2020-10-30T11:30:52.858Z,2020-10-30T11:30:52.858Z
3,0x000b,0,0x00000000,2020-10-30T11:30:52.858Z,2020-10-30T11:30:52.858Z
