,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
13832,flag,560,0x0004,2,0x00000000,2020-10-30T10:40:37.870Z,2020-10-30 10:39:30.870000+00:00
13833,rp,528,0x0007,3188631885,0x00000000,2020-10-30T10:40:37.872Z,2020-10-30 10:39:30.872000+00:00
13834,rp,529,0x0007,1051186071,0x00000000,2020-10-30T10:40:37.875Z,2020-10-30 10:39:30.875000+00:00
13835,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:30.885Z,2020-10-30 10:39:30.885000+00:00
13836,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:30.885Z,2020-10-30 10:39:30.885000+00:00
13837,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:30.885Z,2020-10-30 10:39:30.885000+00:00
13838,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:30.885Z,2020-10-30 10:39:30.885000+00:00
13839,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:30.997Z,2020-10-30 10:39:30.997000+00:00
13840,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:30.997Z,2020-10-30 10:39:30.997000+00:00
13841,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:30.997Z,2020-10-30 10:39:30.997000+00:00
13842,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:31.080Z,2020-10-30 10:39:31.080000+00:00
13843,rp,527,0x0007,3198147011,0x00000000,2020-10-30T10:40:38.110Z,2020-10-30 10:39:31.110000+00:00
13844,rp,528,0x0007,3188627682,0x00000000,2020-10-30T10:40:38.110Z,2020-10-30 10:39:31.110000+00:00
13845,rp,529,0x0007,1051185311,0x00000000,2020-10-30T10:40:38.112Z,2020-10-30 10:39:31.112000+00:00
13846,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:31.185Z,2020-10-30 10:39:31.185000+00:00
13847,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:31.185Z,2020-10-30 10:39:31.185000+00:00
13848,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:31.185Z,2020-10-30 10:39:31.185000+00:00
13849,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:31.185Z,2020-10-30 10:39:31.185000+00:00
13850,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:31.297Z,2020-10-30 10:39:31.297000+00:00
13851,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:31.297Z,2020-10-30 10:39:31.297000+00:00
13852,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:31.297Z,2020-10-30 10:39:31.297000+00:00
13853,rp,527,0x0007,3198147112,0x00000000,2020-10-30T10:40:38.361Z,2020-10-30 10:39:31.361000+00:00
13854,rp,528,0x0007,3188627867,0x00000000,2020-10-30T10:40:38.365Z,2020-10-30 10:39:31.365000+00:00
13855,rp,529,0x0007,1051185284,0x00000000,2020-10-30T10:40:38.371Z,2020-10-30 10:39:31.371000+00:00
13856,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:31.380Z,2020-10-30 10:39:31.380000+00:00
13857,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:31.485Z,2020-10-30 10:39:31.485000+00:00
13858,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:31.485Z,2020-10-30 10:39:31.485000+00:00
13859,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:31.485Z,2020-10-30 10:39:31.485000+00:00
13860,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:31.485Z,2020-10-30 10:39:31.485000+00:00
13861,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:31.597Z,2020-10-30 10:39:31.597000+00:00
13862,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:31.597Z,2020-10-30 10:39:31.597000+00:00
13863,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:31.597Z,2020-10-30 10:39:31.597000+00:00
13864,rp,527,0x0007,3198147106,0x00000000,2020-10-30T10:40:38.611Z,2020-10-30 10:39:31.611000+00:00
13865,rp,528,0x0007,3188626791,0x00000000,2020-10-30T10:40:38.611Z,2020-10-30 10:39:31.611000+00:00
13866,rp,529,0x0007,1051184763,0x00000000,2020-10-30T10:40:38.613Z,2020-10-30 10:39:31.613000+00:00
13867,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:31.680Z,2020-10-30 10:39:31.680000+00:00
13868,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:31.785Z,2020-10-30 10:39:31.785000+00:00
13869,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:31.785Z,2020-10-30 10:39:31.785000+00:00
13870,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:31.785Z,2020-10-30 10:39:31.785000+00:00
13871,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:31.785Z,2020-10-30 10:39:31.785000+00:00
13872,rp,527,0x0007,3198147087,0x00000000,2020-10-30T10:40:38.869Z,2020-10-30 10:39:31.869000+00:00
13873,rp,528,0x0007,3188627644,0x00000000,2020-10-30T10:40:38.871Z,2020-10-30 10:39:31.871000+00:00
13874,rp,529,0x0007,1051184833,0x00000000,2020-10-30T10:40:38.872Z,2020-10-30 10:39:31.872000+00:00
13875,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:31.897Z,2020-10-30 10:39:31.897000+00:00
13876,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:31.897Z,2020-10-30 10:39:31.897000+00:00
13877,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:31.897Z,2020-10-30 10:39:31.897000+00:00
13878,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:31.980Z,2020-10-30 10:39:31.980000+00:00
13879,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:32.085Z,2020-10-30 10:39:32.085000+00:00
13880,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:32.085Z,2020-10-30 10:39:32.085000+00:00
13881,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:32.085Z,2020-10-30 10:39:32.085000+00:00
13882,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:32.085Z,2020-10-30 10:39:32.085000+00:00
13883,rp,527,0x0007,3198146864,0x00000000,2020-10-30T10:40:39.111Z,2020-10-30 10:39:32.111000+00:00
13884,rp,528,0x0007,3188626339,0x00000000,2020-10-30T10:40:39.114Z,2020-10-30 10:39:32.114000+00:00
13885,rp,529,0x0007,1051184728,0x00000000,2020-10-30T10:40:39.114Z,2020-10-30 10:39:32.114000+00:00
13886,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:32.197Z,2020-10-30 10:39:32.197000+00:00
13887,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:32.197Z,2020-10-30 10:39:32.197000+00:00
13888,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:32.197Z,2020-10-30 10:39:32.197000+00:00
13889,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:32.280Z,2020-10-30 10:39:32.280000+00:00
13890,rp,527,0x0007,3198147039,0x00000000,2020-10-30T10:40:39.364Z,2020-10-30 10:39:32.364000+00:00
13891,rp,529,0x0007,1051184334,0x00000000,2020-10-30T10:40:39.367Z,2020-10-30 10:39:32.367000+00:00
13892,rp,528,0x0007,3188626204,0x00000000,2020-10-30T10:40:39.367Z,2020-10-30 10:39:32.367000+00:00
13893,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:32.385Z,2020-10-30 10:39:32.385000+00:00
13894,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:32.385Z,2020-10-30 10:39:32.385000+00:00
13895,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:32.385Z,2020-10-30 10:39:32.385000+00:00
13896,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:32.385Z,2020-10-30 10:39:32.385000+00:00
13897,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:32.497Z,2020-10-30 10:39:32.497000+00:00
13898,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:32.497Z,2020-10-30 10:39:32.497000+00:00
13899,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:32.497Z,2020-10-30 10:39:32.497000+00:00
13900,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:32.580Z,2020-10-30 10:39:32.580000+00:00
13901,rp,527,0x0007,3198147013,0x00000000,2020-10-30T10:40:39.610Z,2020-10-30 10:39:32.610000+00:00
13902,rp,528,0x0007,3188627065,0x00000000,2020-10-30T10:40:39.612Z,2020-10-30 10:39:32.612000+00:00
13903,rp,529,0x0007,1051184216,0x00000000,2020-10-30T10:40:39.613Z,2020-10-30 10:39:32.613000+00:00
13904,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:32.685Z,2020-10-30 10:39:32.685000+00:00
13905,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:32.685Z,2020-10-30 10:39:32.685000+00:00
13906,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:32.685Z,2020-10-30 10:39:32.685000+00:00
13907,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:32.685Z,2020-10-30 10:39:32.685000+00:00
13908,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:32.797Z,2020-10-30 10:39:32.797000+00:00
13909,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:32.797Z,2020-10-30 10:39:32.797000+00:00
13910,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:32.797Z,2020-10-30 10:39:32.797000+00:00
13911,flag,561,0x0001,true,0x00000000,2020-10-30T10:40:39.868Z,2020-10-30 10:39:32.868000+00:00
13912,rp,527,0x0007,3198142784,0x00000000,2020-10-30T10:40:39.873Z,2020-10-30 10:39:32.873000+00:00
13913,rp,528,0x0007,3188327493,0x00000000,2020-10-30T10:40:39.876Z,2020-10-30 10:39:32.876000+00:00
13914,rp,529,0x0007,1051635848,0x00000000,2020-10-30T10:40:39.879Z,2020-10-30 10:39:32.879000+00:00
13915,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:32.880Z,2020-10-30 10:39:32.880000+00:00
13916,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:32.985Z,2020-10-30 10:39:32.985000+00:00
13917,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:32.985Z,2020-10-30 10:39:32.985000+00:00
13918,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:32.985Z,2020-10-30 10:39:32.985000+00:00
13919,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:32.985Z,2020-10-30 10:39:32.985000+00:00
13920,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:33.097Z,2020-10-30 10:39:33.097000+00:00
13921,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:33.097Z,2020-10-30 10:39:33.097000+00:00
13922,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:33.097Z,2020-10-30 10:39:33.097000+00:00
13923,rp,527,0x0007,3198140059,0x00000000,2020-10-30T10:40:40.111Z,2020-10-30 10:39:33.111000+00:00
13924,rp,528,0x0007,3188320667,0x00000000,2020-10-30T10:40:40.112Z,2020-10-30 10:39:33.112000+00:00
13925,rp,529,0x0007,1052608752,0x00000000,2020-10-30T10:40:40.114Z,2020-10-30 10:39:33.114000+00:00
13926,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:33.180Z,2020-10-30 10:39:33.180000+00:00
13927,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:33.285Z,2020-10-30 10:39:33.285000+00:00
13928,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:33.285Z,2020-10-30 10:39:33.285000+00:00
13929,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:33.285Z,2020-10-30 10:39:33.285000+00:00
13930,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:33.285Z,2020-10-30 10:39:33.285000+00:00
13931,rp,527,0x0007,3198142311,0x00000000,2020-10-30T10:40:40.370Z,2020-10-30 10:39:33.370000+00:00
13932,rp,528,0x0007,3188326733,0x00000000,2020-10-30T10:40:40.372Z,2020-10-30 10:39:33.372000+00:00
13933,rp,529,0x0007,1054254214,0x00000000,2020-10-30T10:40:40.375Z,2020-10-30 10:39:33.375000+00:00
13934,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:33.397Z,2020-10-30 10:39:33.397000+00:00
13935,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:33.397Z,2020-10-30 10:39:33.397000+00:00
13936,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:33.397Z,2020-10-30 10:39:33.397000+00:00
13937,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:33.480Z,2020-10-30 10:39:33.480000+00:00
13938,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:33.585Z,2020-10-30 10:39:33.585000+00:00
13939,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:33.585Z,2020-10-30 10:39:33.585000+00:00
13940,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:33.585Z,2020-10-30 10:39:33.585000+00:00
13941,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:33.585Z,2020-10-30 10:39:33.585000+00:00
13942,rp,527,0x0007,3197623197,0x00000000,2020-10-30T10:40:40.610Z,2020-10-30 10:39:33.610000+00:00
13943,rp,528,0x0007,3189040697,0x00000000,2020-10-30T10:40:40.612Z,2020-10-30 10:39:33.612000+00:00
13944,rp,529,0x0007,1054388718,0x00000000,2020-10-30T10:40:40.613Z,2020-10-30 10:39:33.613000+00:00
13945,gate,Position,0x000b,0.3,0x00000000,2020-10-30T10:39:33.697Z,2020-10-30 10:39:33.697000+00:00
13946,gate,Safe,0x0001,true,0x00000000,2020-10-30T10:39:33.697Z,2020-10-30 10:39:33.697000+00:00
13947,gate,Speed,0x000b,0,0x00000000,2020-10-30T10:39:33.697Z,2020-10-30 10:39:33.697000+00:00
13948,store,DiscSize,0x0003,1,0x00000000,2020-10-30T10:39:33.780Z,2020-10-30 10:39:33.780000+00:00
13949,rp,527,0x0007,3194311250,0x00000000,2020-10-30T10:40:40.871Z,2020-10-30 10:39:33.871000+00:00
13950,rp,528,0x0007,3191148720,0x00000000,2020-10-30T10:40:40.873Z,2020-10-30 10:39:33.873000+00:00
13951,rp,529,0x0007,1054727030,0x00000000,2020-10-30T10:40:40.874Z,2020-10-30 10:39:33.874000+00:00
13952,qc,DistanceAbs,0x000b,0.887140787155,0x00000000,2020-10-30T10:39:33.885Z,2020-10-30 10:39:33.885000+00:00
13953,qc,ResultCode,0x0006,0.0,0x00000000,2020-10-30T10:39:33.885Z,2020-10-30 10:39:33.885000+00:00
13954,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-30T10:39:33.885Z,2020-10-30 10:39:33.885000+00:00
13955,qc,DistanceY,0x000b,0.860215008259,0x00000000,2020-10-30T10:39:33.885Z,2020-10-30 10:39:33.885000+00:00
