,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
14707,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:16:07.471Z,2020-10-12 09:15:12.471000+00:00,1.0
14708,rp,527,0x0007,3198143451,0x00000000,2020-10-12T09:15:12.481Z,2020-10-12 09:15:12.481000+00:00,1.0
14709,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:16:07.482Z,2020-10-12 09:15:12.482000+00:00,1.0
14710,qc,DistanceY,0x000b,0.430107504129,0x00000000,2020-10-12T09:16:07.482Z,2020-10-12 09:15:12.482000+00:00,1.0
14711,qc,DistanceAbs,0x000b,0.610891257353,0x00000000,2020-10-12T09:16:07.482Z,2020-10-12 09:15:12.482000+00:00,1.0
14712,rp,528,0x0007,3187131493,0x00000000,2020-10-12T09:15:12.483Z,2020-10-12 09:15:12.483000+00:00,1.0
14713,rp,529,0x0007,1051189778,0x00000000,2020-10-12T09:15:12.484Z,2020-10-12 09:15:12.484000+00:00,1.0
14714,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:16:07.580Z,2020-10-12 09:15:12.580000+00:00,1.0
14715,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:16:07.580Z,2020-10-12 09:15:12.580000+00:00,1.0
14716,gate,Position,0x000b,54.2,0x00000000,2020-10-12T09:16:07.580Z,2020-10-12 09:15:12.580000+00:00,1.0
14717,rp,527,0x0007,3198142425,0x00000000,2020-10-12T09:15:12.729Z,2020-10-12 09:15:12.729000+00:00,1.0
14718,rp,528,0x0007,3186916101,0x00000000,2020-10-12T09:15:12.731Z,2020-10-12 09:15:12.731000+00:00,1.0
14719,rp,529,0x0007,1051718698,0x00000000,2020-10-12T09:15:12.733Z,2020-10-12 09:15:12.733000+00:00,0.0
14720,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:16:07.771Z,2020-10-12 09:15:12.771000+00:00,0.0
14721,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:16:07.782Z,2020-10-12 09:15:12.782000+00:00,0.0
