,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
3207,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:41.971Z,2020-10-12 09:09:46.971000+00:00,1.0
3208,rp,527,0x0007,3198143293,0x00000000,2020-10-12T09:09:46.981Z,2020-10-12 09:09:46.981000+00:00,1.0
3209,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:41.982Z,2020-10-12 09:09:46.982000+00:00,1.0
3210,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:41.982Z,2020-10-12 09:09:46.982000+00:00,1.0
3211,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:41.982Z,2020-10-12 09:09:46.982000+00:00,1.0
3212,rp,528,0x0007,3187136506,0x00000000,2020-10-12T09:09:46.983Z,2020-10-12 09:09:46.983000+00:00,1.0
3213,rp,529,0x0007,1051184122,0x00000000,2020-10-12T09:09:46.983Z,2020-10-12 09:09:46.983000+00:00,1.0
3214,gate,Position,0x000b,54.8,0x00000000,2020-10-12T09:10:42.080Z,2020-10-12 09:09:47.080000+00:00,1.0
3215,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:10:42.080Z,2020-10-12 09:09:47.080000+00:00,1.0
3216,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:10:42.080Z,2020-10-12 09:09:47.080000+00:00,1.0
3217,rp,527,0x0007,3198142794,0x00000000,2020-10-12T09:09:47.229Z,2020-10-12 09:09:47.229000+00:00,1.0
3218,rp,528,0x0007,3186938429,0x00000000,2020-10-12T09:09:47.231Z,2020-10-12 09:09:47.231000+00:00,1.0
3219,rp,529,0x0007,1051465260,0x00000000,2020-10-12T09:09:47.234Z,2020-10-12 09:09:47.234000+00:00,0.0
3220,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:42.271Z,2020-10-12 09:09:47.271000+00:00,0.0
3221,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:42.282Z,2020-10-12 09:09:47.282000+00:00,0.0
3222,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:42.282Z,2020-10-12 09:09:47.282000+00:00,0.0
3223,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:42.282Z,2020-10-12 09:09:47.282000+00:00,0.0
3224,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:10:42.380Z,2020-10-12 09:09:47.380000+00:00,0.0
3225,gate,Speed,0x000b,-30,0x00000000,2020-10-12T09:10:42.380Z,2020-10-12 09:09:47.380000+00:00,0.0
3226,gate,Position,0x000b,44.8,0x00000000,2020-10-12T09:10:42.380Z,2020-10-12 09:09:47.380000+00:00,0.0
3227,rp,527,0x0007,3198137007,0x00000000,2020-10-12T09:09:47.479Z,2020-10-12 09:09:47.479000+00:00,0.0
3228,rp,529,0x0007,1053205060,0x00000000,2020-10-12T09:09:47.482Z,2020-10-12 09:09:47.482000+00:00,0.0
3229,rp,528,0x0007,3186748448,0x00000000,2020-10-12T09:09:47.482Z,2020-10-12 09:09:47.482000+00:00,0.0
3230,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:42.571Z,2020-10-12 09:09:47.571000+00:00,0.0
3231,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:42.582Z,2020-10-12 09:09:47.582000+00:00,0.0
3232,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:42.582Z,2020-10-12 09:09:47.582000+00:00,0.0
3233,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:42.582Z,2020-10-12 09:09:47.582000+00:00,0.0
3234,gate,Position,0x000b,34.5,0x00000000,2020-10-12T09:10:42.680Z,2020-10-12 09:09:47.680000+00:00,0.0
3235,gate,Speed,0x000b,-50,0x00000000,2020-10-12T09:10:42.680Z,2020-10-12 09:09:47.680000+00:00,0.0
3236,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:10:42.680Z,2020-10-12 09:09:47.680000+00:00,0.0
3237,rp,527,0x0007,3198054616,0x00000000,2020-10-12T09:09:47.729Z,2020-10-12 09:09:47.729000+00:00,0.0
3238,rp,528,0x0007,3187087548,0x00000000,2020-10-12T09:09:47.732Z,2020-10-12 09:09:47.732000+00:00,0.0
3239,rp,529,0x0007,1053741365,0x00000000,2020-10-12T09:09:47.732Z,2020-10-12 09:09:47.732000+00:00,0.0
3240,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:42.871Z,2020-10-12 09:09:47.871000+00:00,0.0
3241,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:42.882Z,2020-10-12 09:09:47.882000+00:00,0.0
3242,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:42.882Z,2020-10-12 09:09:47.882000+00:00,0.0
3243,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:42.882Z,2020-10-12 09:09:47.882000+00:00,0.0
3244,gate,Position,0x000b,24.3,0x00000000,2020-10-12T09:10:42.980Z,2020-10-12 09:09:47.980000+00:00,0.0
3245,rp,527,0x0007,3196614326,0x00000000,2020-10-12T09:09:47.980Z,2020-10-12 09:09:47.980000+00:00,0.0
3246,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:10:42.980Z,2020-10-12 09:09:47.980000+00:00,0.0
3247,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:10:42.980Z,2020-10-12 09:09:47.980000+00:00,0.0
3248,rp,528,0x0007,3189329671,0x00000000,2020-10-12T09:09:47.982Z,2020-10-12 09:09:47.982000+00:00,0.0
3249,rp,529,0x0007,1054065822,0x00000000,2020-10-12T09:09:47.982Z,2020-10-12 09:09:47.982000+00:00,0.0
3250,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:43.171Z,2020-10-12 09:09:48.171000+00:00,0.0
3251,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:43.182Z,2020-10-12 09:09:48.182000+00:00,0.0
3252,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:43.182Z,2020-10-12 09:09:48.182000+00:00,0.0
3253,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:43.182Z,2020-10-12 09:09:48.182000+00:00,0.0
3254,rp,527,0x0007,3191384694,0x00000000,2020-10-12T09:09:48.230Z,2020-10-12 09:09:48.230000+00:00,0.0
3255,rp,529,0x0007,1054473344,0x00000000,2020-10-12T09:09:48.233Z,2020-10-12 09:09:48.233000+00:00,0.0
3256,rp,528,0x0007,3191208898,0x00000000,2020-10-12T09:09:48.233Z,2020-10-12 09:09:48.233000+00:00,0.0
3257,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:10:43.280Z,2020-10-12 09:09:48.280000+00:00,0.0
3258,gate,Position,0x000b,14.1,0x00000000,2020-10-12T09:10:43.280Z,2020-10-12 09:09:48.280000+00:00,0.0
3259,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:10:43.280Z,2020-10-12 09:09:48.280000+00:00,0.0
3260,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:43.471Z,2020-10-12 09:09:48.471000+00:00,0.0
3261,rp,527,0x0007,3185698674,0x00000000,2020-10-12T09:09:48.481Z,2020-10-12 09:09:48.481000+00:00,0.0
3262,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:43.482Z,2020-10-12 09:09:48.482000+00:00,0.0
3263,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:43.482Z,2020-10-12 09:09:48.482000+00:00,0.0
3264,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:43.482Z,2020-10-12 09:09:48.482000+00:00,0.0
3265,rp,528,0x0007,3190800821,0x00000000,2020-10-12T09:09:48.483Z,2020-10-12 09:09:48.483000+00:00,0.0
3266,rp,529,0x0007,1054500258,0x00000000,2020-10-12T09:09:48.484Z,2020-10-12 09:09:48.484000+00:00,0.0
3267,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:10:43.580Z,2020-10-12 09:09:48.580000+00:00,0.0
3268,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:10:43.580Z,2020-10-12 09:09:48.580000+00:00,0.0
3269,gate,Position,0x000b,4,0x00000000,2020-10-12T09:10:43.580Z,2020-10-12 09:09:48.580000+00:00,0.0
3270,rp,527,0x0007,3182859937,0x00000000,2020-10-12T09:09:48.729Z,2020-10-12 09:09:48.729000+00:00,0.0
3271,rp,528,0x0007,3190254387,0x00000000,2020-10-12T09:09:48.731Z,2020-10-12 09:09:48.731000+00:00,0.0
3272,rp,529,0x0007,1054423276,0x00000000,2020-10-12T09:09:48.732Z,2020-10-12 09:09:48.732000+00:00,0.0
3273,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:43.771Z,2020-10-12 09:09:48.771000+00:00,0.0
3274,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:43.782Z,2020-10-12 09:09:48.782000+00:00,0.0
3275,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:43.782Z,2020-10-12 09:09:48.782000+00:00,0.0
3276,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:43.782Z,2020-10-12 09:09:48.782000+00:00,0.0
3277,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:10:43.880Z,2020-10-12 09:09:48.880000+00:00,0.0
3278,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:10:43.880Z,2020-10-12 09:09:48.880000+00:00,0.0
3279,gate,Position,0x000b,0.3,0x00000000,2020-10-12T09:10:43.880Z,2020-10-12 09:09:48.880000+00:00,0.0
3280,rp,527,0x0007,3181542567,0x00000000,2020-10-12T09:09:48.980Z,2020-10-12 09:09:48.980000+00:00,0.0
3281,rp,528,0x0007,3190449521,0x00000000,2020-10-12T09:09:48.981Z,2020-10-12 09:09:48.981000+00:00,0.0
3282,rp,529,0x0007,1054421744,0x00000000,2020-10-12T09:09:48.983Z,2020-10-12 09:09:48.983000+00:00,0.0
3283,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:44.071Z,2020-10-12 09:09:49.071000+00:00,0.0
3284,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:44.082Z,2020-10-12 09:09:49.082000+00:00,0.0
3285,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:44.082Z,2020-10-12 09:09:49.082000+00:00,0.0
3286,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:44.082Z,2020-10-12 09:09:49.082000+00:00,0.0
3287,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:10:44.180Z,2020-10-12 09:09:49.180000+00:00,0.0
3288,gate,Position,0x000b,0.3,0x00000000,2020-10-12T09:10:44.180Z,2020-10-12 09:09:49.180000+00:00,0.0
3289,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:10:44.180Z,2020-10-12 09:09:49.180000+00:00,0.0
3290,rp,527,0x0007,3172703197,0x00000000,2020-10-12T09:09:49.230Z,2020-10-12 09:09:49.230000+00:00,0.0
3291,rp,528,0x0007,3190969179,0x00000000,2020-10-12T09:09:49.233Z,2020-10-12 09:09:49.233000+00:00,0.0
3292,rp,529,0x0007,1054426714,0x00000000,2020-10-12T09:09:49.235Z,2020-10-12 09:09:49.235000+00:00,0.0
3293,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:44.371Z,2020-10-12 09:09:49.371000+00:00,0.0
3294,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:44.382Z,2020-10-12 09:09:49.382000+00:00,0.0
3295,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:44.382Z,2020-10-12 09:09:49.382000+00:00,0.0
3296,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:44.382Z,2020-10-12 09:09:49.382000+00:00,0.0
3297,gate,Position,0x000b,0.3,0x00000000,2020-10-12T09:10:44.480Z,2020-10-12 09:09:49.480000+00:00,0.0
3298,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:10:44.480Z,2020-10-12 09:09:49.480000+00:00,0.0
3299,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:10:44.480Z,2020-10-12 09:09:49.480000+00:00,0.0
3300,rp,527,0x0007,1013968153,0x00000000,2020-10-12T09:09:49.483Z,2020-10-12 09:09:49.483000+00:00,0.0
3301,rp,528,0x0007,3190676088,0x00000000,2020-10-12T09:09:49.484Z,2020-10-12 09:09:49.484000+00:00,0.0
3302,rp,529,0x0007,1054424123,0x00000000,2020-10-12T09:09:49.486Z,2020-10-12 09:09:49.486000+00:00,0.0
3303,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:10:44.671Z,2020-10-12 09:09:49.671000+00:00,0.0
3304,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-10-12T09:10:44.682Z,2020-10-12 09:09:49.682000+00:00,0.0
3305,qc,DistanceY,0x000b,1.50537626445,0x00000000,2020-10-12T09:10:44.682Z,2020-10-12 09:09:49.682000+00:00,0.0
3306,qc,DistanceAbs,0x000b,1.73750981303,0x00000000,2020-10-12T09:10:44.682Z,2020-10-12 09:09:49.682000+00:00,0.0
3307,rp,527,0x0007,1024379391,0x00000000,2020-10-12T09:09:49.729Z,2020-10-12 09:09:49.729000+00:00,0.0
3308,rp,529,0x0007,1054421243,0x00000000,2020-10-12T09:09:49.731Z,2020-10-12 09:09:49.731000+00:00,0.0
3309,rp,528,0x0007,3190255995,0x00000000,2020-10-12T09:09:49.731Z,2020-10-12 09:09:49.731000+00:00,0.0
3310,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:10:44.780Z,2020-10-12 09:09:49.780000+00:00,0.0
3311,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:10:44.780Z,2020-10-12 09:09:49.780000+00:00,0.0
3312,gate,Position,0x000b,0.3,0x00000000,2020-10-12T09:10:44.780Z,2020-10-12 09:09:49.780000+00:00,0.0
