,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
23333,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:11.671Z,2020-10-12 09:19:16.671000+00:00,1.0
23334,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:11.682Z,2020-10-12 09:19:16.682000+00:00,1.0
23335,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:11.682Z,2020-10-12 09:19:16.682000+00:00,1.0
23336,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:11.682Z,2020-10-12 09:19:16.682000+00:00,1.0
23337,rp,527,0x0007,3198144130,0x00000000,2020-10-12T09:19:16.731Z,2020-10-12 09:19:16.731000+00:00,1.0
23338,rp,528,0x0007,3187048551,0x00000000,2020-10-12T09:19:16.733Z,2020-10-12 09:19:16.733000+00:00,1.0
23339,rp,529,0x0007,1051255351,0x00000000,2020-10-12T09:19:16.733Z,2020-10-12 09:19:16.733000+00:00,0.0
23340,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:20:11.780Z,2020-10-12 09:19:16.780000+00:00,0.0
23341,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:20:11.780Z,2020-10-12 09:19:16.780000+00:00,0.0
23342,gate,Position,0x000b,53.5,0x00000000,2020-10-12T09:20:11.780Z,2020-10-12 09:19:16.780000+00:00,0.0
23343,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:11.971Z,2020-10-12 09:19:16.971000+00:00,0.0
23344,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:11.982Z,2020-10-12 09:19:16.982000+00:00,0.0
23345,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:11.982Z,2020-10-12 09:19:16.982000+00:00,0.0
23346,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:11.982Z,2020-10-12 09:19:16.982000+00:00,0.0
23347,rp,527,0x0007,3198141978,0x00000000,2020-10-12T09:19:16.982Z,2020-10-12 09:19:16.982000+00:00,0.0
23348,rp,529,0x0007,1052028955,0x00000000,2020-10-12T09:19:16.984Z,2020-10-12 09:19:16.984000+00:00,0.0
23349,rp,528,0x0007,3186880047,0x00000000,2020-10-12T09:19:16.984Z,2020-10-12 09:19:16.984000+00:00,0.0
23350,gate,Position,0x000b,43.2,0x00000000,2020-10-12T09:20:12.080Z,2020-10-12 09:19:17.080000+00:00,0.0
23351,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:20:12.080Z,2020-10-12 09:19:17.080000+00:00,0.0
23352,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:20:12.080Z,2020-10-12 09:19:17.080000+00:00,0.0
23353,rp,527,0x0007,3198140585,0x00000000,2020-10-12T09:19:17.229Z,2020-10-12 09:19:17.229000+00:00,0.0
23354,rp,528,0x0007,3186728323,0x00000000,2020-10-12T09:19:17.232Z,2020-10-12 09:19:17.232000+00:00,0.0
23355,rp,529,0x0007,1053653959,0x00000000,2020-10-12T09:19:17.234Z,2020-10-12 09:19:17.234000+00:00,0.0
23356,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:12.271Z,2020-10-12 09:19:17.271000+00:00,0.0
23357,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:12.282Z,2020-10-12 09:19:17.282000+00:00,0.0
23358,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:12.282Z,2020-10-12 09:19:17.282000+00:00,0.0
23359,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:12.282Z,2020-10-12 09:19:17.282000+00:00,0.0
23360,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:20:12.380Z,2020-10-12 09:19:17.380000+00:00,0.0
23361,gate,Speed,0x000b,-30,0x00000000,2020-10-12T09:20:12.380Z,2020-10-12 09:19:17.380000+00:00,0.0
23362,gate,Position,0x000b,33.1,0x00000000,2020-10-12T09:20:12.380Z,2020-10-12 09:19:17.380000+00:00,0.0
23363,rp,527,0x0007,3197682826,0x00000000,2020-10-12T09:19:17.480Z,2020-10-12 09:19:17.480000+00:00,0.0
23364,rp,528,0x0007,3187948964,0x00000000,2020-10-12T09:19:17.482Z,2020-10-12 09:19:17.482000+00:00,0.0
23365,rp,529,0x0007,1053829331,0x00000000,2020-10-12T09:19:17.482Z,2020-10-12 09:19:17.482000+00:00,0.0
23366,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:12.571Z,2020-10-12 09:19:17.571000+00:00,0.0
23367,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:12.582Z,2020-10-12 09:19:17.582000+00:00,0.0
23368,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:12.582Z,2020-10-12 09:19:17.582000+00:00,0.0
23369,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:12.582Z,2020-10-12 09:19:17.582000+00:00,0.0
23370,gate,Position,0x000b,23,0x00000000,2020-10-12T09:20:12.680Z,2020-10-12 09:19:17.680000+00:00,0.0
23371,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:20:12.680Z,2020-10-12 09:19:17.680000+00:00,0.0
23372,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:20:12.680Z,2020-10-12 09:19:17.680000+00:00,0.0
23373,rp,527,0x0007,3194972369,0x00000000,2020-10-12T09:19:17.730Z,2020-10-12 09:19:17.730000+00:00,0.0
23374,rp,528,0x0007,3190345759,0x00000000,2020-10-12T09:19:17.733Z,2020-10-12 09:19:17.733000+00:00,0.0
23375,rp,529,0x0007,1054252597,0x00000000,2020-10-12T09:19:17.733Z,2020-10-12 09:19:17.733000+00:00,0.0
23376,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:12.871Z,2020-10-12 09:19:17.871000+00:00,0.0
23377,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:12.882Z,2020-10-12 09:19:17.882000+00:00,0.0
23378,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:12.882Z,2020-10-12 09:19:17.882000+00:00,0.0
23379,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:12.882Z,2020-10-12 09:19:17.882000+00:00,0.0
23380,gate,Position,0x000b,12.5,0x00000000,2020-10-12T09:20:12.980Z,2020-10-12 09:19:17.980000+00:00,0.0
23381,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:20:12.980Z,2020-10-12 09:19:17.980000+00:00,0.0
23382,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:20:12.980Z,2020-10-12 09:19:17.980000+00:00,0.0
23383,rp,527,0x0007,3188805220,0x00000000,2020-10-12T09:19:17.981Z,2020-10-12 09:19:17.981000+00:00,0.0
23384,rp,528,0x0007,3191211235,0x00000000,2020-10-12T09:19:17.983Z,2020-10-12 09:19:17.983000+00:00,0.0
23385,rp,529,0x0007,1054523593,0x00000000,2020-10-12T09:19:17.983Z,2020-10-12 09:19:17.983000+00:00,0.0
23386,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:13.171Z,2020-10-12 09:19:18.171000+00:00,0.0
23387,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:13.182Z,2020-10-12 09:19:18.182000+00:00,0.0
23388,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:13.182Z,2020-10-12 09:19:18.182000+00:00,0.0
23389,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:13.182Z,2020-10-12 09:19:18.182000+00:00,0.0
23390,rp,528,0x0007,3190491859,0x00000000,2020-10-12T09:19:18.231Z,2020-10-12 09:19:18.231000+00:00,0.0
23391,rp,527,0x0007,3183960863,0x00000000,2020-10-12T09:19:18.231Z,2020-10-12 09:19:18.231000+00:00,0.0
23392,rp,529,0x0007,1054463415,0x00000000,2020-10-12T09:19:18.233Z,2020-10-12 09:19:18.233000+00:00,0.0
23393,gate,Speed,0x000b,-30,0x00000000,2020-10-12T09:20:13.280Z,2020-10-12 09:19:18.280000+00:00,0.0
23394,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:20:13.280Z,2020-10-12 09:19:18.280000+00:00,0.0
23395,gate,Position,0x000b,2.5,0x00000000,2020-10-12T09:20:13.280Z,2020-10-12 09:19:18.280000+00:00,0.0
23396,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:13.471Z,2020-10-12 09:19:18.471000+00:00,0.0
23397,rp,527,0x0007,3182704713,0x00000000,2020-10-12T09:19:18.481Z,2020-10-12 09:19:18.481000+00:00,0.0
23398,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:13.482Z,2020-10-12 09:19:18.482000+00:00,0.0
23399,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:13.482Z,2020-10-12 09:19:18.482000+00:00,0.0
23400,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:13.482Z,2020-10-12 09:19:18.482000+00:00,0.0
23401,rp,528,0x0007,3190257706,0x00000000,2020-10-12T09:19:18.484Z,2020-10-12 09:19:18.484000+00:00,0.0
23402,rp,529,0x0007,1054420889,0x00000000,2020-10-12T09:19:18.484Z,2020-10-12 09:19:18.484000+00:00,0.0
23403,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:20:13.580Z,2020-10-12 09:19:18.580000+00:00,0.0
23404,gate,Position,0x000b,0.3,0x00000000,2020-10-12T09:20:13.580Z,2020-10-12 09:19:18.580000+00:00,0.0
23405,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:20:13.580Z,2020-10-12 09:19:18.580000+00:00,0.0
23406,rp,527,0x0007,3179662005,0x00000000,2020-10-12T09:19:18.730Z,2020-10-12 09:19:18.730000+00:00,0.0
23407,rp,529,0x0007,1054424520,0x00000000,2020-10-12T09:19:18.732Z,2020-10-12 09:19:18.732000+00:00,0.0
23408,rp,528,0x0007,3190700952,0x00000000,2020-10-12T09:19:18.732Z,2020-10-12 09:19:18.732000+00:00,0.0
23409,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:13.771Z,2020-10-12 09:19:18.771000+00:00,0.0
23410,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:13.782Z,2020-10-12 09:19:18.782000+00:00,0.0
23411,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:13.782Z,2020-10-12 09:19:18.782000+00:00,0.0
23412,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:13.782Z,2020-10-12 09:19:18.782000+00:00,0.0
23413,gate,Position,0x000b,0.3,0x00000000,2020-10-12T09:20:13.880Z,2020-10-12 09:19:18.880000+00:00,0.0
23414,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:20:13.880Z,2020-10-12 09:19:18.880000+00:00,0.0
23415,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:20:13.880Z,2020-10-12 09:19:18.880000+00:00,0.0
23416,rp,527,0x0007,3159882141,0x00000000,2020-10-12T09:19:18.980Z,2020-10-12 09:19:18.980000+00:00,0.0
23417,rp,529,0x0007,1054426757,0x00000000,2020-10-12T09:19:18.983Z,2020-10-12 09:19:18.983000+00:00,0.0
23418,rp,528,0x0007,3190966765,0x00000000,2020-10-12T09:19:18.983Z,2020-10-12 09:19:18.983000+00:00,0.0
23419,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:14.071Z,2020-10-12 09:19:19.071000+00:00,0.0
23420,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:14.082Z,2020-10-12 09:19:19.082000+00:00,0.0
23421,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:14.082Z,2020-10-12 09:19:19.082000+00:00,0.0
23422,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:14.082Z,2020-10-12 09:19:19.082000+00:00,0.0
23423,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:20:14.180Z,2020-10-12 09:19:19.180000+00:00,0.0
23424,gate,Position,0x000b,0.3,0x00000000,2020-10-12T09:20:14.180Z,2020-10-12 09:19:19.180000+00:00,0.0
23425,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:20:14.180Z,2020-10-12 09:19:19.180000+00:00,0.0
23426,rp,528,0x0007,3190452102,0x00000000,2020-10-12T09:19:19.233Z,2020-10-12 09:19:19.233000+00:00,0.0
23427,rp,527,0x0007,1020602135,0x00000000,2020-10-12T09:19:19.233Z,2020-10-12 09:19:19.233000+00:00,0.0
23428,rp,529,0x0007,1054422429,0x00000000,2020-10-12T09:19:19.236Z,2020-10-12 09:19:19.236000+00:00,0.0
23429,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:14.371Z,2020-10-12 09:19:19.371000+00:00,0.0
23430,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-10-12T09:20:14.382Z,2020-10-12 09:19:19.382000+00:00,0.0
23431,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-10-12T09:20:14.382Z,2020-10-12 09:19:19.382000+00:00,0.0
23432,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-10-12T09:20:14.382Z,2020-10-12 09:19:19.382000+00:00,0.0
23433,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:20:14.480Z,2020-10-12 09:19:19.480000+00:00,0.0
23434,gate,Position,0x000b,0.2,0x00000000,2020-10-12T09:20:14.480Z,2020-10-12 09:19:19.480000+00:00,0.0
23435,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:20:14.480Z,2020-10-12 09:19:19.480000+00:00,0.0
23436,rp,527,0x0007,1024591653,0x00000000,2020-10-12T09:19:19.481Z,2020-10-12 09:19:19.481000+00:00,0.0
23437,rp,528,0x0007,3190244445,0x00000000,2020-10-12T09:19:19.484Z,2020-10-12 09:19:19.484000+00:00,0.0
23438,rp,529,0x0007,1054420664,0x00000000,2020-10-12T09:19:19.484Z,2020-10-12 09:19:19.484000+00:00,0.0
23439,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:20:14.671Z,2020-10-12 09:19:19.671000+00:00,0.0
