PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x0004,300,0x00000000,2020-09-24T11:18:02.102Z,2020-09-24T11:18:02.102Z
2,0x0004,363,0x00000000,2020-09-24T11:18:02.104Z,2020-09-24T11:18:02.104Z
3,0x0004,380,0x00000000,2020-09-24T11:18:02.107Z,2020-09-24T11:18:02.107Z
1,0x0004,414,0x00000000,2020-09-24T11:18:02.852Z,2020-09-24T11:18:02.852Z
2,0x0004,551,0x00000000,2020-09-24T11:18:02.854Z,2020-09-24T11:18:02.854Z
3,0x0004,584,0x00000000,2020-09-24T11:18:02.856Z,2020-09-24T11:18:02.856Z
1,0x0004,300,0x00000000,2020-09-24T11:18:21.102Z,2020-09-24T11:18:21.102Z
2,0x0004,363,0x00000000,2020-09-24T11:18:21.103Z,2020-09-24T11:18:21.103Z
3,0x0004,380,0x00000000,2020-09-24T11:18:21.103Z,2020-09-24T11:18:21.103Z
1,0x0004,414,0x00000000,2020-09-24T11:18:25.352Z,2020-09-24T11:18:25.352Z
2,0x0004,551,0x00000000,2020-09-24T11:18:25.353Z,2020-09-24T11:18:25.353Z
3,0x0004,584,0x00000000,2020-09-24T11:18:25.356Z,2020-09-24T11:18:25.356Z
1,0x0004,414,0x002f0000,2020-09-24T11:24:15.601Z,2020-09-24T11:24:15.601Z
2,0x0004,551,0x002f0000,2020-09-24T11:24:15.603Z,2020-09-24T11:24:15.603Z
3,0x0004,584,0x002f0000,2020-09-24T11:24:15.603Z,2020-09-24T11:24:15.603Z
1,0x0004,414,0x00000000,2020-09-24T11:24:15.856Z,2020-09-24T11:24:15.856Z
2,0x0004,551,0x00000000,2020-09-24T11:24:15.867Z,2020-09-24T11:24:15.867Z
3,0x0004,584,0x00000000,2020-09-24T11:24:15.867Z,2020-09-24T11:24:15.867Z
1,0x0004,414,0x00000000,2020-09-24T11:31:21.362Z,2020-09-24T11:31:21.362Z
2,0x0004,551,0x00000000,2020-09-24T11:31:21.365Z,2020-09-24T11:31:21.365Z
3,0x0004,584,0x00000000,2020-09-24T11:31:21.365Z,2020-09-24T11:31:21.365Z
