,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
63446,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:40:21.475Z,2020-09-24T11:40:21.475Z
63447,rp,529,0x0007,1054851549,0x00000000,2020-09-24T11:40:21.604Z,2020-09-24T11:40:21.604Z
63448,rp,528,0x0007,3191304578,0x00000000,2020-09-24T11:40:21.605Z,2020-09-24T11:40:21.605Z
63449,rp,527,0x0007,1034494460,0x00000000,2020-09-24T11:40:21.607Z,2020-09-24T11:40:21.607Z
63450,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:40:21.703Z,2020-09-24T11:40:21.703Z
63451,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:21.703Z,2020-09-24T11:40:21.703Z
63452,gate,Position,0x000b,87.7,0x00000000,2020-09-24T11:40:21.703Z,2020-09-24T11:40:21.703Z
63453,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:21.749Z,2020-09-24T11:40:21.749Z
63454,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:21.749Z,2020-09-24T11:40:21.749Z
63455,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:21.749Z,2020-09-24T11:40:21.749Z
63456,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:21.749Z,2020-09-24T11:40:21.749Z
63457,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:40:21.775Z,2020-09-24T11:40:21.775Z
63458,rp,529,0x0007,1054443230,0x00000000,2020-09-24T11:40:21.861Z,2020-09-24T11:40:21.861Z
63459,rp,528,0x0007,3190288650,0x00000000,2020-09-24T11:40:21.863Z,2020-09-24T11:40:21.863Z
63460,rp,527,0x0007,1025082813,0x00000000,2020-09-24T11:40:21.863Z,2020-09-24T11:40:21.863Z
63461,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:40:22.003Z,2020-09-24T11:40:22.003Z
63462,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:22.003Z,2020-09-24T11:40:22.003Z
63463,gate,Position,0x000b,78.1,0x00000000,2020-09-24T11:40:22.003Z,2020-09-24T11:40:22.003Z
63464,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:22.049Z,2020-09-24T11:40:22.049Z
63465,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:22.049Z,2020-09-24T11:40:22.049Z
63466,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:22.049Z,2020-09-24T11:40:22.049Z
63467,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:22.049Z,2020-09-24T11:40:22.049Z
63468,store,DiscSize,0x0003,1,0x00000000,2020-09-24T11:40:22.075Z,2020-09-24T11:40:22.075Z
63469,rp,527,0x0007,1022080498,0x00000000,2020-09-24T11:40:22.103Z,2020-09-24T11:40:22.103Z
63470,rp,529,0x0007,1054421312,0x00000000,2020-09-24T11:40:22.103Z,2020-09-24T11:40:22.103Z
63471,rp,528,0x0007,3190402984,0x00000000,2020-09-24T11:40:22.103Z,2020-09-24T11:40:22.103Z
63472,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:22.303Z,2020-09-24T11:40:22.303Z
63473,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:40:22.303Z,2020-09-24T11:40:22.303Z
63474,gate,Position,0x000b,68.4,0x00000000,2020-09-24T11:40:22.303Z,2020-09-24T11:40:22.303Z
63475,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:22.349Z,2020-09-24T11:40:22.349Z
63476,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:22.349Z,2020-09-24T11:40:22.349Z
63477,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:22.349Z,2020-09-24T11:40:22.349Z
63478,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:22.349Z,2020-09-24T11:40:22.349Z
63479,rp,529,0x0007,1054426565,0x00000000,2020-09-24T11:40:22.356Z,2020-09-24T11:40:22.356Z
63480,rp,528,0x0007,3190934118,0x00000000,2020-09-24T11:40:22.358Z,2020-09-24T11:40:22.358Z
63481,rp,527,0x0007,3153334801,0x00000000,2020-09-24T11:40:22.361Z,2020-09-24T11:40:22.361Z
63482,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:40:22.375Z,2020-09-24T11:40:22.375Z
63483,gate,Position,0x000b,58.5,0x00000000,2020-09-24T11:40:22.603Z,2020-09-24T11:40:22.603Z
63484,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:40:22.603Z,2020-09-24T11:40:22.603Z
63485,rp,529,0x0007,1054424382,0x00000000,2020-09-24T11:40:22.603Z,2020-09-24T11:40:22.603Z
63486,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:22.603Z,2020-09-24T11:40:22.603Z
63487,rp,528,0x0007,3190779788,0x00000000,2020-09-24T11:40:22.604Z,2020-09-24T11:40:22.604Z
63488,rp,527,0x0007,3178556637,0x00000000,2020-09-24T11:40:22.606Z,2020-09-24T11:40:22.606Z
63489,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:22.649Z,2020-09-24T11:40:22.649Z
63490,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:22.649Z,2020-09-24T11:40:22.649Z
63491,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:22.649Z,2020-09-24T11:40:22.649Z
63492,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:22.649Z,2020-09-24T11:40:22.649Z
63493,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:40:22.675Z,2020-09-24T11:40:22.675Z
63494,rp,529,0x0007,1054418381,0x00000000,2020-09-24T11:40:22.860Z,2020-09-24T11:40:22.860Z
63495,rp,528,0x0007,3190274260,0x00000000,2020-09-24T11:40:22.867Z,2020-09-24T11:40:22.867Z
63496,rp,527,0x0007,3182664308,0x00000000,2020-09-24T11:40:22.870Z,2020-09-24T11:40:22.870Z
63497,gate,Position,0x000b,48.3,0x00000000,2020-09-24T11:40:22.903Z,2020-09-24T11:40:22.903Z
63498,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:40:22.903Z,2020-09-24T11:40:22.903Z
63499,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:22.903Z,2020-09-24T11:40:22.903Z
63500,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:22.949Z,2020-09-24T11:40:22.949Z
63501,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:22.949Z,2020-09-24T11:40:22.949Z
63502,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:22.949Z,2020-09-24T11:40:22.949Z
63503,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:22.949Z,2020-09-24T11:40:22.949Z
63504,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:40:22.975Z,2020-09-24T11:40:22.975Z
63505,rp,528,0x0007,3190070330,0x00000000,2020-09-24T11:40:23.103Z,2020-09-24T11:40:23.103Z
63506,rp,529,0x0007,1054387180,0x00000000,2020-09-24T11:40:23.103Z,2020-09-24T11:40:23.103Z
63507,rp,527,0x0007,3184652797,0x00000000,2020-09-24T11:40:23.103Z,2020-09-24T11:40:23.103Z
63508,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:23.203Z,2020-09-24T11:40:23.203Z
63509,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:40:23.203Z,2020-09-24T11:40:23.203Z
63510,gate,Position,0x000b,38.3,0x00000000,2020-09-24T11:40:23.203Z,2020-09-24T11:40:23.203Z
63511,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:23.249Z,2020-09-24T11:40:23.249Z
63512,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:23.249Z,2020-09-24T11:40:23.249Z
63513,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:23.249Z,2020-09-24T11:40:23.249Z
63514,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:23.249Z,2020-09-24T11:40:23.249Z
63515,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:40:23.275Z,2020-09-24T11:40:23.275Z
63516,rp,529,0x0007,1054235947,0x00000000,2020-09-24T11:40:23.361Z,2020-09-24T11:40:23.361Z
63517,rp,528,0x0007,3189272142,0x00000000,2020-09-24T11:40:23.362Z,2020-09-24T11:40:23.362Z
63518,rp,527,0x0007,3190408671,0x00000000,2020-09-24T11:40:23.364Z,2020-09-24T11:40:23.364Z
63519,gate,Position,0x000b,28,0x00000000,2020-09-24T11:40:23.503Z,2020-09-24T11:40:23.503Z
63520,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:40:23.503Z,2020-09-24T11:40:23.503Z
63521,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:23.503Z,2020-09-24T11:40:23.503Z
63522,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:23.549Z,2020-09-24T11:40:23.549Z
63523,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:23.549Z,2020-09-24T11:40:23.549Z
63524,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:23.549Z,2020-09-24T11:40:23.549Z
63525,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:23.549Z,2020-09-24T11:40:23.549Z
63526,store,DiscSize,0x0003,0,0x00000000,2020-09-24T11:40:23.575Z,2020-09-24T11:40:23.575Z
63527,rp,529,0x0007,1054096610,0x00000000,2020-09-24T11:40:23.602Z,2020-09-24T11:40:23.602Z
63528,rp,528,0x0007,3188532093,0x00000000,2020-09-24T11:40:23.605Z,2020-09-24T11:40:23.605Z
63529,rp,527,0x0007,3194494187,0x00000000,2020-09-24T11:40:23.607Z,2020-09-24T11:40:23.607Z
63530,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:40:23.803Z,2020-09-24T11:40:23.803Z
63531,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:23.803Z,2020-09-24T11:40:23.803Z
63532,gate,Position,0x000b,17.9,0x00000000,2020-09-24T11:40:23.803Z,2020-09-24T11:40:23.803Z
63533,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:23.849Z,2020-09-24T11:40:23.849Z
63534,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:23.849Z,2020-09-24T11:40:23.849Z
63535,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:23.849Z,2020-09-24T11:40:23.849Z
63536,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:23.849Z,2020-09-24T11:40:23.849Z
63537,rp,529,0x0007,1053939233,0x00000000,2020-09-24T11:40:23.870Z,2020-09-24T11:40:23.870Z
63538,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:40:23.875Z,2020-09-24T11:40:23.875Z
63539,rp,528,0x0007,3187679536,0x00000000,2020-09-24T11:40:23.878Z,2020-09-24T11:40:23.878Z
63540,rp,527,0x0007,3197503181,0x00000000,2020-09-24T11:40:23.881Z,2020-09-24T11:40:23.881Z
63541,gate,Position,0x000b,7.8,0x00000000,2020-09-24T11:40:24.103Z,2020-09-24T11:40:24.103Z
63542,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:40:24.103Z,2020-09-24T11:40:24.103Z
63543,rp,527,0x0007,3198152788,0x00000000,2020-09-24T11:40:24.103Z,2020-09-24T11:40:24.103Z
63544,rp,528,0x0007,3187217626,0x00000000,2020-09-24T11:40:24.103Z,2020-09-24T11:40:24.103Z
63545,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:40:24.103Z,2020-09-24T11:40:24.103Z
63546,rp,529,0x0007,1053882906,0x00000000,2020-09-24T11:40:24.103Z,2020-09-24T11:40:24.103Z
63547,qc,DistanceY,0x000b,0.645161256194,0x00000000,2020-09-24T11:40:24.149Z,2020-09-24T11:40:24.149Z
63548,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-09-24T11:40:24.149Z,2020-09-24T11:40:24.149Z
63549,qc,DistanceAbs,0x000b,0.680648192751,0x00000000,2020-09-24T11:40:24.149Z,2020-09-24T11:40:24.149Z
63550,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:40:24.149Z,2020-09-24T11:40:24.149Z
63551,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:40:24.175Z,2020-09-24T11:40:24.175Z
63552,rp,529,0x0007,1053890022,0x00000000,2020-09-24T11:40:24.361Z,2020-09-24T11:40:24.361Z
63553,rp,528,0x0007,3187229478,0x00000000,2020-09-24T11:40:24.364Z,2020-09-24T11:40:24.364Z
63554,rp,527,0x0007,3198141780,0x00000000,2020-09-24T11:40:24.366Z,2020-09-24T11:40:24.366Z
63555,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:40:24.403Z,2020-09-24T11:40:24.403Z
63556,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:40:24.403Z,2020-09-24T11:40:24.403Z
63557,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:40:24.403Z,2020-09-24T11:40:24.403Z
