,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
16459,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:18:13.975Z,2020-09-24T11:18:13.975Z
16460,rp,527,0x0007,3198141750,0x00000000,2020-09-24T11:18:14.104Z,2020-09-24T11:18:14.104Z
16461,rp,528,0x0007,3187834696,0x00000000,2020-09-24T11:18:14.107Z,2020-09-24T11:18:14.107Z
16462,rp,529,0x0007,1051896624,0x00000000,2020-09-24T11:18:14.109Z,2020-09-24T11:18:14.109Z
16463,gate,Position,0x000b,24.7,0x00000000,2020-09-24T11:18:14.203Z,2020-09-24T11:18:14.203Z
16464,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:18:14.203Z,2020-09-24T11:18:14.203Z
16465,gate,Speed,0x000b,-50,0x00000000,2020-09-24T11:18:14.203Z,2020-09-24T11:18:14.203Z
16466,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:18:14.249Z,2020-09-24T11:18:14.249Z
16467,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-09-24T11:18:14.249Z,2020-09-24T11:18:14.249Z
16468,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-09-24T11:18:14.249Z,2020-09-24T11:18:14.249Z
16469,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-09-24T11:18:14.249Z,2020-09-24T11:18:14.249Z
16470,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:18:14.275Z,2020-09-24T11:18:14.275Z
16471,rp,527,0x0007,3198142544,0x00000000,2020-09-24T11:18:14.352Z,2020-09-24T11:18:14.352Z
16472,rp,528,0x0007,3188085530,0x00000000,2020-09-24T11:18:14.355Z,2020-09-24T11:18:14.355Z
16473,rp,529,0x0007,1051182474,0x00000000,2020-09-24T11:18:14.357Z,2020-09-24T11:18:14.357Z
16474,gate,Position,0x000b,14.6,0x00000000,2020-09-24T11:18:14.503Z,2020-09-24T11:18:14.503Z
16475,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:18:14.503Z,2020-09-24T11:18:14.503Z
16476,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:18:14.503Z,2020-09-24T11:18:14.503Z
16477,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-09-24T11:18:14.549Z,2020-09-24T11:18:14.549Z
16478,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-09-24T11:18:14.549Z,2020-09-24T11:18:14.549Z
16479,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-09-24T11:18:14.549Z,2020-09-24T11:18:14.549Z
16480,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:18:14.549Z,2020-09-24T11:18:14.549Z
16481,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:18:14.575Z,2020-09-24T11:18:14.575Z
16482,rp,527,0x0007,3198145745,0x00000000,2020-09-24T11:18:14.603Z,2020-09-24T11:18:14.603Z
16483,rp,528,0x0007,3188632286,0x00000000,2020-09-24T11:18:14.605Z,2020-09-24T11:18:14.605Z
16484,rp,529,0x0007,1051184744,0x00000000,2020-09-24T11:18:14.605Z,2020-09-24T11:18:14.605Z
16485,gate,Position,0x000b,4.1,0x00000000,2020-09-24T11:18:14.803Z,2020-09-24T11:18:14.803Z
16486,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:18:14.803Z,2020-09-24T11:18:14.803Z
16487,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:18:14.803Z,2020-09-24T11:18:14.803Z
16488,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:18:14.849Z,2020-09-24T11:18:14.849Z
16489,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-09-24T11:18:14.849Z,2020-09-24T11:18:14.849Z
16490,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-09-24T11:18:14.849Z,2020-09-24T11:18:14.849Z
16491,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-09-24T11:18:14.849Z,2020-09-24T11:18:14.849Z
16492,rp,527,0x0007,3198146719,0x00000000,2020-09-24T11:18:14.853Z,2020-09-24T11:18:14.853Z
16493,rp,528,0x0007,3188628133,0x00000000,2020-09-24T11:18:14.856Z,2020-09-24T11:18:14.856Z
16494,rp,529,0x0007,1051185069,0x00000000,2020-09-24T11:18:14.858Z,2020-09-24T11:18:14.858Z
16495,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:18:14.875Z,2020-09-24T11:18:14.875Z
16496,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:18:15.103Z,2020-09-24T11:18:15.103Z
16497,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:18:15.103Z,2020-09-24T11:18:15.103Z
16498,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:18:15.103Z,2020-09-24T11:18:15.103Z
16499,rp,528,0x0007,3188627178,0x00000000,2020-09-24T11:18:15.106Z,2020-09-24T11:18:15.106Z
16500,rp,527,0x0007,3198146828,0x00000000,2020-09-24T11:18:15.106Z,2020-09-24T11:18:15.106Z
16501,rp,529,0x0007,1051184789,0x00000000,2020-09-24T11:18:15.109Z,2020-09-24T11:18:15.109Z
16502,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-09-24T11:18:15.149Z,2020-09-24T11:18:15.149Z
16503,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-09-24T11:18:15.149Z,2020-09-24T11:18:15.149Z
16504,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:18:15.149Z,2020-09-24T11:18:15.149Z
16505,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-09-24T11:18:15.149Z,2020-09-24T11:18:15.149Z
16506,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:18:15.175Z,2020-09-24T11:18:15.175Z
16507,rp,527,0x0007,3198146962,0x00000000,2020-09-24T11:18:15.357Z,2020-09-24T11:18:15.357Z
16508,rp,528,0x0007,3188627067,0x00000000,2020-09-24T11:18:15.360Z,2020-09-24T11:18:15.360Z
16509,rp,529,0x0007,1051185154,0x00000000,2020-09-24T11:18:15.360Z,2020-09-24T11:18:15.360Z
16510,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:18:15.403Z,2020-09-24T11:18:15.403Z
16511,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:18:15.403Z,2020-09-24T11:18:15.403Z
16512,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:18:15.403Z,2020-09-24T11:18:15.403Z
16513,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:18:15.449Z,2020-09-24T11:18:15.449Z
16514,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-09-24T11:18:15.449Z,2020-09-24T11:18:15.449Z
16515,qc,DistanceX,0x000b,0.43381524086,0x00000000,2020-09-24T11:18:15.449Z,2020-09-24T11:18:15.449Z
16516,qc,DistanceAbs,0x000b,1.3612963855000002,0x00000000,2020-09-24T11:18:15.449Z,2020-09-24T11:18:15.449Z
16517,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:18:15.475Z,2020-09-24T11:18:15.475Z
16518,rp,527,0x0007,3198147168,0x00000000,2020-09-24T11:18:15.605Z,2020-09-24T11:18:15.605Z
16519,rp,528,0x0007,3188626745,0x00000000,2020-09-24T11:18:15.605Z,2020-09-24T11:18:15.605Z
