,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
90392,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:52:02.575Z,2020-09-24T11:52:02.575Z
90393,rp,529,0x0007,1054057346,0x00000000,2020-09-24T11:52:02.603Z,2020-09-24T11:52:02.603Z
90394,rp,528,0x0007,3188339794,0x00000000,2020-09-24T11:52:02.603Z,2020-09-24T11:52:02.603Z
90395,rp,527,0x0007,3195544966,0x00000000,2020-09-24T11:52:02.606Z,2020-09-24T11:52:02.606Z
90396,gate,Position,0x000b,16.6,0x00000000,2020-09-24T11:52:02.803Z,2020-09-24T11:52:02.803Z
90397,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:52:02.803Z,2020-09-24T11:52:02.803Z
90398,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:52:02.803Z,2020-09-24T11:52:02.803Z
90399,qc,DistanceAbs,0x000b,1.29032251239,0x00000000,2020-09-24T11:52:02.849Z,2020-09-24T11:52:02.849Z
90400,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:52:02.849Z,2020-09-24T11:52:02.849Z
90401,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-09-24T11:52:02.849Z,2020-09-24T11:52:02.849Z
90402,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:52:02.849Z,2020-09-24T11:52:02.849Z
90403,rp,528,0x0007,3187496401,0x00000000,2020-09-24T11:52:02.854Z,2020-09-24T11:52:02.854Z
90404,rp,529,0x0007,1053916614,0x00000000,2020-09-24T11:52:02.854Z,2020-09-24T11:52:02.854Z
90405,rp,527,0x0007,3197757838,0x00000000,2020-09-24T11:52:02.856Z,2020-09-24T11:52:02.856Z
90406,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:52:02.875Z,2020-09-24T11:52:02.875Z
90407,gate,Position,0x000b,6.4,0x00000000,2020-09-24T11:52:03.103Z,2020-09-24T11:52:03.103Z
90408,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:52:03.103Z,2020-09-24T11:52:03.103Z
90409,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:52:03.103Z,2020-09-24T11:52:03.103Z
90410,rp,529,0x0007,1053884706,0x00000000,2020-09-24T11:52:03.103Z,2020-09-24T11:52:03.103Z
90411,rp,527,0x0007,3198148983,0x00000000,2020-09-24T11:52:03.107Z,2020-09-24T11:52:03.107Z
90412,rp,528,0x0007,3187232639,0x00000000,2020-09-24T11:52:03.107Z,2020-09-24T11:52:03.107Z
90413,qc,DistanceAbs,0x000b,1.29032251239,0x00000000,2020-09-24T11:52:03.149Z,2020-09-24T11:52:03.149Z
90414,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:52:03.149Z,2020-09-24T11:52:03.149Z
90415,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-09-24T11:52:03.149Z,2020-09-24T11:52:03.149Z
90416,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:52:03.149Z,2020-09-24T11:52:03.149Z
90417,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:52:03.175Z,2020-09-24T11:52:03.175Z
90418,rp,529,0x0007,1053891070,0x00000000,2020-09-24T11:52:03.352Z,2020-09-24T11:52:03.352Z
90419,rp,528,0x0007,3187230733,0x00000000,2020-09-24T11:52:03.352Z,2020-09-24T11:52:03.352Z
90420,rp,527,0x0007,3198141051,0x00000000,2020-09-24T11:52:03.355Z,2020-09-24T11:52:03.355Z
90421,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:52:03.403Z,2020-09-24T11:52:03.403Z
90422,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:52:03.403Z,2020-09-24T11:52:03.403Z
90423,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:52:03.403Z,2020-09-24T11:52:03.403Z
90424,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T11:52:03.449Z,2020-09-24T11:52:03.449Z
90425,qc,DistanceAbs,0x000b,1.29032251239,0x00000000,2020-09-24T11:52:03.449Z,2020-09-24T11:52:03.449Z
90426,qc,DistanceY,0x000b,1.29032251239,0x00000000,2020-09-24T11:52:03.449Z,2020-09-24T11:52:03.449Z
90427,qc,ResultCode,0x0006,0.0,0x00000000,2020-09-24T11:52:03.449Z,2020-09-24T11:52:03.449Z
90428,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:52:03.475Z,2020-09-24T11:52:03.475Z
