,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
48022,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:42.475Z,2020-09-24T11:33:42.475Z
48023,rp,527,0x0007,3197318013,0x00000000,2020-09-24T11:33:42.611Z,2020-09-24T11:33:42.611Z
48024,rp,529,0x0007,1053940621,0x00000000,2020-09-24T11:33:42.614Z,2020-09-24T11:33:42.614Z
48025,rp,528,0x0007,3187759688,0x00000000,2020-09-24T11:33:42.614Z,2020-09-24T11:33:42.614Z
48026,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:33:42.703Z,2020-09-24T11:33:42.703Z
48027,gate,Position,0x000b,26.5,0x00000000,2020-09-24T11:33:42.703Z,2020-09-24T11:33:42.703Z
48028,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:33:42.703Z,2020-09-24T11:33:42.703Z
48029,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-09-24T11:33:42.749Z,2020-09-24T11:33:42.749Z
48030,qc,DistanceAbs,0x000b,1.92682694982,0x00000000,2020-09-24T11:33:42.749Z,2020-09-24T11:33:42.749Z
48031,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:33:42.749Z,2020-09-24T11:33:42.749Z
48032,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:33:42.749Z,2020-09-24T11:33:42.749Z
48033,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:42.775Z,2020-09-24T11:33:42.775Z
48034,rp,527,0x0007,3198152410,0x00000000,2020-09-24T11:33:42.864Z,2020-09-24T11:33:42.864Z
48035,rp,528,0x0007,3187218950,0x00000000,2020-09-24T11:33:42.865Z,2020-09-24T11:33:42.865Z
48036,rp,529,0x0007,1053882962,0x00000000,2020-09-24T11:33:42.867Z,2020-09-24T11:33:42.867Z
48037,gate,Position,0x000b,16,0x00000000,2020-09-24T11:33:43.003Z,2020-09-24T11:33:43.003Z
48038,gate,Speed,0x000b,-50,0x00000000,2020-09-24T11:33:43.003Z,2020-09-24T11:33:43.003Z
48039,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:33:43.003Z,2020-09-24T11:33:43.003Z
48040,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:33:43.049Z,2020-09-24T11:33:43.049Z
48041,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:33:43.049Z,2020-09-24T11:33:43.049Z
48042,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-09-24T11:33:43.049Z,2020-09-24T11:33:43.049Z
48043,qc,DistanceAbs,0x000b,1.92682694982,0x00000000,2020-09-24T11:33:43.049Z,2020-09-24T11:33:43.049Z
48044,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:43.075Z,2020-09-24T11:33:43.075Z
48045,rp,527,0x0007,3198140768,0x00000000,2020-09-24T11:33:43.111Z,2020-09-24T11:33:43.111Z
48046,rp,528,0x0007,3187225312,0x00000000,2020-09-24T11:33:43.113Z,2020-09-24T11:33:43.113Z
48047,rp,529,0x0007,1053891669,0x00000000,2020-09-24T11:33:43.115Z,2020-09-24T11:33:43.115Z
48048,gate,Position,0x000b,6.1,0x00000000,2020-09-24T11:33:43.303Z,2020-09-24T11:33:43.303Z
48049,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:33:43.303Z,2020-09-24T11:33:43.303Z
48050,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:33:43.303Z,2020-09-24T11:33:43.303Z
48051,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:33:43.349Z,2020-09-24T11:33:43.349Z
48052,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:33:43.349Z,2020-09-24T11:33:43.349Z
48053,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-09-24T11:33:43.349Z,2020-09-24T11:33:43.349Z
48054,qc,DistanceAbs,0x000b,1.92682694982,0x00000000,2020-09-24T11:33:43.349Z,2020-09-24T11:33:43.349Z
48055,rp,527,0x0007,3198140921,0x00000000,2020-09-24T11:33:43.363Z,2020-09-24T11:33:43.363Z
48056,rp,528,0x0007,3187227432,0x00000000,2020-09-24T11:33:43.364Z,2020-09-24T11:33:43.364Z
48057,rp,529,0x0007,1053891057,0x00000000,2020-09-24T11:33:43.366Z,2020-09-24T11:33:43.366Z
48058,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:43.375Z,2020-09-24T11:33:43.375Z
48059,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:33:43.603Z,2020-09-24T11:33:43.603Z
48060,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:33:43.603Z,2020-09-24T11:33:43.603Z
48061,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:33:43.603Z,2020-09-24T11:33:43.603Z
48062,rp,527,0x0007,3198142859,0x00000000,2020-09-24T11:33:43.611Z,2020-09-24T11:33:43.611Z
48063,rp,528,0x0007,3187230164,0x00000000,2020-09-24T11:33:43.612Z,2020-09-24T11:33:43.612Z
48064,rp,529,0x0007,1053889141,0x00000000,2020-09-24T11:33:43.614Z,2020-09-24T11:33:43.614Z
48065,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-09-24T11:33:43.649Z,2020-09-24T11:33:43.649Z
48066,qc,DistanceAbs,0x000b,1.92682694982,0x00000000,2020-09-24T11:33:43.649Z,2020-09-24T11:33:43.649Z
48067,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:33:43.649Z,2020-09-24T11:33:43.649Z
48068,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:33:43.649Z,2020-09-24T11:33:43.649Z
48069,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:43.675Z,2020-09-24T11:33:43.675Z
48070,rp,527,0x0007,3198143056,0x00000000,2020-09-24T11:33:43.862Z,2020-09-24T11:33:43.862Z
48071,rp,528,0x0007,3187231334,0x00000000,2020-09-24T11:33:43.865Z,2020-09-24T11:33:43.865Z
48072,rp,529,0x0007,1053888510,0x00000000,2020-09-24T11:33:43.867Z,2020-09-24T11:33:43.867Z
48073,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:33:43.903Z,2020-09-24T11:33:43.903Z
48074,gate,Position,0x000b,0.3,0x00000000,2020-09-24T11:33:43.903Z,2020-09-24T11:33:43.903Z
48075,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:33:43.903Z,2020-09-24T11:33:43.903Z
48076,qc,DistanceAbs,0x000b,1.92682694982,0x00000000,2020-09-24T11:33:43.949Z,2020-09-24T11:33:43.949Z
48077,qc,DistanceX,0x000b,0.86763048172,0x00000000,2020-09-24T11:33:43.949Z,2020-09-24T11:33:43.949Z
48078,qc,DistanceY,0x000b,1.7204300165200002,0x00000000,2020-09-24T11:33:43.949Z,2020-09-24T11:33:43.949Z
48079,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:33:43.949Z,2020-09-24T11:33:43.949Z
48080,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:33:43.975Z,2020-09-24T11:33:43.975Z
