,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
18401,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:19:04.075Z,2020-09-24T11:19:04.075Z
18402,rp,527,0x0007,3192386940,0x00000000,2020-09-24T11:19:04.106Z,2020-09-24T11:19:04.106Z
18403,rp,528,0x0007,3188906222,0x00000000,2020-09-24T11:19:04.107Z,2020-09-24T11:19:04.107Z
18404,rp,529,0x0007,1054157753,0x00000000,2020-09-24T11:19:04.109Z,2020-09-24T11:19:04.109Z
18405,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:19:04.303Z,2020-09-24T11:19:04.303Z
18406,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:19:04.303Z,2020-09-24T11:19:04.303Z
18407,gate,Position,0x000b,32.1,0x00000000,2020-09-24T11:19:04.303Z,2020-09-24T11:19:04.303Z
18408,qc,DistanceAbs,0x000b,9.65832348053,0x00000000,2020-09-24T11:19:04.349Z,2020-09-24T11:19:04.349Z
18409,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:19:04.349Z,2020-09-24T11:19:04.349Z
18410,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T11:19:04.349Z,2020-09-24T11:19:04.349Z
18411,qc,DistanceX,0x000b,7.3748590946200006,0x00000000,2020-09-24T11:19:04.349Z,2020-09-24T11:19:04.349Z
18412,rp,527,0x0007,3196263043,0x00000000,2020-09-24T11:19:04.354Z,2020-09-24T11:19:04.354Z
18413,rp,528,0x0007,3188118367,0x00000000,2020-09-24T11:19:04.357Z,2020-09-24T11:19:04.357Z
18414,rp,529,0x0007,1054013736,0x00000000,2020-09-24T11:19:04.359Z,2020-09-24T11:19:04.359Z
18415,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:19:04.375Z,2020-09-24T11:19:04.375Z
18416,gate,Speed,0x000b,-40,0x00000000,2020-09-24T11:19:04.603Z,2020-09-24T11:19:04.603Z
18417,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:19:04.603Z,2020-09-24T11:19:04.603Z
18418,gate,Position,0x000b,22.2,0x00000000,2020-09-24T11:19:04.603Z,2020-09-24T11:19:04.603Z
18419,rp,527,0x0007,3198059886,0x00000000,2020-09-24T11:19:04.613Z,2020-09-24T11:19:04.613Z
18420,rp,528,0x0007,3187279615,0x00000000,2020-09-24T11:19:04.616Z,2020-09-24T11:19:04.616Z
18421,rp,529,0x0007,1053890634,0x00000000,2020-09-24T11:19:04.618Z,2020-09-24T11:19:04.618Z
18422,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T11:19:04.649Z,2020-09-24T11:19:04.649Z
18423,qc,DistanceAbs,0x000b,9.65832348053,0x00000000,2020-09-24T11:19:04.649Z,2020-09-24T11:19:04.649Z
18424,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:19:04.649Z,2020-09-24T11:19:04.649Z
18425,qc,DistanceX,0x000b,7.3748590946200006,0x00000000,2020-09-24T11:19:04.649Z,2020-09-24T11:19:04.649Z
18426,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:19:04.675Z,2020-09-24T11:19:04.675Z
18427,rp,527,0x0007,3198145708,0x00000000,2020-09-24T11:19:04.853Z,2020-09-24T11:19:04.853Z
18428,rp,528,0x0007,3187240025,0x00000000,2020-09-24T11:19:04.856Z,2020-09-24T11:19:04.856Z
18429,rp,529,0x0007,1053884775,0x00000000,2020-09-24T11:19:04.858Z,2020-09-24T11:19:04.858Z
18430,gate,Position,0x000b,12.1,0x00000000,2020-09-24T11:19:04.903Z,2020-09-24T11:19:04.903Z
18431,gate,Speed,0x000b,0,0x00000000,2020-09-24T11:19:04.903Z,2020-09-24T11:19:04.903Z
18432,gate,Safe,0x0001,false,0x00000000,2020-09-24T11:19:04.903Z,2020-09-24T11:19:04.903Z
18433,qc,DistanceAbs,0x000b,9.65832348053,0x00000000,2020-09-24T11:19:04.949Z,2020-09-24T11:19:04.949Z
18434,qc,DistanceX,0x000b,7.3748590946200006,0x00000000,2020-09-24T11:19:04.949Z,2020-09-24T11:19:04.949Z
18435,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T11:19:04.949Z,2020-09-24T11:19:04.949Z
18436,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T11:19:04.949Z,2020-09-24T11:19:04.949Z
18437,store,DiscSize,0x0003,2,0x00000000,2020-09-24T11:19:04.975Z,2020-09-24T11:19:04.975Z
18438,rp,527,0x0007,3198141472,0x00000000,2020-09-24T11:19:05.107Z,2020-09-24T11:19:05.107Z
18439,rp,528,0x0007,3187227273,0x00000000,2020-09-24T11:19:05.107Z,2020-09-24T11:19:05.107Z
18440,rp,529,0x0007,1053890265,0x00000000,2020-09-24T11:19:05.109Z,2020-09-24T11:19:05.109Z
18441,gate,Safe,0x0001,true,0x00000000,2020-09-24T11:19:05.203Z,2020-09-24T11:19:05.203Z
18442,gate,Speed,0x000b,-30,0x00000000,2020-09-24T11:19:05.203Z,2020-09-24T11:19:05.203Z
18443,gate,Position,0x000b,1.7,0x00000000,2020-09-24T11:19:05.203Z,2020-09-24T11:19:05.203Z
18444,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T11:19:05.249Z,2020-09-24T11:19:05.249Z
18445,qc,DistanceX,0x000b,7.3748590946200006,0x00000000,2020-09-24T11:19:05.249Z,2020-09-24T11:19:05.249Z
