,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
23242,rp,529,0x0007,1051183977,0x00000000,2020-09-24T12:11:51.859Z,2020-09-24T12:11:51.859Z,1.0
23243,rp,528,0x0007,3188055796,0x00000000,2020-09-24T12:11:51.859Z,2020-09-24T12:11:51.859Z,1.0
23244,qc,DistanceY,0x000b,6.02150505781,0x00000000,2020-09-24T12:11:51.910Z,2020-09-24T12:11:51.910Z,1.0
23245,qc,DistanceX,0x000b,16.2680715322,0x00000000,2020-09-24T12:11:51.910Z,2020-09-24T12:11:51.910Z,1.0
23246,qc,DistanceAbs,0x000b,17.3467194172,0x00000000,2020-09-24T12:11:51.910Z,2020-09-24T12:11:51.910Z,1.0
23247,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:11:51.910Z,2020-09-24T12:11:51.910Z,1.0
23248,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:11:52.048Z,2020-09-24T12:11:52.048Z,1.0
23249,rp,527,0x0007,3198146266,0x00000000,2020-09-24T12:11:52.124Z,2020-09-24T12:11:52.124Z,1.0
23250,rp,528,0x0007,3188630649,0x00000000,2020-09-24T12:11:52.125Z,2020-09-24T12:11:52.125Z,1.0
23251,rp,529,0x0007,1051184920,0x00000000,2020-09-24T12:11:52.127Z,2020-09-24T12:11:52.127Z,1.0
23252,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:11:52.140Z,2020-09-24T12:11:52.140Z,1.0
23253,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:11:52.140Z,2020-09-24T12:11:52.140Z,1.0
23254,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:11:52.140Z,2020-09-24T12:11:52.140Z,1.0
23255,qc,DistanceAbs,0x000b,17.3467194172,0x00000000,2020-09-24T12:11:52.210Z,2020-09-24T12:11:52.210Z,1.0
23256,qc,DistanceY,0x000b,6.02150505781,0x00000000,2020-09-24T12:11:52.210Z,2020-09-24T12:11:52.210Z,1.0
23257,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:11:52.210Z,2020-09-24T12:11:52.210Z,1.0
23258,qc,DistanceX,0x000b,16.2680715322,0x00000000,2020-09-24T12:11:52.210Z,2020-09-24T12:11:52.210Z,1.0
23259,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:11:52.348Z,2020-09-24T12:11:52.348Z,1.0
23260,rp,527,0x0007,3198146774,0x00000000,2020-09-24T12:11:52.357Z,2020-09-24T12:11:52.357Z,1.0
23261,rp,528,0x0007,3188628069,0x00000000,2020-09-24T12:11:52.360Z,2020-09-24T12:11:52.360Z,1.0
23262,rp,529,0x0007,1051183977,0x00000000,2020-09-24T12:11:52.362Z,2020-09-24T12:11:52.362Z,1.0
23263,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:11:52.440Z,2020-09-24T12:11:52.440Z,1.0
23264,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:11:52.440Z,2020-09-24T12:11:52.440Z,1.0
23265,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:11:52.440Z,2020-09-24T12:11:52.440Z,1.0
23266,qc,DistanceY,0x000b,6.02150505781,0x00000000,2020-09-24T12:11:52.510Z,2020-09-24T12:11:52.510Z,1.0
23267,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:11:52.510Z,2020-09-24T12:11:52.510Z,1.0
23268,qc,DistanceX,0x000b,16.2680715322,0x00000000,2020-09-24T12:11:52.510Z,2020-09-24T12:11:52.510Z,1.0
23269,qc,DistanceAbs,0x000b,17.3467194172,0x00000000,2020-09-24T12:11:52.510Z,2020-09-24T12:11:52.510Z,1.0
23270,rp,527,0x0007,3198147249,0x00000000,2020-09-24T12:11:52.608Z,2020-09-24T12:11:52.608Z,1.0
23271,rp,528,0x0007,3188626680,0x00000000,2020-09-24T12:11:52.621Z,2020-09-24T12:11:52.621Z,1.0
23272,rp,529,0x0007,1051184769,0x00000000,2020-09-24T12:11:52.623Z,2020-09-24T12:11:52.623Z,1.0
