,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
16346,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:08:53.548Z,2020-09-24T12:08:53.548Z,0.0
16347,rp,527,0x0007,3194500231,0x00000000,2020-09-24T12:08:53.604Z,2020-09-24T12:08:53.604Z,0.0
16348,rp,528,0x0007,3188509437,0x00000000,2020-09-24T12:08:53.606Z,2020-09-24T12:08:53.606Z,0.0
16349,rp,529,0x0007,1054086222,0x00000000,2020-09-24T12:08:53.609Z,2020-09-24T12:08:53.609Z,0.0
16350,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:08:53.640Z,2020-09-24T12:08:53.640Z,0.0
16351,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:08:53.640Z,2020-09-24T12:08:53.640Z,0.0
16352,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:08:53.640Z,2020-09-24T12:08:53.640Z,0.0
16353,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T12:08:53.710Z,2020-09-24T12:08:53.710Z,0.0
16354,qc,DistanceY,0x000b,0.0,0x00000000,2020-09-24T12:08:53.710Z,2020-09-24T12:08:53.710Z,0.0
16355,qc,ResultCode,0x0006,2.0,0x00000000,2020-09-24T12:08:53.710Z,2020-09-24T12:08:53.710Z,0.0
16356,qc,DistanceAbs,0x000b,0.0,0x00000000,2020-09-24T12:08:53.710Z,2020-09-24T12:08:53.710Z,0.0
16357,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:08:53.848Z,2020-09-24T12:08:53.848Z,0.0
16358,rp,527,0x0007,3197315930,0x00000000,2020-09-24T12:08:53.854Z,2020-09-24T12:08:53.854Z,0.0
16359,rp,529,0x0007,1053940060,0x00000000,2020-09-24T12:08:53.859Z,2020-09-24T12:08:53.859Z,0.0
16360,rp,528,0x0007,3187728686,0x00000000,2020-09-24T12:08:53.859Z,2020-09-24T12:08:53.859Z,0.0
16361,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:08:53.940Z,2020-09-24T12:08:53.940Z,0.0
16362,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:08:53.940Z,2020-09-24T12:08:53.940Z,0.0
16363,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:08:53.940Z,2020-09-24T12:08:53.940Z,0.0
16364,qc,DistanceX,0x000b,0.0,0x00000000,2020-09-24T12:08:54.010Z,2020-09-24T12:08:54.010Z,0.0
16365,qc,DistanceY,0x000b,0.0,0x00000000,2020-09-24T12:08:54.010Z,2020-09-24T12:08:54.010Z,0.0
16366,qc,ResultCode,0x0006,2.0,0x00000000,2020-09-24T12:08:54.010Z,2020-09-24T12:08:54.010Z,0.0
16367,qc,DistanceAbs,0x000b,0.0,0x00000000,2020-09-24T12:08:54.010Z,2020-09-24T12:08:54.010Z,0.0
16368,rp,527,0x0007,3198152614,0x00000000,2020-09-24T12:08:54.107Z,2020-09-24T12:08:54.107Z,0.0
