,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
17321,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:09:18.748Z,2020-09-24T12:09:18.748Z,0.0
17322,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:09:18.840Z,2020-09-24T12:09:18.840Z,0.0
17323,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:09:18.840Z,2020-09-24T12:09:18.840Z,0.0
17324,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:09:18.840Z,2020-09-24T12:09:18.840Z,0.0
17325,rp,527,0x0007,3196726238,0x00000000,2020-09-24T12:09:18.856Z,2020-09-24T12:09:18.856Z,0.0
17326,rp,529,0x0007,1053983974,0x00000000,2020-09-24T12:09:18.859Z,2020-09-24T12:09:18.859Z,0.0
17327,rp,528,0x0007,3187977607,0x00000000,2020-09-24T12:09:18.859Z,2020-09-24T12:09:18.859Z,0.0
17328,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:09:18.910Z,2020-09-24T12:09:18.910Z,0.0
17329,qc,DistanceX,0x000b,15.834256291400001,0x00000000,2020-09-24T12:09:18.910Z,2020-09-24T12:09:18.910Z,0.0
17330,qc,DistanceY,0x000b,7.741935074330001,0x00000000,2020-09-24T12:09:18.910Z,2020-09-24T12:09:18.910Z,0.0
17331,qc,DistanceAbs,0x000b,17.6255845576,0x00000000,2020-09-24T12:09:18.910Z,2020-09-24T12:09:18.910Z,0.0
17332,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:09:19.048Z,2020-09-24T12:09:19.048Z,0.0
17333,rp,527,0x0007,3198137900,0x00000000,2020-09-24T12:09:19.107Z,2020-09-24T12:09:19.107Z,0.0
17334,rp,529,0x0007,1053884812,0x00000000,2020-09-24T12:09:19.110Z,2020-09-24T12:09:19.110Z,0.0
17335,rp,528,0x0007,3187226276,0x00000000,2020-09-24T12:09:19.110Z,2020-09-24T12:09:19.110Z,0.0
17336,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:09:19.140Z,2020-09-24T12:09:19.140Z,0.0
17337,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:09:19.140Z,2020-09-24T12:09:19.140Z,0.0
17338,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:09:19.140Z,2020-09-24T12:09:19.140Z,0.0
17339,qc,DistanceAbs,0x000b,17.6255845576,0x00000000,2020-09-24T12:09:19.210Z,2020-09-24T12:09:19.210Z,0.0
17340,qc,DistanceX,0x000b,15.834256291400001,0x00000000,2020-09-24T12:09:19.210Z,2020-09-24T12:09:19.210Z,0.0
