,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
28599,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:14:13.648Z,2020-09-24T12:14:13.648Z,0.0
28600,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:14:13.740Z,2020-09-24T12:14:13.740Z,0.0
28601,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:14:13.740Z,2020-09-24T12:14:13.740Z,0.0
28602,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:14:13.740Z,2020-09-24T12:14:13.740Z,0.0
28603,qc,DistanceAbs,0x000b,31.7627520936,0x00000000,2020-09-24T12:14:13.810Z,2020-09-24T12:14:13.810Z,0.0
28604,qc,DistanceY,0x000b,26.8817190081,0x00000000,2020-09-24T12:14:13.810Z,2020-09-24T12:14:13.810Z,0.0
28605,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:14:13.810Z,2020-09-24T12:14:13.810Z,0.0
28606,qc,DistanceX,0x000b,16.9187943935,0x00000000,2020-09-24T12:14:13.810Z,2020-09-24T12:14:13.810Z,0.0
28607,rp,527,0x0007,3197801489,0x00000000,2020-09-24T12:14:13.853Z,2020-09-24T12:14:13.853Z,0.0
28608,rp,529,0x0007,1053904210,0x00000000,2020-09-24T12:14:13.858Z,2020-09-24T12:14:13.858Z,0.0
28609,rp,528,0x0007,3187433203,0x00000000,2020-09-24T12:14:13.858Z,2020-09-24T12:14:13.858Z,0.0
28610,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:14:13.948Z,2020-09-24T12:14:13.948Z,0.0
28611,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:14:14.040Z,2020-09-24T12:14:14.040Z,0.0
28612,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:14:14.040Z,2020-09-24T12:14:14.040Z,0.0
28613,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:14:14.040Z,2020-09-24T12:14:14.040Z,0.0
28614,rp,527,0x0007,3198148452,0x00000000,2020-09-24T12:14:14.103Z,2020-09-24T12:14:14.103Z,0.0
28615,rp,528,0x0007,3187223606,0x00000000,2020-09-24T12:14:14.106Z,2020-09-24T12:14:14.106Z,0.0
28616,rp,529,0x0007,1053884350,0x00000000,2020-09-24T12:14:14.108Z,2020-09-24T12:14:14.108Z,0.0
28617,qc,DistanceX,0x000b,16.9187943935,0x00000000,2020-09-24T12:14:14.110Z,2020-09-24T12:14:14.110Z,0.0
28618,qc,DistanceAbs,0x000b,31.7627520936,0x00000000,2020-09-24T12:14:14.110Z,2020-09-24T12:14:14.110Z,0.0
