PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x000b,0,0x00000000,2020-09-24T10:32:44.966Z,2020-09-24T10:32:44.966Z
1,0x000b,0,0x00000000,2020-09-24T10:32:45.267Z,2020-09-24T10:32:45.267Z
2,0x000b,0,0x00000000,2020-09-24T10:32:44.967Z,2020-09-24T10:32:44.967Z
2,0x000b,0,0x00000000,2020-09-24T10:32:45.267Z,2020-09-24T10:32:45.267Z
3,0x000b,0,0x00000000,2020-09-24T10:32:44.967Z,2020-09-24T10:32:44.967Z
3,0x000b,0,0x00000000,2020-09-24T10:32:45.267Z,2020-09-24T10:32:45.267Z
4,0x0006,2,0x00000000,2020-09-24T10:32:44.967Z,2020-09-24T10:32:44.967Z
4,0x0006,2,0x00000000,2020-09-24T10:32:45.267Z,2020-09-24T10:32:45.267Z
1,0x000b,0,0x00000000,2020-09-24T10:32:45.567Z,2020-09-24T10:32:45.567Z
1,0x000b,0,0x00000000,2020-09-24T10:32:45.867Z,2020-09-24T10:32:45.867Z
2,0x000b,0,0x00000000,2020-09-24T10:32:45.567Z,2020-09-24T10:32:45.567Z
2,0x000b,0,0x00000000,2020-09-24T10:32:45.867Z,2020-09-24T10:32:45.867Z
3,0x000b,0,0x00000000,2020-09-24T10:32:45.567Z,2020-09-24T10:32:45.567Z
3,0x000b,0,0x00000000,2020-09-24T10:32:45.867Z,2020-09-24T10:32:45.867Z
4,0x0006,2,0x00000000,2020-09-24T10:32:45.567Z,2020-09-24T10:32:45.567Z
4,0x0006,2,0x00000000,2020-09-24T10:32:45.867Z,2020-09-24T10:32:45.867Z
1,0x000b,0,0x00000000,2020-09-24T10:32:46.167Z,2020-09-24T10:32:46.167Z
1,0x000b,0,0x00000000,2020-09-24T10:32:46.467Z,2020-09-24T10:32:46.467Z
2,0x000b,0,0x00000000,2020-09-24T10:32:46.167Z,2020-09-24T10:32:46.167Z
2,0x000b,0,0x00000000,2020-09-24T10:32:46.467Z,2020-09-24T10:32:46.467Z
3,0x000b,0,0x00000000,2020-09-24T10:32:46.167Z,2020-09-24T10:32:46.167Z
4,0x0006,2,0x00000000,2020-09-24T10:32:46.167Z,2020-09-24T10:32:46.167Z
1,0x000b,0,0x00000000,2020-09-24T10:32:46.767Z,2020-09-24T10:32:46.767Z
2,0x000b,0,0x00000000,2020-09-24T10:32:46.767Z,2020-09-24T10:32:46.767Z
3,0x000b,0,0x00000000,2020-09-24T10:32:46.467Z,2020-09-24T10:32:46.467Z
3,0x000b,0,0x00000000,2020-09-24T10:32:46.767Z,2020-09-24T10:32:46.767Z
4,0x0006,2,0x00000000,2020-09-24T10:32:46.467Z,2020-09-24T10:32:46.467Z
4,0x0006,2,0x00000000,2020-09-24T10:32:46.767Z,2020-09-24T10:32:46.767Z
1,0x000b,0,0x00000000,2020-09-24T10:32:47.067Z,2020-09-24T10:32:47.067Z
1,0x000b,0,0x00000000,2020-09-24T10:32:47.367Z,2020-09-24T10:32:47.367Z
2,0x000b,0,0x00000000,2020-09-24T10:32:47.067Z,2020-09-24T10:32:47.067Z
2,0x000b,0,0x00000000,2020-09-24T10:32:47.367Z,2020-09-24T10:32:47.367Z
3,0x000b,0,0x00000000,2020-09-24T10:32:47.067Z,2020-09-24T10:32:47.067Z
3,0x000b,0,0x00000000,2020-09-24T10:32:47.367Z,2020-09-24T10:32:47.367Z
4,0x0006,2,0x00000000,2020-09-24T10:32:47.067Z,2020-09-24T10:32:47.067Z
4,0x0006,2,0x00000000,2020-09-24T10:32:47.367Z,2020-09-24T10:32:47.367Z
1,0x000b,0,0x00000000,2020-09-24T10:32:47.667Z,2020-09-24T10:32:47.667Z
1,0x000b,0,0x00000000,2020-09-24T10:32:47.967Z,2020-09-24T10:32:47.967Z
2,0x000b,0,0x00000000,2020-09-24T10:32:47.667Z,2020-09-24T10:32:47.667Z
2,0x000b,0,0x00000000,2020-09-24T10:32:47.967Z,2020-09-24T10:32:47.967Z
3,0x000b,0,0x00000000,2020-09-24T10:32:47.667Z,2020-09-24T10:32:47.667Z
3,0x000b,0,0x00000000,2020-09-24T10:32:47.967Z,2020-09-24T10:32:47.967Z
4,0x0006,2,0x00000000,2020-09-24T10:32:47.667Z,2020-09-24T10:32:47.667Z
4,0x0006,2,0x00000000,2020-09-24T10:32:47.967Z,2020-09-24T10:32:47.967Z
1,0x000b,0,0x00000000,2020-09-24T10:32:48.267Z,2020-09-24T10:32:48.267Z
2,0x000b,0,0x00000000,2020-09-24T10:32:48.267Z,2020-09-24T10:32:48.267Z
3,0x000b,0,0x00000000,2020-09-24T10:32:48.267Z,2020-09-24T10:32:48.267Z
4,0x0006,2,0x00000000,2020-09-24T10:32:48.267Z,2020-09-24T10:32:48.267Z
1,0x000b,0,0x00000000,2020-09-24T10:32:48.567Z,2020-09-24T10:32:48.567Z
1,0x000b,0,0x00000000,2020-09-24T10:32:48.867Z,2020-09-24T10:32:48.867Z
2,0x000b,0,0x00000000,2020-09-24T10:32:48.567Z,2020-09-24T10:32:48.567Z
2,0x000b,0,0x00000000,2020-09-24T10:32:48.867Z,2020-09-24T10:32:48.867Z
3,0x000b,0,0x00000000,2020-09-24T10:32:48.567Z,2020-09-24T10:32:48.567Z
3,0x000b,0,0x00000000,2020-09-24T10:32:48.867Z,2020-09-24T10:32:48.867Z
4,0x0006,2,0x00000000,2020-09-24T10:32:48.567Z,2020-09-24T10:32:48.567Z
4,0x0006,2,0x00000000,2020-09-24T10:32:48.867Z,2020-09-24T10:32:48.867Z
1,0x000b,0,0x00000000,2020-09-24T10:32:49.167Z,2020-09-24T10:32:49.167Z
1,0x000b,0,0x00000000,2020-09-24T10:32:49.467Z,2020-09-24T10:32:49.467Z
2,0x000b,0,0x00000000,2020-09-24T10:32:49.167Z,2020-09-24T10:32:49.167Z
2,0x000b,0,0x00000000,2020-09-24T10:32:49.467Z,2020-09-24T10:32:49.467Z
3,0x000b,0,0x00000000,2020-09-24T10:32:49.167Z,2020-09-24T10:32:49.167Z
3,0x000b,0,0x00000000,2020-09-24T10:32:49.467Z,2020-09-24T10:32:49.467Z
4,0x0006,2,0x00000000,2020-09-24T10:32:49.167Z,2020-09-24T10:32:49.167Z
4,0x0006,2,0x00000000,2020-09-24T10:32:49.467Z,2020-09-24T10:32:49.467Z
1,0x000b,0,0x00000000,2020-09-24T10:32:49.767Z,2020-09-24T10:32:49.767Z
2,0x000b,0,0x00000000,2020-09-24T10:32:49.767Z,2020-09-24T10:32:49.767Z
3,0x000b,0,0x00000000,2020-09-24T10:32:49.767Z,2020-09-24T10:32:49.767Z
