PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x000b,0,0x00000000,2020-09-24T12:01:39.910Z,2020-09-24T12:01:39.910Z
1,0x000b,0,0x00000000,2020-09-24T12:01:40.210Z,2020-09-24T12:01:40.210Z
2,0x000b,0,0x00000000,2020-09-24T12:01:39.910Z,2020-09-24T12:01:39.910Z
2,0x000b,0,0x00000000,2020-09-24T12:01:40.210Z,2020-09-24T12:01:40.210Z
3,0x000b,0,0x00000000,2020-09-24T12:01:39.910Z,2020-09-24T12:01:39.910Z
3,0x000b,0,0x00000000,2020-09-24T12:01:40.210Z,2020-09-24T12:01:40.210Z
4,0x0006,2,0x00000000,2020-09-24T12:01:39.910Z,2020-09-24T12:01:39.910Z
4,0x0006,2,0x00000000,2020-09-24T12:01:40.210Z,2020-09-24T12:01:40.210Z
1,0x000b,0,0x00000000,2020-09-24T12:01:40.510Z,2020-09-24T12:01:40.510Z
1,0x000b,0,0x00000000,2020-09-24T12:01:40.810Z,2020-09-24T12:01:40.810Z
2,0x000b,0,0x00000000,2020-09-24T12:01:40.510Z,2020-09-24T12:01:40.510Z
2,0x000b,0,0x00000000,2020-09-24T12:01:40.810Z,2020-09-24T12:01:40.810Z
3,0x000b,0,0x00000000,2020-09-24T12:01:40.510Z,2020-09-24T12:01:40.510Z
3,0x000b,0,0x00000000,2020-09-24T12:01:40.810Z,2020-09-24T12:01:40.810Z
4,0x0006,2,0x00000000,2020-09-24T12:01:40.510Z,2020-09-24T12:01:40.510Z
4,0x0006,2,0x00000000,2020-09-24T12:01:40.810Z,2020-09-24T12:01:40.810Z
1,0x000b,0,0x00000000,2020-09-24T12:01:41.110Z,2020-09-24T12:01:41.110Z
2,0x000b,0,0x00000000,2020-09-24T12:01:41.110Z,2020-09-24T12:01:41.110Z
3,0x000b,0,0x00000000,2020-09-24T12:01:41.110Z,2020-09-24T12:01:41.110Z
4,0x0006,2,0x00000000,2020-09-24T12:01:41.110Z,2020-09-24T12:01:41.110Z
1,0x000b,0,0x00000000,2020-09-24T12:01:41.410Z,2020-09-24T12:01:41.410Z
1,0x000b,0,0x00000000,2020-09-24T12:01:41.710Z,2020-09-24T12:01:41.710Z
2,0x000b,0,0x00000000,2020-09-24T12:01:41.410Z,2020-09-24T12:01:41.410Z
2,0x000b,0,0x00000000,2020-09-24T12:01:41.710Z,2020-09-24T12:01:41.710Z
3,0x000b,0,0x00000000,2020-09-24T12:01:41.410Z,2020-09-24T12:01:41.410Z
3,0x000b,0,0x00000000,2020-09-24T12:01:41.710Z,2020-09-24T12:01:41.710Z
4,0x0006,2,0x00000000,2020-09-24T12:01:41.410Z,2020-09-24T12:01:41.410Z
4,0x0006,2,0x00000000,2020-09-24T12:01:41.710Z,2020-09-24T12:01:41.710Z
1,0x000b,0,0x00000000,2020-09-24T12:01:42.010Z,2020-09-24T12:01:42.010Z
1,0x000b,0,0x00000000,2020-09-24T12:01:42.310Z,2020-09-24T12:01:42.310Z
2,0x000b,0,0x00000000,2020-09-24T12:01:42.010Z,2020-09-24T12:01:42.010Z
2,0x000b,0,0x00000000,2020-09-24T12:01:42.310Z,2020-09-24T12:01:42.310Z
3,0x000b,0,0x00000000,2020-09-24T12:01:42.010Z,2020-09-24T12:01:42.010Z
3,0x000b,0,0x00000000,2020-09-24T12:01:42.310Z,2020-09-24T12:01:42.310Z
4,0x0006,2,0x00000000,2020-09-24T12:01:42.010Z,2020-09-24T12:01:42.010Z
4,0x0006,2,0x00000000,2020-09-24T12:01:42.310Z,2020-09-24T12:01:42.310Z
1,0x000b,0,0x00000000,2020-09-24T12:01:42.610Z,2020-09-24T12:01:42.610Z
1,0x000b,0,0x00000000,2020-09-24T12:01:42.910Z,2020-09-24T12:01:42.910Z
2,0x000b,0,0x00000000,2020-09-24T12:01:42.610Z,2020-09-24T12:01:42.610Z
2,0x000b,0,0x00000000,2020-09-24T12:01:42.910Z,2020-09-24T12:01:42.910Z
3,0x000b,0,0x00000000,2020-09-24T12:01:42.610Z,2020-09-24T12:01:42.610Z
3,0x000b,0,0x00000000,2020-09-24T12:01:42.910Z,2020-09-24T12:01:42.910Z
4,0x0006,2,0x00000000,2020-09-24T12:01:42.610Z,2020-09-24T12:01:42.610Z
4,0x0006,2,0x00000000,2020-09-24T12:01:42.910Z,2020-09-24T12:01:42.910Z
1,0x000b,0,0x00000000,2020-09-24T12:01:43.210Z,2020-09-24T12:01:43.210Z
2,0x000b,0,0x00000000,2020-09-24T12:01:43.210Z,2020-09-24T12:01:43.210Z
3,0x000b,0,0x00000000,2020-09-24T12:01:43.210Z,2020-09-24T12:01:43.210Z
4,0x0006,2,0x00000000,2020-09-24T12:01:43.210Z,2020-09-24T12:01:43.210Z
1,0x000b,0,0x00000000,2020-09-24T12:01:43.510Z,2020-09-24T12:01:43.510Z
1,0x000b,0,0x00000000,2020-09-24T12:01:43.810Z,2020-09-24T12:01:43.810Z
2,0x000b,0,0x00000000,2020-09-24T12:01:43.510Z,2020-09-24T12:01:43.510Z
2,0x000b,0,0x00000000,2020-09-24T12:01:43.810Z,2020-09-24T12:01:43.810Z
3,0x000b,0,0x00000000,2020-09-24T12:01:43.510Z,2020-09-24T12:01:43.510Z
3,0x000b,0,0x00000000,2020-09-24T12:01:43.810Z,2020-09-24T12:01:43.810Z
4,0x0006,2,0x00000000,2020-09-24T12:01:43.510Z,2020-09-24T12:01:43.510Z
4,0x0006,2,0x00000000,2020-09-24T12:01:43.810Z,2020-09-24T12:01:43.810Z
1,0x000b,0,0x00000000,2020-09-24T12:01:44.110Z,2020-09-24T12:01:44.110Z
1,0x000b,0,0x00000000,2020-09-24T12:01:44.410Z,2020-09-24T12:01:44.410Z
2,0x000b,0,0x00000000,2020-09-24T12:01:44.110Z,2020-09-24T12:01:44.110Z
2,0x000b,0,0x00000000,2020-09-24T12:01:44.410Z,2020-09-24T12:01:44.410Z
3,0x000b,0,0x00000000,2020-09-24T12:01:44.110Z,2020-09-24T12:01:44.110Z
3,0x000b,0,0x00000000,2020-09-24T12:01:44.410Z,2020-09-24T12:01:44.410Z
4,0x0006,2,0x00000000,2020-09-24T12:01:44.110Z,2020-09-24T12:01:44.110Z
4,0x0006,2,0x00000000,2020-09-24T12:01:44.410Z,2020-09-24T12:01:44.410Z
1,0x000b,0,0x00000000,2020-09-24T12:01:44.710Z,2020-09-24T12:01:44.710Z
2,0x000b,0,0x00000000,2020-09-24T12:01:44.710Z,2020-09-24T12:01:44.710Z
3,0x000b,0,0x00000000,2020-09-24T12:01:44.710Z,2020-09-24T12:01:44.710Z
4,0x0006,2,0x00000000,2020-09-24T12:01:44.710Z,2020-09-24T12:01:44.710Z
1,0x000b,0,0x00000000,2020-09-24T12:01:45.010Z,2020-09-24T12:01:45.010Z
1,0x000b,0,0x00000000,2020-09-24T12:01:45.310Z,2020-09-24T12:01:45.310Z
