,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
50992,flag,560,0x0004,2,0x00000000,2020-10-30T11:54:23.114Z,2020-10-30 11:53:16.114000+00:00
50993,rp,527,0x0007,3198145978,0x00000000,2020-10-30T11:54:23.117Z,2020-10-30 11:53:16.117000+00:00
50994,rp,528,0x0007,3188632628,0x00000000,2020-10-30T11:54:23.119Z,2020-10-30 11:53:16.119000+00:00
50995,rp,529,0x0007,1051186700,0x00000000,2020-10-30T11:54:23.120Z,2020-10-30 11:53:16.120000+00:00
50996,gate,Safe,0x0001,true,0x00000000,2020-10-30T11:53:16.144Z,2020-10-30 11:53:16.144000+00:00
50997,gate,Speed,0x000b,0,0x00000000,2020-10-30T11:53:16.144Z,2020-10-30 11:53:16.144000+00:00
50998,gate,Position,0x000b,0.3,0x00000000,2020-10-30T11:53:16.144Z,2020-10-30 11:53:16.144000+00:00
50999,qc,DistanceAbs,0x000b,29.2011989686,0x00000000,2020-10-30T11:53:16.258Z,2020-10-30 11:53:16.258000+00:00
51000,qc,DistanceX,0x000b,13.6651800871,0x00000000,2020-10-30T11:53:16.258Z,2020-10-30 11:53:16.258000+00:00
51001,qc,DistanceY,0x000b,25.8064502478,0x00000000,2020-10-30T11:53:16.258Z,2020-10-30 11:53:16.258000+00:00
51002,qc,ResultCode,0x0006,1.0,0x00000000,2020-10-30T11:53:16.258Z,2020-10-30 11:53:16.258000+00:00
51003,rp,527,0x0007,3198146892,0x00000000,2020-10-30T11:54:23.367Z,2020-10-30 11:53:16.367000+00:00
51004,rp,528,0x0007,3188628474,0x00000000,2020-10-30T11:54:23.370Z,2020-10-30 11:53:16.370000+00:00
51005,rp,529,0x0007,1051186187,0x00000000,2020-10-30T11:54:23.370Z,2020-10-30 11:53:16.370000+00:00
51006,store,DiscSize,0x0003,1,0x00000000,2020-10-30T11:53:16.398Z,2020-10-30 11:53:16.398000+00:00
51007,gate,Safe,0x0001,true,0x00000000,2020-10-30T11:53:16.444Z,2020-10-30 11:53:16.444000+00:00
51008,gate,Speed,0x000b,0,0x00000000,2020-10-30T11:53:16.444Z,2020-10-30 11:53:16.444000+00:00
51009,gate,Position,0x000b,0.3,0x00000000,2020-10-30T11:53:16.444Z,2020-10-30 11:53:16.444000+00:00
51010,qc,DistanceAbs,0x000b,29.2011989686,0x00000000,2020-10-30T11:53:16.558Z,2020-10-30 11:53:16.558000+00:00
51011,qc,DistanceX,0x000b,13.6651800871,0x00000000,2020-10-30T11:53:16.558Z,2020-10-30 11:53:16.558000+00:00
51012,qc,DistanceY,0x000b,25.8064502478,0x00000000,2020-10-30T11:53:16.558Z,2020-10-30 11:53:16.558000+00:00
51013,qc,ResultCode,0x0006,1.0,0x00000000,2020-10-30T11:53:16.558Z,2020-10-30 11:53:16.558000+00:00
51014,rp,527,0x0007,3198147228,0x00000000,2020-10-30T11:54:23.615Z,2020-10-30 11:53:16.615000+00:00
51015,rp,528,0x0007,3188627371,0x00000000,2020-10-30T11:54:23.615Z,2020-10-30 11:53:16.615000+00:00
51016,rp,529,0x0007,1051184971,0x00000000,2020-10-30T11:54:23.618Z,2020-10-30 11:53:16.618000+00:00
51017,store,DiscSize,0x0003,1,0x00000000,2020-10-30T11:53:16.698Z,2020-10-30 11:53:16.698000+00:00
51018,gate,Speed,0x000b,0,0x00000000,2020-10-30T11:53:16.744Z,2020-10-30 11:53:16.744000+00:00
