,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
37310,flag,560,0x0004,2,0x00000000,2020-10-30T11:48:32.118Z,2020-10-30 11:47:25.118000+00:00
37311,rp,527,0x0007,3198146142,0x00000000,2020-10-30T11:48:32.119Z,2020-10-30 11:47:25.119000+00:00
37312,rp,528,0x0007,3188632746,0x00000000,2020-10-30T11:48:32.121Z,2020-10-30 11:47:25.121000+00:00
37313,rp,529,0x0007,1051186564,0x00000000,2020-10-30T11:48:32.123Z,2020-10-30 11:47:25.123000+00:00
37314,gate,Position,0x000b,0.3,0x00000000,2020-10-30T11:47:25.144Z,2020-10-30 11:47:25.144000+00:00
37315,gate,Speed,0x000b,0,0x00000000,2020-10-30T11:47:25.144Z,2020-10-30 11:47:25.144000+00:00
37316,gate,Safe,0x0001,true,0x00000000,2020-10-30T11:47:25.144Z,2020-10-30 11:47:25.144000+00:00
37317,qc,DistanceAbs,0x000b,0.0,0x00000000,2020-10-30T11:47:25.258Z,2020-10-30 11:47:25.258000+00:00
37318,qc,DistanceY,0x000b,0.0,0x00000000,2020-10-30T11:47:25.258Z,2020-10-30 11:47:25.258000+00:00
37319,qc,DistanceX,0x000b,0.0,0x00000000,2020-10-30T11:47:25.258Z,2020-10-30 11:47:25.258000+00:00
37320,qc,ResultCode,0x0006,2.0,0x00000000,2020-10-30T11:47:25.258Z,2020-10-30 11:47:25.258000+00:00
37321,rp,527,0x0007,3198146717,0x00000000,2020-10-30T11:48:32.366Z,2020-10-30 11:47:25.366000+00:00
37322,rp,528,0x0007,3188627507,0x00000000,2020-10-30T11:48:32.369Z,2020-10-30 11:47:25.369000+00:00
37323,rp,529,0x0007,1051184732,0x00000000,2020-10-30T11:48:32.369Z,2020-10-30 11:47:25.369000+00:00
37324,store,DiscSize,0x0003,1,0x00000000,2020-10-30T11:47:25.398Z,2020-10-30 11:47:25.398000+00:00
37325,gate,Position,0x000b,0.3,0x00000000,2020-10-30T11:47:25.444Z,2020-10-30 11:47:25.444000+00:00
37326,gate,Safe,0x0001,true,0x00000000,2020-10-30T11:47:25.444Z,2020-10-30 11:47:25.444000+00:00
37327,gate,Speed,0x000b,0,0x00000000,2020-10-30T11:47:25.444Z,2020-10-30 11:47:25.444000+00:00
37328,qc,DistanceY,0x000b,0.0,0x00000000,2020-10-30T11:47:25.558Z,2020-10-30 11:47:25.558000+00:00
37329,qc,DistanceX,0x000b,0.0,0x00000000,2020-10-30T11:47:25.558Z,2020-10-30 11:47:25.558000+00:00
37330,qc,DistanceAbs,0x000b,0.0,0x00000000,2020-10-30T11:47:25.558Z,2020-10-30 11:47:25.558000+00:00
37331,qc,ResultCode,0x0006,2.0,0x00000000,2020-10-30T11:47:25.558Z,2020-10-30 11:47:25.558000+00:00
37332,rp,527,0x0007,3198147012,0x00000000,2020-10-30T11:48:32.617Z,2020-10-30 11:47:25.617000+00:00
37333,rp,528,0x0007,3188627068,0x00000000,2020-10-30T11:48:32.617Z,2020-10-30 11:47:25.617000+00:00
37334,rp,529,0x0007,1051185264,0x00000000,2020-10-30T11:48:32.619Z,2020-10-30 11:47:25.619000+00:00
37335,store,DiscSize,0x0003,1,0x00000000,2020-10-30T11:47:25.698Z,2020-10-30 11:47:25.698000+00:00
37336,gate,Safe,0x0001,true,0x00000000,2020-10-30T11:47:25.744Z,2020-10-30 11:47:25.744000+00:00
37337,gate,Position,0x000b,0.3,0x00000000,2020-10-30T11:47:25.744Z,2020-10-30 11:47:25.744000+00:00
37338,gate,Speed,0x000b,0,0x00000000,2020-10-30T11:47:25.744Z,2020-10-30 11:47:25.744000+00:00
37339,qc,DistanceY,0x000b,0.0,0x00000000,2020-10-30T11:47:25.858Z,2020-10-30 11:47:25.858000+00:00
37340,qc,DistanceX,0x000b,0.0,0x00000000,2020-10-30T11:47:25.858Z,2020-10-30 11:47:25.858000+00:00
37341,qc,DistanceAbs,0x000b,0.0,0x00000000,2020-10-30T11:47:25.858Z,2020-10-30 11:47:25.858000+00:00
37342,qc,ResultCode,0x0006,2.0,0x00000000,2020-10-30T11:47:25.858Z,2020-10-30 11:47:25.858000+00:00
37343,rp,527,0x0007,3198147076,0x00000000,2020-10-30T11:48:32.865Z,2020-10-30 11:47:25.865000+00:00
37344,rp,528,0x0007,3188627266,0x00000000,2020-10-30T11:48:32.867Z,2020-10-30 11:47:25.867000+00:00
37345,rp,529,0x0007,1051185531,0x00000000,2020-10-30T11:48:32.870Z,2020-10-30 11:47:25.870000+00:00
37346,store,DiscSize,0x0003,1,0x00000000,2020-10-30T11:47:25.998Z,2020-10-30 11:47:25.998000+00:00
37347,gate,Speed,0x000b,0,0x00000000,2020-10-30T11:47:26.044Z,2020-10-30 11:47:26.044000+00:00
37348,gate,Position,0x000b,0.3,0x00000000,2020-10-30T11:47:26.044Z,2020-10-30 11:47:26.044000+00:00
37349,gate,Safe,0x0001,true,0x00000000,2020-10-30T11:47:26.044Z,2020-10-30 11:47:26.044000+00:00
37350,rp,527,0x0007,3198146842,0x00000000,2020-10-30T11:48:33.117Z,2020-10-30 11:47:26.117000+00:00
37351,rp,528,0x0007,3188626701,0x00000000,2020-10-30T11:48:33.118Z,2020-10-30 11:47:26.118000+00:00
37352,rp,529,0x0007,1051185338,0x00000000,2020-10-30T11:48:33.120Z,2020-10-30 11:47:26.120000+00:00
37353,qc,DistanceAbs,0x000b,0.0,0x00000000,2020-10-30T11:47:26.158Z,2020-10-30 11:47:26.158000+00:00
37354,qc,DistanceX,0x000b,0.0,0x00000000,2020-10-30T11:47:26.158Z,2020-10-30 11:47:26.158000+00:00
37355,qc,DistanceY,0x000b,0.0,0x00000000,2020-10-30T11:47:26.158Z,2020-10-30 11:47:26.158000+00:00
37356,qc,ResultCode,0x0006,2.0,0x00000000,2020-10-30T11:47:26.158Z,2020-10-30 11:47:26.158000+00:00
37357,store,DiscSize,0x0003,1,0x00000000,2020-10-30T11:47:26.298Z,2020-10-30 11:47:26.298000+00:00
37358,gate,Speed,0x000b,0,0x00000000,2020-10-30T11:47:26.344Z,2020-10-30 11:47:26.344000+00:00
37359,gate,Safe,0x0001,true,0x00000000,2020-10-30T11:47:26.344Z,2020-10-30 11:47:26.344000+00:00
37360,gate,Position,0x000b,0.3,0x00000000,2020-10-30T11:47:26.344Z,2020-10-30 11:47:26.344000+00:00
37361,rp,528,0x0007,3188627613,0x00000000,2020-10-30T11:48:33.366Z,2020-10-30 11:47:26.366000+00:00
37362,rp,527,0x0007,3198147207,0x00000000,2020-10-30T11:48:33.366Z,2020-10-30 11:47:26.366000+00:00
37363,rp,529,0x0007,1051184892,0x00000000,2020-10-30T11:48:33.369Z,2020-10-30 11:47:26.369000+00:00
37364,qc,DistanceY,0x000b,0.0,0x00000000,2020-10-30T11:47:26.458Z,2020-10-30 11:47:26.458000+00:00
37365,qc,ResultCode,0x0006,2.0,0x00000000,2020-10-30T11:47:26.458Z,2020-10-30 11:47:26.458000+00:00
37366,qc,DistanceX,0x000b,0.0,0x00000000,2020-10-30T11:47:26.458Z,2020-10-30 11:47:26.458000+00:00
37367,qc,DistanceAbs,0x000b,0.0,0x00000000,2020-10-30T11:47:26.458Z,2020-10-30 11:47:26.458000+00:00
37368,store,DiscSize,0x0003,1,0x00000000,2020-10-30T11:47:26.598Z,2020-10-30 11:47:26.598000+00:00
