,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
38840,rp,529,0x0007,1051833339,0x00000000,2020-09-24T13:03:12.604Z,2020-09-24T13:03:12.604Z
38841,rp,527,0x0007,3198142482,0x00000000,2020-09-24T13:03:12.604Z,2020-09-24T13:03:12.604Z
38842,rp,528,0x0007,3187861840,0x00000000,2020-09-24T13:03:12.604Z,2020-09-24T13:03:12.604Z
38843,qc,DistanceX,0x000b,5.205782890319999,0x00000000,2020-09-24T13:03:12.665Z,2020-09-24T13:03:12.665Z
38844,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T13:03:12.665Z,2020-09-24T13:03:12.665Z
38845,qc,DistanceY,0x000b,4.30107504129,0x00000000,2020-09-24T13:03:12.665Z,2020-09-24T13:03:12.665Z
38846,qc,DistanceAbs,0x000b,6.75273441,0x00000000,2020-09-24T13:03:12.665Z,2020-09-24T13:03:12.665Z
38847,gate,Speed,0x000b,0,0x00000000,2020-09-24T13:03:12.714Z,2020-09-24T13:03:12.714Z
38848,gate,Position,0x000b,0.3,0x00000000,2020-09-24T13:03:12.714Z,2020-09-24T13:03:12.714Z
38849,gate,Safe,0x0001,true,0x00000000,2020-09-24T13:03:12.714Z,2020-09-24T13:03:12.714Z
38850,store,DiscSize,0x0003,2,0x00000000,2020-09-24T13:03:12.785Z,2020-09-24T13:03:12.785Z
38851,rp,529,0x0007,1051181362,0x00000000,2020-09-24T13:03:12.854Z,2020-09-24T13:03:12.854Z
38852,rp,528,0x0007,3188157927,0x00000000,2020-09-24T13:03:12.857Z,2020-09-24T13:03:12.857Z
38853,rp,527,0x0007,3198143836,0x00000000,2020-09-24T13:03:12.857Z,2020-09-24T13:03:12.857Z
38854,qc,DistanceY,0x000b,4.30107504129,0x00000000,2020-09-24T13:03:12.965Z,2020-09-24T13:03:12.965Z
38855,qc,DistanceAbs,0x000b,6.75273441,0x00000000,2020-09-24T13:03:12.965Z,2020-09-24T13:03:12.965Z
38856,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T13:03:12.965Z,2020-09-24T13:03:12.965Z
38857,qc,DistanceX,0x000b,5.205782890319999,0x00000000,2020-09-24T13:03:12.965Z,2020-09-24T13:03:12.965Z
38858,gate,Speed,0x000b,0,0x00000000,2020-09-24T13:03:13.014Z,2020-09-24T13:03:13.014Z
38859,gate,Safe,0x0001,true,0x00000000,2020-09-24T13:03:13.014Z,2020-09-24T13:03:13.014Z
38860,gate,Position,0x000b,0.3,0x00000000,2020-09-24T13:03:13.014Z,2020-09-24T13:03:13.014Z
38861,store,DiscSize,0x0003,2,0x00000000,2020-09-24T13:03:13.085Z,2020-09-24T13:03:13.085Z
38862,rp,529,0x0007,1051185306,0x00000000,2020-09-24T13:03:13.102Z,2020-09-24T13:03:13.102Z
38863,rp,528,0x0007,3188632026,0x00000000,2020-09-24T13:03:13.102Z,2020-09-24T13:03:13.102Z
38864,rp,527,0x0007,3198145700,0x00000000,2020-09-24T13:03:13.105Z,2020-09-24T13:03:13.105Z
38865,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T13:03:13.265Z,2020-09-24T13:03:13.265Z
38866,qc,DistanceX,0x000b,5.205782890319999,0x00000000,2020-09-24T13:03:13.265Z,2020-09-24T13:03:13.265Z
38867,qc,DistanceAbs,0x000b,6.75273441,0x00000000,2020-09-24T13:03:13.265Z,2020-09-24T13:03:13.265Z
38868,qc,DistanceY,0x000b,4.30107504129,0x00000000,2020-09-24T13:03:13.265Z,2020-09-24T13:03:13.265Z
38869,gate,Safe,0x0001,true,0x00000000,2020-09-24T13:03:13.314Z,2020-09-24T13:03:13.314Z
38870,gate,Speed,0x000b,0,0x00000000,2020-09-24T13:03:13.314Z,2020-09-24T13:03:13.314Z
38871,gate,Position,0x000b,0.3,0x00000000,2020-09-24T13:03:13.314Z,2020-09-24T13:03:13.314Z
38872,rp,529,0x0007,1051184744,0x00000000,2020-09-24T13:03:13.353Z,2020-09-24T13:03:13.353Z
38873,rp,528,0x0007,3188627664,0x00000000,2020-09-24T13:03:13.353Z,2020-09-24T13:03:13.353Z
38874,rp,527,0x0007,3198147136,0x00000000,2020-09-24T13:03:13.356Z,2020-09-24T13:03:13.356Z
38875,store,DiscSize,0x0003,2,0x00000000,2020-09-24T13:03:13.385Z,2020-09-24T13:03:13.385Z
38876,qc,DistanceX,0x000b,5.205782890319999,0x00000000,2020-09-24T13:03:13.565Z,2020-09-24T13:03:13.565Z
38877,qc,DistanceY,0x000b,4.30107504129,0x00000000,2020-09-24T13:03:13.565Z,2020-09-24T13:03:13.565Z
38878,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T13:03:13.565Z,2020-09-24T13:03:13.565Z
38879,qc,DistanceAbs,0x000b,6.75273441,0x00000000,2020-09-24T13:03:13.565Z,2020-09-24T13:03:13.565Z
38880,rp,528,0x0007,3188626908,0x00000000,2020-09-24T13:03:13.604Z,2020-09-24T13:03:13.604Z
38881,rp,527,0x0007,3198147259,0x00000000,2020-09-24T13:03:13.604Z,2020-09-24T13:03:13.604Z
38882,rp,529,0x0007,1051184498,0x00000000,2020-09-24T13:03:13.604Z,2020-09-24T13:03:13.604Z
38883,gate,Position,0x000b,0.3,0x00000000,2020-09-24T13:03:13.614Z,2020-09-24T13:03:13.614Z
38884,gate,Safe,0x0001,true,0x00000000,2020-09-24T13:03:13.614Z,2020-09-24T13:03:13.614Z
38885,gate,Speed,0x000b,0,0x00000000,2020-09-24T13:03:13.614Z,2020-09-24T13:03:13.614Z
38886,store,DiscSize,0x0003,2,0x00000000,2020-09-24T13:03:13.685Z,2020-09-24T13:03:13.685Z
38887,rp,529,0x0007,1051184054,0x00000000,2020-09-24T13:03:13.854Z,2020-09-24T13:03:13.854Z
38888,rp,528,0x0007,3188627139,0x00000000,2020-09-24T13:03:13.854Z,2020-09-24T13:03:13.854Z
38889,rp,527,0x0007,3198147144,0x00000000,2020-09-24T13:03:13.857Z,2020-09-24T13:03:13.857Z
38890,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T13:03:13.865Z,2020-09-24T13:03:13.865Z
38891,qc,DistanceY,0x000b,4.30107504129,0x00000000,2020-09-24T13:03:13.865Z,2020-09-24T13:03:13.865Z
38892,qc,DistanceAbs,0x000b,6.75273441,0x00000000,2020-09-24T13:03:13.865Z,2020-09-24T13:03:13.865Z
38893,qc,DistanceX,0x000b,5.205782890319999,0x00000000,2020-09-24T13:03:13.865Z,2020-09-24T13:03:13.865Z
38894,gate,Safe,0x0001,true,0x00000000,2020-09-24T13:03:13.914Z,2020-09-24T13:03:13.914Z
38895,gate,Position,0x000b,0.3,0x00000000,2020-09-24T13:03:13.914Z,2020-09-24T13:03:13.914Z
38896,gate,Speed,0x000b,0,0x00000000,2020-09-24T13:03:13.914Z,2020-09-24T13:03:13.914Z
38897,store,DiscSize,0x0003,2,0x00000000,2020-09-24T13:03:13.985Z,2020-09-24T13:03:13.985Z
38898,rp,529,0x0007,1051184835,0x00000000,2020-09-24T13:03:14.102Z,2020-09-24T13:03:14.102Z
38899,rp,528,0x0007,3188626584,0x00000000,2020-09-24T13:03:14.102Z,2020-09-24T13:03:14.102Z
38900,rp,527,0x0007,3198147276,0x00000000,2020-09-24T13:03:14.105Z,2020-09-24T13:03:14.105Z
38901,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T13:03:14.165Z,2020-09-24T13:03:14.165Z
38902,qc,DistanceY,0x000b,6.66666631401,0x00000000,2020-09-24T13:03:14.165Z,2020-09-24T13:03:14.165Z
38903,qc,DistanceAbs,0x000b,6.754306969430001,0x00000000,2020-09-24T13:03:14.165Z,2020-09-24T13:03:14.165Z
38904,qc,DistanceX,0x000b,1.08453810215,0x00000000,2020-09-24T13:03:14.165Z,2020-09-24T13:03:14.165Z
38905,gate,Position,0x000b,0.3,0x00000000,2020-09-24T13:03:14.214Z,2020-09-24T13:03:14.214Z
38906,gate,Speed,0x000b,0,0x00000000,2020-09-24T13:03:14.214Z,2020-09-24T13:03:14.214Z
