,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
59761,rp,529,0x0007,1051670029,0x00000000,2020-09-24T12:27:39.608Z,2020-09-24T12:27:39.608Z
59762,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:27:39.610Z,2020-09-24T12:27:39.610Z
59763,qc,DistanceX,0x000b,14.749718189200001,0x00000000,2020-09-24T12:27:39.610Z,2020-09-24T12:27:39.610Z
59764,qc,DistanceAbs,0x000b,28.795581682399998,0x00000000,2020-09-24T12:27:39.610Z,2020-09-24T12:27:39.610Z
59765,qc,DistanceY,0x000b,24.731181487399997,0x00000000,2020-09-24T12:27:39.610Z,2020-09-24T12:27:39.610Z
59766,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:27:39.748Z,2020-09-24T12:27:39.748Z
59767,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:27:39.840Z,2020-09-24T12:27:39.840Z
59768,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:27:39.840Z,2020-09-24T12:27:39.840Z
59769,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:27:39.840Z,2020-09-24T12:27:39.840Z
59770,rp,527,0x0007,3198145006,0x00000000,2020-09-24T12:27:39.856Z,2020-09-24T12:27:39.856Z
59771,rp,528,0x0007,3188305155,0x00000000,2020-09-24T12:27:39.859Z,2020-09-24T12:27:39.859Z
59772,rp,529,0x0007,1051185092,0x00000000,2020-09-24T12:27:39.859Z,2020-09-24T12:27:39.859Z
59773,qc,DistanceAbs,0x000b,28.795581682399998,0x00000000,2020-09-24T12:27:39.910Z,2020-09-24T12:27:39.910Z
59774,qc,DistanceX,0x000b,14.749718189200001,0x00000000,2020-09-24T12:27:39.910Z,2020-09-24T12:27:39.910Z
59775,qc,DistanceY,0x000b,24.731181487399997,0x00000000,2020-09-24T12:27:39.910Z,2020-09-24T12:27:39.910Z
59776,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:27:39.910Z,2020-09-24T12:27:39.910Z
59777,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:27:40.048Z,2020-09-24T12:27:40.048Z
59778,rp,527,0x0007,3198146077,0x00000000,2020-09-24T12:27:40.106Z,2020-09-24T12:27:40.106Z
59779,rp,528,0x0007,3188632377,0x00000000,2020-09-24T12:27:40.109Z,2020-09-24T12:27:40.109Z
59780,rp,529,0x0007,1051185161,0x00000000,2020-09-24T12:27:40.109Z,2020-09-24T12:27:40.109Z
59781,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:27:40.140Z,2020-09-24T12:27:40.140Z
59782,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:27:40.140Z,2020-09-24T12:27:40.140Z
59783,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:27:40.140Z,2020-09-24T12:27:40.140Z
59784,qc,DistanceAbs,0x000b,28.795581682399998,0x00000000,2020-09-24T12:27:40.210Z,2020-09-24T12:27:40.210Z
59785,qc,DistanceY,0x000b,24.731181487399997,0x00000000,2020-09-24T12:27:40.210Z,2020-09-24T12:27:40.210Z
59786,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:27:40.210Z,2020-09-24T12:27:40.210Z
59787,qc,DistanceX,0x000b,14.749718189200001,0x00000000,2020-09-24T12:27:40.210Z,2020-09-24T12:27:40.210Z
59788,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:27:40.348Z,2020-09-24T12:27:40.348Z
59789,rp,527,0x0007,3198147243,0x00000000,2020-09-24T12:27:40.357Z,2020-09-24T12:27:40.357Z
59790,rp,528,0x0007,3188627406,0x00000000,2020-09-24T12:27:40.360Z,2020-09-24T12:27:40.360Z
59791,rp,529,0x0007,1051185698,0x00000000,2020-09-24T12:27:40.362Z,2020-09-24T12:27:40.362Z
59792,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:27:40.440Z,2020-09-24T12:27:40.440Z
59793,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:27:40.440Z,2020-09-24T12:27:40.440Z
59794,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:27:40.440Z,2020-09-24T12:27:40.440Z
59795,qc,DistanceX,0x000b,14.749718189200001,0x00000000,2020-09-24T12:27:40.510Z,2020-09-24T12:27:40.510Z
59796,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:27:40.510Z,2020-09-24T12:27:40.510Z
59797,qc,DistanceY,0x000b,24.731181487399997,0x00000000,2020-09-24T12:27:40.510Z,2020-09-24T12:27:40.510Z
59798,qc,DistanceAbs,0x000b,28.795581682399998,0x00000000,2020-09-24T12:27:40.510Z,2020-09-24T12:27:40.510Z
59799,rp,527,0x0007,3198147054,0x00000000,2020-09-24T12:27:40.605Z,2020-09-24T12:27:40.605Z
59800,rp,528,0x0007,3188627512,0x00000000,2020-09-24T12:27:40.607Z,2020-09-24T12:27:40.607Z
59801,rp,529,0x0007,1051184464,0x00000000,2020-09-24T12:27:40.608Z,2020-09-24T12:27:40.608Z
59802,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:27:40.648Z,2020-09-24T12:27:40.648Z
59803,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:27:40.740Z,2020-09-24T12:27:40.740Z
59804,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:27:40.740Z,2020-09-24T12:27:40.740Z
59805,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:27:40.740Z,2020-09-24T12:27:40.740Z
59806,qc,DistanceY,0x000b,24.731181487399997,0x00000000,2020-09-24T12:27:40.810Z,2020-09-24T12:27:40.810Z
