,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
62608,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:28:53.248Z,2020-09-24T12:28:53.248Z
62609,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:28:53.340Z,2020-09-24T12:28:53.340Z
62610,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:28:53.340Z,2020-09-24T12:28:53.340Z
62611,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:28:53.340Z,2020-09-24T12:28:53.340Z
62612,rp,527,0x0007,3197843180,0x00000000,2020-09-24T12:28:53.355Z,2020-09-24T12:28:53.355Z
62613,rp,528,0x0007,3187410850,0x00000000,2020-09-24T12:28:53.358Z,2020-09-24T12:28:53.358Z
62614,rp,529,0x0007,1053905404,0x00000000,2020-09-24T12:28:53.360Z,2020-09-24T12:28:53.360Z
62615,qc,DistanceY,0x000b,30.322579041100003,0x00000000,2020-09-24T12:28:53.410Z,2020-09-24T12:28:53.410Z
62616,qc,DistanceAbs,0x000b,34.8294571192,0x00000000,2020-09-24T12:28:53.410Z,2020-09-24T12:28:53.410Z
62617,qc,DistanceX,0x000b,17.135702014,0x00000000,2020-09-24T12:28:53.410Z,2020-09-24T12:28:53.410Z
62618,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:28:53.410Z,2020-09-24T12:28:53.410Z
62619,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:28:53.548Z,2020-09-24T12:28:53.548Z
62620,rp,527,0x0007,3198148011,0x00000000,2020-09-24T12:28:53.603Z,2020-09-24T12:28:53.603Z
62621,rp,528,0x0007,3187236604,0x00000000,2020-09-24T12:28:53.605Z,2020-09-24T12:28:53.605Z
62622,rp,529,0x0007,1053883418,0x00000000,2020-09-24T12:28:53.608Z,2020-09-24T12:28:53.608Z
62623,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:28:53.640Z,2020-09-24T12:28:53.640Z
62624,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:28:53.640Z,2020-09-24T12:28:53.640Z
62625,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:28:53.640Z,2020-09-24T12:28:53.640Z
62626,qc,DistanceY,0x000b,30.322579041100003,0x00000000,2020-09-24T12:28:53.710Z,2020-09-24T12:28:53.710Z
62627,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:28:53.710Z,2020-09-24T12:28:53.710Z
62628,qc,DistanceAbs,0x000b,34.8294571192,0x00000000,2020-09-24T12:28:53.710Z,2020-09-24T12:28:53.710Z
62629,qc,DistanceX,0x000b,17.135702014,0x00000000,2020-09-24T12:28:53.710Z,2020-09-24T12:28:53.710Z
62630,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:28:53.848Z,2020-09-24T12:28:53.848Z
62631,rp,527,0x0007,3198141892,0x00000000,2020-09-24T12:28:53.853Z,2020-09-24T12:28:53.853Z
62632,rp,528,0x0007,3187231137,0x00000000,2020-09-24T12:28:53.857Z,2020-09-24T12:28:53.857Z
62633,rp,529,0x0007,1053889687,0x00000000,2020-09-24T12:28:53.858Z,2020-09-24T12:28:53.858Z
62634,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:28:53.940Z,2020-09-24T12:28:53.940Z
62635,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:28:53.940Z,2020-09-24T12:28:53.940Z
62636,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:28:53.940Z,2020-09-24T12:28:53.940Z
62637,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:28:54.010Z,2020-09-24T12:28:54.010Z
62638,qc,DistanceAbs,0x000b,34.8294571192,0x00000000,2020-09-24T12:28:54.010Z,2020-09-24T12:28:54.010Z
62639,qc,DistanceY,0x000b,30.322579041100003,0x00000000,2020-09-24T12:28:54.010Z,2020-09-24T12:28:54.010Z
62640,qc,DistanceX,0x000b,17.135702014,0x00000000,2020-09-24T12:28:54.010Z,2020-09-24T12:28:54.010Z
62641,rp,527,0x0007,3198142690,0x00000000,2020-09-24T12:28:54.106Z,2020-09-24T12:28:54.106Z
62642,rp,528,0x0007,3187230249,0x00000000,2020-09-24T12:28:54.107Z,2020-09-24T12:28:54.107Z
62643,rp,529,0x0007,1053888738,0x00000000,2020-09-24T12:28:54.109Z,2020-09-24T12:28:54.109Z
62644,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:28:54.148Z,2020-09-24T12:28:54.148Z
62645,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:28:54.240Z,2020-09-24T12:28:54.240Z
62646,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:28:54.240Z,2020-09-24T12:28:54.240Z
62647,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:28:54.240Z,2020-09-24T12:28:54.240Z
62648,qc,DistanceX,0x000b,17.135702014,0x00000000,2020-09-24T12:28:54.310Z,2020-09-24T12:28:54.310Z
62649,qc,DistanceY,0x000b,30.322579041100003,0x00000000,2020-09-24T12:28:54.310Z,2020-09-24T12:28:54.310Z
62650,qc,DistanceAbs,0x000b,34.8294571192,0x00000000,2020-09-24T12:28:54.310Z,2020-09-24T12:28:54.310Z
62651,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:28:54.310Z,2020-09-24T12:28:54.310Z
62652,rp,527,0x0007,3198142601,0x00000000,2020-09-24T12:28:54.354Z,2020-09-24T12:28:54.354Z
62653,rp,528,0x0007,3187230608,0x00000000,2020-09-24T12:28:54.359Z,2020-09-24T12:28:54.359Z
62654,rp,529,0x0007,1053889033,0x00000000,2020-09-24T12:28:54.359Z,2020-09-24T12:28:54.359Z
62655,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:28:54.448Z,2020-09-24T12:28:54.448Z
62656,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:28:54.540Z,2020-09-24T12:28:54.540Z
62657,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:28:54.540Z,2020-09-24T12:28:54.540Z
62658,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:28:54.540Z,2020-09-24T12:28:54.540Z
62659,rp,527,0x0007,3198142669,0x00000000,2020-09-24T12:28:54.603Z,2020-09-24T12:28:54.603Z
62660,rp,528,0x0007,3187230495,0x00000000,2020-09-24T12:28:54.605Z,2020-09-24T12:28:54.605Z
