PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x000b,0.3,0x00000000,2020-10-30T12:45:10.206Z,2020-10-30T12:45:10.206Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:10.506Z,2020-10-30T12:45:10.506Z
2,0x0001,true,0x00000000,2020-10-30T12:45:10.206Z,2020-10-30T12:45:10.206Z
2,0x0001,true,0x00000000,2020-10-30T12:45:10.506Z,2020-10-30T12:45:10.506Z
3,0x000b,0,0x00000000,2020-10-30T12:45:10.206Z,2020-10-30T12:45:10.206Z
3,0x000b,0,0x00000000,2020-10-30T12:45:10.506Z,2020-10-30T12:45:10.506Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:10.806Z,2020-10-30T12:45:10.806Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:11.106Z,2020-10-30T12:45:11.106Z
2,0x0001,true,0x00000000,2020-10-30T12:45:10.806Z,2020-10-30T12:45:10.806Z
2,0x0001,true,0x00000000,2020-10-30T12:45:11.106Z,2020-10-30T12:45:11.106Z
3,0x000b,0,0x00000000,2020-10-30T12:45:10.806Z,2020-10-30T12:45:10.806Z
3,0x000b,0,0x00000000,2020-10-30T12:45:11.106Z,2020-10-30T12:45:11.106Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:11.406Z,2020-10-30T12:45:11.406Z
2,0x0001,true,0x00000000,2020-10-30T12:45:11.406Z,2020-10-30T12:45:11.406Z
3,0x000b,0,0x00000000,2020-10-30T12:45:11.406Z,2020-10-30T12:45:11.406Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:11.706Z,2020-10-30T12:45:11.706Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:12.006Z,2020-10-30T12:45:12.006Z
2,0x0001,true,0x00000000,2020-10-30T12:45:11.706Z,2020-10-30T12:45:11.706Z
2,0x0001,true,0x00000000,2020-10-30T12:45:12.006Z,2020-10-30T12:45:12.006Z
3,0x000b,0,0x00000000,2020-10-30T12:45:11.706Z,2020-10-30T12:45:11.706Z
3,0x000b,0,0x00000000,2020-10-30T12:45:12.006Z,2020-10-30T12:45:12.006Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:12.306Z,2020-10-30T12:45:12.306Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:12.606Z,2020-10-30T12:45:12.606Z
2,0x0001,true,0x00000000,2020-10-30T12:45:12.306Z,2020-10-30T12:45:12.306Z
2,0x0001,true,0x00000000,2020-10-30T12:45:12.606Z,2020-10-30T12:45:12.606Z
3,0x000b,0,0x00000000,2020-10-30T12:45:12.306Z,2020-10-30T12:45:12.306Z
3,0x000b,0,0x00000000,2020-10-30T12:45:12.606Z,2020-10-30T12:45:12.606Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:12.906Z,2020-10-30T12:45:12.906Z
2,0x0001,true,0x00000000,2020-10-30T12:45:12.906Z,2020-10-30T12:45:12.906Z
3,0x000b,0,0x00000000,2020-10-30T12:45:12.906Z,2020-10-30T12:45:12.906Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:13.206Z,2020-10-30T12:45:13.206Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:13.506Z,2020-10-30T12:45:13.506Z
2,0x0001,true,0x00000000,2020-10-30T12:45:13.206Z,2020-10-30T12:45:13.206Z
2,0x0001,true,0x00000000,2020-10-30T12:45:13.506Z,2020-10-30T12:45:13.506Z
3,0x000b,0,0x00000000,2020-10-30T12:45:13.206Z,2020-10-30T12:45:13.206Z
3,0x000b,0,0x00000000,2020-10-30T12:45:13.506Z,2020-10-30T12:45:13.506Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:13.806Z,2020-10-30T12:45:13.806Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:14.106Z,2020-10-30T12:45:14.106Z
2,0x0001,true,0x00000000,2020-10-30T12:45:13.806Z,2020-10-30T12:45:13.806Z
2,0x0001,true,0x00000000,2020-10-30T12:45:14.106Z,2020-10-30T12:45:14.106Z
3,0x000b,0,0x00000000,2020-10-30T12:45:13.806Z,2020-10-30T12:45:13.806Z
3,0x000b,0,0x00000000,2020-10-30T12:45:14.106Z,2020-10-30T12:45:14.106Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:14.406Z,2020-10-30T12:45:14.406Z
2,0x0001,true,0x00000000,2020-10-30T12:45:14.406Z,2020-10-30T12:45:14.406Z
3,0x000b,0,0x00000000,2020-10-30T12:45:14.406Z,2020-10-30T12:45:14.406Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:14.706Z,2020-10-30T12:45:14.706Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:15.006Z,2020-10-30T12:45:15.006Z
2,0x0001,true,0x00000000,2020-10-30T12:45:14.706Z,2020-10-30T12:45:14.706Z
2,0x0001,true,0x00000000,2020-10-30T12:45:15.006Z,2020-10-30T12:45:15.006Z
3,0x000b,0,0x00000000,2020-10-30T12:45:14.706Z,2020-10-30T12:45:14.706Z
3,0x000b,0,0x00000000,2020-10-30T12:45:15.006Z,2020-10-30T12:45:15.006Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:15.306Z,2020-10-30T12:45:15.306Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:15.606Z,2020-10-30T12:45:15.606Z
2,0x0001,true,0x00000000,2020-10-30T12:45:15.306Z,2020-10-30T12:45:15.306Z
2,0x0001,true,0x00000000,2020-10-30T12:45:15.606Z,2020-10-30T12:45:15.606Z
3,0x000b,0,0x00000000,2020-10-30T12:45:15.306Z,2020-10-30T12:45:15.306Z
3,0x000b,0,0x00000000,2020-10-30T12:45:15.606Z,2020-10-30T12:45:15.606Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:15.906Z,2020-10-30T12:45:15.906Z
1,0x000b,0.3,0x00000000,2020-10-30T12:45:16.206Z,2020-10-30T12:45:16.206Z
2,0x0001,true,0x00000000,2020-10-30T12:45:15.906Z,2020-10-30T12:45:15.906Z
2,0x0001,true,0x00000000,2020-10-30T12:45:16.206Z,2020-10-30T12:45:16.206Z
3,0x000b,0,0x00000000,2020-10-30T12:45:15.906Z,2020-10-30T12:45:15.906Z
