PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x0007,1050958588,0x00000000,2020-10-30T11:32:00.878Z,2020-10-30T11:32:00.878Z
1,0x0007,1050856644,0x00000000,2020-10-30T11:32:01.118Z,2020-10-30T11:32:01.118Z
2,0x0007,3190244197,0x00000000,2020-10-30T11:32:00.880Z,2020-10-30T11:32:00.880Z
2,0x0007,3190241075,0x00000000,2020-10-30T11:32:01.120Z,2020-10-30T11:32:01.120Z
3,0x0007,1051543418,0x00000000,2020-10-30T11:32:00.883Z,2020-10-30T11:32:00.883Z
3,0x0007,1052393457,0x00000000,2020-10-30T11:32:01.123Z,2020-10-30T11:32:01.123Z
1,0x0007,1050632061,0x00000000,2020-10-30T11:32:01.382Z,2020-10-30T11:32:01.382Z
1,0x0007,1050262804,0x00000000,2020-10-30T11:32:01.616Z,2020-10-30T11:32:01.616Z
2,0x0007,3190239626,0x00000000,2020-10-30T11:32:01.384Z,2020-10-30T11:32:01.384Z
2,0x0007,3190513338,0x00000000,2020-10-30T11:32:01.617Z,2020-10-30T11:32:01.617Z
3,0x0007,1054315419,0x00000000,2020-10-30T11:32:01.392Z,2020-10-30T11:32:01.392Z
3,0x0007,1054520613,0x00000000,2020-10-30T11:32:01.619Z,2020-10-30T11:32:01.619Z
1,0x0007,1046554989,0x00000000,2020-10-30T11:32:01.870Z,2020-10-30T11:32:01.870Z
1,0x0007,1037125227,0x00000000,2020-10-30T11:32:02.117Z,2020-10-30T11:32:02.117Z
2,0x0007,3191806910,0x00000000,2020-10-30T11:32:01.872Z,2020-10-30T11:32:01.872Z
2,0x0007,3191559605,0x00000000,2020-10-30T11:32:02.118Z,2020-10-30T11:32:02.118Z
3,0x0007,1055001097,0x00000000,2020-10-30T11:32:01.873Z,2020-10-30T11:32:01.873Z
3,0x0007,1054942112,0x00000000,2020-10-30T11:32:02.120Z,2020-10-30T11:32:02.120Z
1,0x0007,1026167423,0x00000000,2020-10-30T11:32:02.373Z,2020-10-30T11:32:02.373Z
1,0x0007,1023729916,0x00000000,2020-10-30T11:32:02.616Z,2020-10-30T11:32:02.616Z
2,0x0007,3190394147,0x00000000,2020-10-30T11:32:02.374Z,2020-10-30T11:32:02.374Z
2,0x0007,3190328438,0x00000000,2020-10-30T11:32:02.616Z,2020-10-30T11:32:02.616Z
3,0x0007,1054486379,0x00000000,2020-10-30T11:32:02.376Z,2020-10-30T11:32:02.376Z
3,0x0007,1054420776,0x00000000,2020-10-30T11:32:02.618Z,2020-10-30T11:32:02.618Z
1,0x0007,989599614,0x00000000,2020-10-30T11:32:02.872Z,2020-10-30T11:32:02.872Z
1,0x0007,3176213613,0x00000000,2020-10-30T11:32:03.115Z,2020-10-30T11:32:03.115Z
2,0x0007,3190848834,0x00000000,2020-10-30T11:32:02.874Z,2020-10-30T11:32:02.874Z
2,0x0007,3190875203,0x00000000,2020-10-30T11:32:03.117Z,2020-10-30T11:32:03.117Z
3,0x0007,1054425710,0x00000000,2020-10-30T11:32:02.875Z,2020-10-30T11:32:02.875Z
3,0x0007,1054425536,0x00000000,2020-10-30T11:32:03.117Z,2020-10-30T11:32:03.117Z
1,0x0007,3182159301,0x00000000,2020-10-30T11:32:03.368Z,2020-10-30T11:32:03.368Z
1,0x0007,3183673292,0x00000000,2020-10-30T11:32:03.615Z,2020-10-30T11:32:03.615Z
2,0x0007,3190343373,0x00000000,2020-10-30T11:32:03.370Z,2020-10-30T11:32:03.370Z
2,0x0007,3190159014,0x00000000,2020-10-30T11:32:03.616Z,2020-10-30T11:32:03.616Z
3,0x0007,1054419150,0x00000000,2020-10-30T11:32:03.373Z,2020-10-30T11:32:03.373Z
3,0x0007,1054402304,0x00000000,2020-10-30T11:32:03.618Z,2020-10-30T11:32:03.618Z
1,0x0007,3189490370,0x00000000,2020-10-30T11:32:03.869Z,2020-10-30T11:32:03.869Z
1,0x0007,3193576768,0x00000000,2020-10-30T11:32:04.114Z,2020-10-30T11:32:04.114Z
2,0x0007,3189409941,0x00000000,2020-10-30T11:32:03.871Z,2020-10-30T11:32:03.871Z
2,0x0007,3188673194,0x00000000,2020-10-30T11:32:04.117Z,2020-10-30T11:32:04.117Z
3,0x0007,1054264500,0x00000000,2020-10-30T11:32:03.872Z,2020-10-30T11:32:03.872Z
3,0x0007,1054121603,0x00000000,2020-10-30T11:32:04.119Z,2020-10-30T11:32:04.119Z
1,0x0007,3196985073,0x00000000,2020-10-30T11:32:04.385Z,2020-10-30T11:32:04.385Z
1,0x0007,3198151221,0x00000000,2020-10-30T11:32:04.615Z,2020-10-30T11:32:04.615Z
2,0x0007,3187846510,0x00000000,2020-10-30T11:32:04.386Z,2020-10-30T11:32:04.386Z
2,0x0007,3187216557,0x00000000,2020-10-30T11:32:04.615Z,2020-10-30T11:32:04.615Z
3,0x0007,1053964259,0x00000000,2020-10-30T11:32:04.388Z,2020-10-30T11:32:04.388Z
3,0x0007,1053882517,0x00000000,2020-10-30T11:32:04.618Z,2020-10-30T11:32:04.618Z
1,0x0007,3198141677,0x00000000,2020-10-30T11:32:04.874Z,2020-10-30T11:32:04.874Z
1,0x0007,3198142759,0x00000000,2020-10-30T11:32:05.114Z,2020-10-30T11:32:05.114Z
2,0x0007,3187233367,0x00000000,2020-10-30T11:32:04.876Z,2020-10-30T11:32:04.876Z
2,0x0007,3187233200,0x00000000,2020-10-30T11:32:05.119Z,2020-10-30T11:32:05.119Z
3,0x0007,1053890230,0x00000000,2020-10-30T11:32:04.876Z,2020-10-30T11:32:04.876Z
3,0x0007,1053888575,0x00000000,2020-10-30T11:32:05.119Z,2020-10-30T11:32:05.119Z
1,0x0007,3198142840,0x00000000,2020-10-30T11:32:05.375Z,2020-10-30T11:32:05.375Z
1,0x0007,3198143007,0x00000000,2020-10-30T11:32:05.615Z,2020-10-30T11:32:05.615Z
2,0x0007,3187231664,0x00000000,2020-10-30T11:32:05.378Z,2020-10-30T11:32:05.378Z
2,0x0007,3187232747,0x00000000,2020-10-30T11:32:05.617Z,2020-10-30T11:32:05.617Z
3,0x0007,1053888124,0x00000000,2020-10-30T11:32:05.380Z,2020-10-30T11:32:05.380Z
