,drop_white_pos_y,drop_white_pos_z,drop_white_pos_x,drop_black_pos_x,drop_black_pos_y,drop_black_pos_z,max_belt,quality,dx,dy,da
302,-0.6866653057444595,-1.440596287502362,-1.1860174850288794,-1.1860061248660994,0.7338528829595884,-1.5465187201305846,0.0,0.0,0.6507228612899999,0.860215008259,1.07861490006
303,-0.025125462721772296,-1.1536564229370878,-1.2833084012167093,-1.2830675589741614,0.6593995588842609,-0.6298956478598721,0.0,1.0,1.08453810215,4.30107504129,4.43570393578
304,-0.13333607038011225,-1.1660005857216316,-1.253230389387476,-1.2530621627238567,0.7253026311197035,-1.496917285537961,0.0,1.0,0.6507228612899999,5.16129004955,5.20214909608
305,-0.6962530603563957,-1.4251155329615908,-1.1951516682726573,-1.1952076465577564,0.7337645115095869,-1.0226472616133297,0.0,0.0,0.21690762043,0.21505375206500002,0.305445628677
306,-0.3085776327084423,-1.319134704747101,-1.2371918462038962,-1.237237122016147,0.6497614290952263,-0.7875033725735274,0.0,1.0,4.3381524086,3.6559137851,5.6732064940699996
307,-0.690606464502738,-1.4364797402362295,-1.1951914735228777,-1.195291749017781,0.7340215692132235,-0.7761069323111129,0.0,0.0,0.43381524086,0.430107504129,0.610891257353
308,-0.6849947094044561,-1.4129663229387157,-1.1891574411855146,-1.1891793135869306,0.7415598217470244,-1.2560056174335337,0.0,1.0,0.43381524086,1.50537626445,1.56663759714
309,-0.6150627535422432,-1.5888065440927213,-1.1273285088383957,-1.1274125205518855,0.7749919097465453,-0.9468142961672666,0.0,0.0,0.21690762043,0.430107504129,0.48170673745399994
310,0.13491921003433915,-1.0838625884938478,-1.263982534174887,-1.2633779947055068,0.6477857485127628,-1.590821269485676,0.0,1.0,1.73526096344,5.16129004955,5.445185542000001
311,-0.3421026299844922,-1.3211092892463754,-1.2240019652859828,-1.224182706506781,0.714713566212625,-0.7604511360055151,0.0,1.0,2.1690762043,6.23655880988,6.6029960903400005
312,-0.6055027500138053,-1.3523028036465914,-1.190353501362031,-1.190366984796617,0.8187161304525854,-1.2567683257874713,0.0,0.0,0.0,0.860215008259,0.860215008259
313,-0.1638483246838821,-1.1973467446521189,-1.2638331771760125,-1.2637019988675353,0.727035117348017,-1.4895822655180722,0.0,1.0,0.21690762043,5.376343801619999,5.38071757194
314,-0.6056234504395153,-1.3478052710851307,-1.2003540983868028,-1.2003497856705025,0.8230348597694964,-1.3947733432223093,0.0,0.0,0.21690762043,0.430107504129,0.48170673745399994
315,-0.13214332725855782,-1.2270696025570416,-1.263822951986651,-1.263690996252023,0.647376327243225,-0.6536687024629704,0.0,1.0,6.07341337204,2.15053752065,6.44291561449
316,-0.683629986315952,-1.4086649346459421,-1.1809038917309425,-1.180909472453346,0.7406476419921342,-1.3924601209593308,0.0,0.0,0.0,1.07526876032,1.07526876032
317,0.41477738722751184,-0.8850181531927948,-1.2352077495129972,-1.2343519975219472,0.7226855125168026,-1.2621542341077696,0.0,1.0,0.43381524086,5.59139755368,5.60820133969
318,-0.6048878353646779,-1.3523663678533866,-1.163800568023637,-1.163817622192446,0.8190023319202817,-1.258650870530772,0.0,1.0,0.0,0.0,0.0
319,-0.6055377817319333,-1.3220343558210164,-1.174133664414064,-1.1741813281708513,0.8251412670664354,-1.0137684103921774,0.0,0.0,0.21690762043,0.645161256194,0.680648192751
320,0.1194456062485868,-1.0491015159904367,-1.264149142261195,-1.2636749224654362,0.7222619876077587,-1.4293433700821814,0.0,1.0,0.6507228612899999,4.30107504129,4.350021465809999
321,-0.6047711789751538,-1.3241720448029493,-1.164625897249579,-1.1646646299856642,0.8245211072716025,-1.0961543459487109,0.0,0.0,0.0,0.860215008259,0.860215008259
322,-0.6050853809408863,-1.3516595819302666,-1.1645722209111657,-1.1645935123448572,0.8194382499277406,-1.1924550621239294,0.0,0.0,0.0,0.430107504129,0.430107504129
323,-0.6814188071193252,-1.4101002697006204,-1.20462333978119,-1.2046225860698332,0.7423162700445036,-1.4373201957373054,0.0,0.0,0.21690762043,0.430107504129,0.48170673745399994
324,-0.5072754319425096,-1.4305292043880173,-1.2369851172749977,-1.2372408468917782,0.6465641903217828,-0.9657800966305755,0.0,1.0,1.08453810215,5.59139755368,5.695607912969999
325,-0.09034255887152787,-1.2086853756024645,-1.2638362720843375,-1.2636619042868937,0.6494742786646117,-0.6042558127218439,0.0,1.0,3.25361430645,4.9462362974900005,5.92041042207
326,-0.6804156329992108,-1.4450223320233118,-1.1705050672965023,-1.1705043276039184,0.7355633148177448,-1.4739582118100338,0.0,0.0,0.0,1.07526876032,1.07526876032
327,-0.6878042351123796,-1.4353837260497597,-1.1953913450484202,-1.1953782503064954,0.7351991098992723,-1.5589171363410903,0.0,0.0,0.21690762043,1.29032251239,1.30842695699
328,-0.30724090847776747,-1.3163727529569742,-1.227235594847856,-1.2273005828498702,0.6476312384388505,-0.9150211428268117,0.0,1.0,1.08453810215,4.51612879336,4.64452819705
329,0.2311548313968258,-1.0176328189545119,-1.2373027663844551,-1.2365714963635046,0.6495279711698774,-1.5142029583794572,0.0,1.0,1.73526096344,4.51612879336,4.83803161311
330,-0.45860763096750473,-1.3468481272924167,-1.2073787496097927,-1.207633914906863,0.7184090449482856,-1.06665874129271,0.0,1.0,15.617348670999998,2.36559127271,15.7954930781
