,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
12159,rp,529,0x0007,1051181560,0x00000000,2020-10-12T09:32:17.233Z,2020-10-12 09:32:17.233000+00:00,1.0
12160,rp,528,0x0007,3187141425,0x00000000,2020-10-12T09:32:17.233Z,2020-10-12 09:32:17.233000+00:00,1.0
12161,gate,Position,0x000b,14.7,0x00000000,2020-10-12T09:33:12.368Z,2020-10-12 09:32:17.368000+00:00,1.0
12162,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:33:12.368Z,2020-10-12 09:32:17.368000+00:00,1.0
12163,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:33:12.368Z,2020-10-12 09:32:17.368000+00:00,1.0
12164,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:33:12.397Z,2020-10-12 09:32:17.397000+00:00,1.0
12165,qc,DistanceY,0x000b,5.16129004955,0x00000000,2020-10-12T09:33:12.418Z,2020-10-12 09:32:17.418000+00:00,1.0
12166,qc,DistanceAbs,0x000b,5.3799918076,0x00000000,2020-10-12T09:33:12.418Z,2020-10-12 09:32:17.418000+00:00,1.0
12167,qc,DistanceX,0x000b,1.51835334301,0x00000000,2020-10-12T09:33:12.418Z,2020-10-12 09:32:17.418000+00:00,1.0
12168,rp,527,0x0007,3198142956,0x00000000,2020-10-12T09:32:17.481Z,2020-10-12 09:32:17.481000+00:00,1.0
12169,rp,528,0x0007,3187138501,0x00000000,2020-10-12T09:32:17.486Z,2020-10-12 09:32:17.486000+00:00,1.0
12170,rp,529,0x0007,1051186479,0x00000000,2020-10-12T09:32:17.486Z,2020-10-12 09:32:17.486000+00:00,1.0
12171,gate,Speed,0x000b,-40,0x00000000,2020-10-12T09:33:12.668Z,2020-10-12 09:32:17.668000+00:00,1.0
12172,gate,Position,0x000b,4.2,0x00000000,2020-10-12T09:33:12.668Z,2020-10-12 09:32:17.668000+00:00,1.0
12173,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:33:12.668Z,2020-10-12 09:32:17.668000+00:00,1.0
12174,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:33:12.697Z,2020-10-12 09:32:17.697000+00:00,1.0
12175,qc,DistanceY,0x000b,5.16129004955,0x00000000,2020-10-12T09:33:12.718Z,2020-10-12 09:32:17.718000+00:00,1.0
12176,qc,DistanceX,0x000b,1.51835334301,0x00000000,2020-10-12T09:33:12.718Z,2020-10-12 09:32:17.718000+00:00,1.0
12177,qc,DistanceAbs,0x000b,5.3799918076,0x00000000,2020-10-12T09:33:12.718Z,2020-10-12 09:32:17.718000+00:00,1.0
12178,rp,527,0x0007,3198143332,0x00000000,2020-10-12T09:32:17.729Z,2020-10-12 09:32:17.729000+00:00,1.0
12179,rp,529,0x0007,1051186982,0x00000000,2020-10-12T09:32:17.731Z,2020-10-12 09:32:17.731000+00:00,1.0
12180,rp,528,0x0007,3187136854,0x00000000,2020-10-12T09:32:17.731Z,2020-10-12 09:32:17.731000+00:00,1.0
12181,gate,Position,0x000b,0.3,0x00000000,2020-10-12T09:33:12.968Z,2020-10-12 09:32:17.968000+00:00,1.0
12182,gate,Safe,0x0001,true,0x00000000,2020-10-12T09:33:12.968Z,2020-10-12 09:32:17.968000+00:00,1.0
12183,gate,Speed,0x000b,0,0x00000000,2020-10-12T09:33:12.968Z,2020-10-12 09:32:17.968000+00:00,1.0
12184,rp,527,0x0007,3198143600,0x00000000,2020-10-12T09:32:17.981Z,2020-10-12 09:32:17.981000+00:00,1.0
12185,rp,528,0x0007,3187135086,0x00000000,2020-10-12T09:32:17.984Z,2020-10-12 09:32:17.984000+00:00,1.0
