,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
57720,store,DiscSize,0x0003,2,0x00000000,2020-10-12T09:54:45.097Z,2020-10-12 09:53:50.097000+00:00,0.0
57721,qc,DistanceAbs,0x000b,6.2403296952,0x00000000,2020-10-12T09:54:45.118Z,2020-10-12 09:53:50.118000+00:00,0.0
57722,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-12T09:54:45.118Z,2020-10-12 09:53:50.118000+00:00,0.0
57723,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-10-12T09:54:45.118Z,2020-10-12 09:53:50.118000+00:00,0.0
57724,rp,527,0x0007,1011280205,0x00000000,2020-10-12T09:53:50.230Z,2020-10-12 09:53:50.230000+00:00,0.0
57725,rp,528,0x0007,3190734419,0x00000000,2020-10-12T09:53:50.233Z,2020-10-12 09:53:50.233000+00:00,0.0
57726,rp,529,0x0007,1054423878,0x00000000,2020-10-12T09:53:50.234Z,2020-10-12 09:53:50.234000+00:00,0.0
57727,gate,Speed,0x000b,-30,0x00000000,2020-10-12T09:54:45.368Z,2020-10-12 09:53:50.368000+00:00,0.0
57728,gate,Position,0x000b,134.1,0x00000000,2020-10-12T09:54:45.368Z,2020-10-12 09:53:50.368000+00:00,0.0
57729,gate,Safe,0x0001,false,0x00000000,2020-10-12T09:54:45.368Z,2020-10-12 09:53:50.368000+00:00,0.0
57730,store,DiscSize,0x0003,0,0x00000000,2020-10-12T09:54:45.397Z,2020-10-12 09:53:50.397000+00:00,0.0
57731,qc,DistanceAbs,0x000b,6.2403296952,0x00000000,2020-10-12T09:54:45.418Z,2020-10-12 09:53:50.418000+00:00,0.0
57732,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-10-12T09:54:45.418Z,2020-10-12 09:53:50.418000+00:00,0.0
57733,qc,DistanceX,0x000b,0.21690762043,0x00000000,2020-10-12T09:54:45.418Z,2020-10-12 09:53:50.418000+00:00,0.0
57734,rp,527,0x0007,3173639014,0x00000000,2020-10-12T09:53:50.481Z,2020-10-12 09:53:50.481000+00:00,0.0
