,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
32866,qc,DistanceAbs,11,36.012412034899995,0,2020-08-21T10:32:24.875Z,2020-08-21T10:32:24.875Z
32867,qc,DistanceY,11,30.5376327932,0,2020-08-21T10:32:24.875Z,2020-08-21T10:32:24.875Z
32868,qc,DistanceX,11,19.0878705978,0,2020-08-21T10:32:24.875Z,2020-08-21T10:32:24.875Z
32869,gate,Speed,11,0.0,0,2020-08-21T10:32:24.922Z,2020-08-21T10:32:24.922Z
32870,gate,Position,11,0.3,0,2020-08-21T10:32:24.922Z,2020-08-21T10:32:24.922Z
32871,rp,530_Rx,7,3155108329.0,0,2020-08-21T10:32:25.018Z,2020-08-21T10:32:25.018Z
32872,rp,531_Ry,7,1078469925.0,0,2020-08-21T10:32:25.021Z,2020-08-21T10:32:25.021Z
32873,rp,532_Rz,7,3169494282.0,0,2020-08-21T10:32:25.021Z,2020-08-21T10:32:25.021Z
32874,rp,527_x,7,3182822666.0,0,2020-08-21T10:32:25.023Z,2020-08-21T10:32:25.023Z
32875,rp,529_z,7,1054416566.0,0,2020-08-21T10:32:25.026Z,2020-08-21T10:32:25.026Z
32876,rp,528_y,7,3190237103.0,0,2020-08-21T10:32:25.026Z,2020-08-21T10:32:25.026Z
32877,qc,DistanceAbs,11,36.012412034899995,0,2020-08-21T10:32:25.075Z,2020-08-21T10:32:25.075Z
32878,qc,DistanceY,11,30.5376327932,0,2020-08-21T10:32:25.075Z,2020-08-21T10:32:25.075Z
32879,qc,DistanceX,11,19.0878705978,0,2020-08-21T10:32:25.075Z,2020-08-21T10:32:25.075Z
32880,gate,Speed,11,0.0,0,2020-08-21T10:32:25.122Z,2020-08-21T10:32:25.122Z
32881,gate,Position,11,0.3,0,2020-08-21T10:32:25.122Z,2020-08-21T10:32:25.122Z
32882,rp,531_Ry,7,1078475983.0,0,2020-08-21T10:32:25.269Z,2020-08-21T10:32:25.269Z
32883,rp,530_Rx,7,3147464193.0,0,2020-08-21T10:32:25.269Z,2020-08-21T10:32:25.269Z
32884,rp,532_Rz,7,3170655344.0,0,2020-08-21T10:32:25.271Z,2020-08-21T10:32:25.271Z
32885,rp,528_y,7,3189838978.0,0,2020-08-21T10:32:25.274Z,2020-08-21T10:32:25.274Z
32886,rp,527_x,7,3187060004.0,0,2020-08-21T10:32:25.274Z,2020-08-21T10:32:25.274Z
32887,qc,DistanceY,11,30.5376327932,0,2020-08-21T10:32:25.275Z,2020-08-21T10:32:25.275Z
32888,qc,DistanceX,11,19.0878705978,0,2020-08-21T10:32:25.275Z,2020-08-21T10:32:25.275Z
32889,qc,DistanceAbs,11,36.012412034899995,0,2020-08-21T10:32:25.275Z,2020-08-21T10:32:25.275Z
32890,rp,529_z,7,1054345440.0,0,2020-08-21T10:32:25.277Z,2020-08-21T10:32:25.277Z
32891,rp,546_Gate_Pos_mm,10,0.304688,0,2020-08-21T10:32:25.278Z,2020-08-21T10:32:25.278Z
32892,gate,Speed,11,0.0,0,2020-08-21T10:32:25.322Z,2020-08-21T10:32:25.322Z
32893,gate,Position,11,0.3,0,2020-08-21T10:32:25.322Z,2020-08-21T10:32:25.322Z
32894,qc,DistanceY,11,30.5376327932,0,2020-08-21T10:32:25.475Z,2020-08-21T10:32:25.475Z
32895,qc,DistanceAbs,11,36.012412034899995,0,2020-08-21T10:32:25.475Z,2020-08-21T10:32:25.475Z
32896,qc,DistanceX,11,19.0878705978,0,2020-08-21T10:32:25.475Z,2020-08-21T10:32:25.475Z
32897,gate,Position,11,0.3,0,2020-08-21T10:32:25.522Z,2020-08-21T10:32:25.522Z
32898,gate,Speed,11,0.0,0,2020-08-21T10:32:25.522Z,2020-08-21T10:32:25.522Z
32899,rp,530_Rx,7,1004989965.0,0,2020-08-21T10:32:25.522Z,2020-08-21T10:32:25.522Z
32900,rp,532_Rz,7,3171202183.0,0,2020-08-21T10:32:25.525Z,2020-08-21T10:32:25.525Z
32901,rp,531_Ry,7,1078487709.0,0,2020-08-21T10:32:25.525Z,2020-08-21T10:32:25.525Z
32902,rp,527_x,7,3191459715.0,0,2020-08-21T10:32:25.527Z,2020-08-21T10:32:25.527Z
32903,rp,528_y,7,3189070591.0,0,2020-08-21T10:32:25.528Z,2020-08-21T10:32:25.528Z
32904,rp,546_Gate_Pos_mm,10,0.3125,0,2020-08-21T10:32:25.530Z,2020-08-21T10:32:25.530Z
32905,rp,529_z,7,1054194119.0,0,2020-08-21T10:32:25.530Z,2020-08-21T10:32:25.530Z
32906,qc,DistanceY,11,30.5376327932,0,2020-08-21T10:32:25.675Z,2020-08-21T10:32:25.675Z
32907,qc,DistanceAbs,11,36.012412034899995,0,2020-08-21T10:32:25.675Z,2020-08-21T10:32:25.675Z
32908,qc,DistanceX,11,19.0878705978,0,2020-08-21T10:32:25.675Z,2020-08-21T10:32:25.675Z
32909,gate,Speed,11,0.0,0,2020-08-21T10:32:25.722Z,2020-08-21T10:32:25.722Z
32910,gate,Position,11,0.3,0,2020-08-21T10:32:25.722Z,2020-08-21T10:32:25.722Z
32911,rp,530_Rx,7,1016070108.0,0,2020-08-21T10:32:25.768Z,2020-08-21T10:32:25.768Z
32912,rp,531_Ry,7,1078498569.0,0,2020-08-21T10:32:25.771Z,2020-08-21T10:32:25.771Z
32913,rp,532_Rz,7,3171560782.0,0,2020-08-21T10:32:25.773Z,2020-08-21T10:32:25.773Z
32914,rp,527_x,7,3195545510.0,0,2020-08-21T10:32:25.775Z,2020-08-21T10:32:25.775Z
32915,rp,528_y,7,3188292790.0,0,2020-08-21T10:32:25.776Z,2020-08-21T10:32:25.776Z
32916,rp,529_z,7,1054045777.0,0,2020-08-21T10:32:25.778Z,2020-08-21T10:32:25.778Z
32917,qc,DistanceX,11,19.0878705978,0,2020-08-21T10:32:25.875Z,2020-08-21T10:32:25.875Z
32918,qc,DistanceY,11,30.5376327932,0,2020-08-21T10:32:25.875Z,2020-08-21T10:32:25.875Z
