,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
36704,qc,DistanceAbs,11,31.756146009600002,0,2020-08-21T10:33:39.875Z,2020-08-21T10:33:39.875Z
36705,qc,DistanceX,11,15.834256291400001,0,2020-08-21T10:33:39.875Z,2020-08-21T10:33:39.875Z
36706,qc,DistanceY,11,27.526880264299997,0,2020-08-21T10:33:39.875Z,2020-08-21T10:33:39.875Z
36707,gate,Speed,11,0.0,0,2020-08-21T10:33:39.922Z,2020-08-21T10:33:39.922Z
36708,gate,Position,11,0.4,0,2020-08-21T10:33:39.922Z,2020-08-21T10:33:39.922Z
36709,rp,530_Rx,7,3155703669.0,0,2020-08-21T10:33:40.018Z,2020-08-21T10:33:40.018Z
36710,rp,531_Ry,7,1078469860.0,0,2020-08-21T10:33:40.021Z,2020-08-21T10:33:40.021Z
36711,rp,532_Rz,7,3169521155.0,0,2020-08-21T10:33:40.023Z,2020-08-21T10:33:40.023Z
36712,rp,527_x,7,3181996140.0,0,2020-08-21T10:33:40.023Z,2020-08-21T10:33:40.023Z
36713,rp,529_z,7,1054420056.0,0,2020-08-21T10:33:40.026Z,2020-08-21T10:33:40.026Z
36714,rp,528_y,7,3190382078.0,0,2020-08-21T10:33:40.026Z,2020-08-21T10:33:40.026Z
36715,qc,DistanceAbs,11,31.756146009600002,0,2020-08-21T10:33:40.075Z,2020-08-21T10:33:40.075Z
36716,qc,DistanceY,11,27.526880264299997,0,2020-08-21T10:33:40.075Z,2020-08-21T10:33:40.075Z
36717,qc,DistanceX,11,15.834256291400001,0,2020-08-21T10:33:40.075Z,2020-08-21T10:33:40.075Z
36718,gate,Position,11,0.4,0,2020-08-21T10:33:40.122Z,2020-08-21T10:33:40.122Z
36719,gate,Speed,11,0.0,0,2020-08-21T10:33:40.122Z,2020-08-21T10:33:40.122Z
36720,qc,DistanceX,11,15.834256291400001,0,2020-08-21T10:33:40.275Z,2020-08-21T10:33:40.275Z
36721,qc,DistanceAbs,11,31.756146009600002,0,2020-08-21T10:33:40.275Z,2020-08-21T10:33:40.275Z
36722,qc,DistanceY,11,27.526880264299997,0,2020-08-21T10:33:40.275Z,2020-08-21T10:33:40.275Z
36723,rp,530_Rx,7,3155747498.0,0,2020-08-21T10:33:40.285Z,2020-08-21T10:33:40.285Z
36724,rp,531_Ry,7,1078470123.0,0,2020-08-21T10:33:40.290Z,2020-08-21T10:33:40.290Z
36725,rp,532_Rz,7,3169925911.0,0,2020-08-21T10:33:40.298Z,2020-08-21T10:33:40.298Z
36726,rp,527_x,7,3183799546.0,0,2020-08-21T10:33:40.298Z,2020-08-21T10:33:40.298Z
36727,rp,528_y,7,3190150605.0,0,2020-08-21T10:33:40.300Z,2020-08-21T10:33:40.300Z
36728,rp,529_z,7,1054401514.0,0,2020-08-21T10:33:40.303Z,2020-08-21T10:33:40.303Z
36729,gate,Speed,11,0.0,0,2020-08-21T10:33:40.322Z,2020-08-21T10:33:40.322Z
36730,gate,Position,11,0.4,0,2020-08-21T10:33:40.322Z,2020-08-21T10:33:40.322Z
36731,qc,DistanceAbs,11,31.756146009600002,0,2020-08-21T10:33:40.475Z,2020-08-21T10:33:40.475Z
36732,qc,DistanceY,11,27.526880264299997,0,2020-08-21T10:33:40.475Z,2020-08-21T10:33:40.475Z
36733,qc,DistanceX,11,15.834256291400001,0,2020-08-21T10:33:40.475Z,2020-08-21T10:33:40.475Z
36734,rp,530_Rx,7,3132082727.0,0,2020-08-21T10:33:40.520Z,2020-08-21T10:33:40.520Z
36735,rp,531_Ry,7,1078480700.0,0,2020-08-21T10:33:40.520Z,2020-08-21T10:33:40.520Z
36736,gate,Position,11,0.3,0,2020-08-21T10:33:40.522Z,2020-08-21T10:33:40.522Z
36737,gate,Speed,11,0.0,0,2020-08-21T10:33:40.522Z,2020-08-21T10:33:40.522Z
36738,rp,532_Rz,7,3170906215.0,0,2020-08-21T10:33:40.523Z,2020-08-21T10:33:40.523Z
36739,rp,527_x,7,3189081657.0,0,2020-08-21T10:33:40.523Z,2020-08-21T10:33:40.523Z
36740,rp,528_y,7,3189523810.0,0,2020-08-21T10:33:40.525Z,2020-08-21T10:33:40.525Z
36741,rp,529_z,7,1054279348.0,0,2020-08-21T10:33:40.528Z,2020-08-21T10:33:40.528Z
36742,qc,DistanceAbs,11,31.756146009600002,0,2020-08-21T10:33:40.675Z,2020-08-21T10:33:40.675Z
36743,qc,DistanceY,11,27.526880264299997,0,2020-08-21T10:33:40.675Z,2020-08-21T10:33:40.675Z
36744,qc,DistanceX,11,15.834256291400001,0,2020-08-21T10:33:40.675Z,2020-08-21T10:33:40.675Z
36745,gate,Speed,11,0.0,0,2020-08-21T10:33:40.722Z,2020-08-21T10:33:40.722Z
36746,gate,Position,11,0.3,0,2020-08-21T10:33:40.722Z,2020-08-21T10:33:40.722Z
36747,rp,530_Rx,7,1008849824.0,0,2020-08-21T10:33:40.781Z,2020-08-21T10:33:40.781Z
36748,rp,531_Ry,7,1078492856.0,0,2020-08-21T10:33:40.784Z,2020-08-21T10:33:40.784Z
36749,rp,532_Rz,7,3171325150.0,0,2020-08-21T10:33:40.784Z,2020-08-21T10:33:40.784Z
36750,rp,527_x,7,3193437551.0,0,2020-08-21T10:33:40.785Z,2020-08-21T10:33:40.785Z
36751,rp,528_y,7,3188715620.0,0,2020-08-21T10:33:40.786Z,2020-08-21T10:33:40.786Z
36752,rp,529_z,7,1054121678.0,0,2020-08-21T10:33:40.789Z,2020-08-21T10:33:40.789Z
36753,qc,DistanceAbs,11,31.756146009600002,0,2020-08-21T10:33:40.875Z,2020-08-21T10:33:40.875Z
36754,qc,DistanceY,11,27.526880264299997,0,2020-08-21T10:33:40.875Z,2020-08-21T10:33:40.875Z
36755,qc,DistanceX,11,15.834256291400001,0,2020-08-21T10:33:40.875Z,2020-08-21T10:33:40.875Z
36756,gate,Position,11,0.3,0,2020-08-21T10:33:40.922Z,2020-08-21T10:33:40.922Z
36757,gate,Speed,11,0.0,0,2020-08-21T10:33:40.922Z,2020-08-21T10:33:40.922Z
