,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
42688,qc,DistanceAbs,11,3.21212241977,0,2020-08-21T10:35:36.875Z,2020-08-21T10:35:36.875Z
42689,gate,Speed,11,0.0,0,2020-08-21T10:35:36.922Z,2020-08-21T10:35:36.922Z
42690,gate,Position,11,0.3,0,2020-08-21T10:35:36.922Z,2020-08-21T10:35:36.922Z
42691,rp,530_Rx,7,1010804475.0,0,2020-08-21T10:35:37.030Z,2020-08-21T10:35:37.030Z
42692,rp,531_Ry,7,1078511250.0,0,2020-08-21T10:35:37.033Z,2020-08-21T10:35:37.033Z
42693,rp,532_Rz,7,3169811567.0,0,2020-08-21T10:35:37.033Z,2020-08-21T10:35:37.033Z
42694,rp,527_x,7,1050944120.0,0,2020-08-21T10:35:37.035Z,2020-08-21T10:35:37.035Z
42695,rp,528_y,7,3188271967.0,0,2020-08-21T10:35:37.036Z,2020-08-21T10:35:37.036Z
42696,rp,529_z,7,1051694069.0,0,2020-08-21T10:35:37.038Z,2020-08-21T10:35:37.038Z
42697,qc,DistanceY,11,2.15053752065,0,2020-08-21T10:35:37.075Z,2020-08-21T10:35:37.075Z
42698,qc,DistanceX,11,2.38598382473,0,2020-08-21T10:35:37.075Z,2020-08-21T10:35:37.075Z
42699,qc,DistanceAbs,11,3.21212241977,0,2020-08-21T10:35:37.075Z,2020-08-21T10:35:37.075Z
42700,gate,Position,11,0.3,0,2020-08-21T10:35:37.122Z,2020-08-21T10:35:37.122Z
42701,gate,Speed,11,0.0,0,2020-08-21T10:35:37.122Z,2020-08-21T10:35:37.122Z
42702,rp,530_Rx,7,1011044571.0,0,2020-08-21T10:35:37.270Z,2020-08-21T10:35:37.270Z
42703,rp,532_Rz,7,3169816113.0,0,2020-08-21T10:35:37.273Z,2020-08-21T10:35:37.273Z
42704,rp,531_Ry,7,1078511805.0,0,2020-08-21T10:35:37.273Z,2020-08-21T10:35:37.273Z
42705,qc,DistanceX,11,2.38598382473,0,2020-08-21T10:35:37.275Z,2020-08-21T10:35:37.275Z
42706,qc,DistanceY,11,2.15053752065,0,2020-08-21T10:35:37.275Z,2020-08-21T10:35:37.275Z
42707,qc,DistanceAbs,11,3.21212241977,0,2020-08-21T10:35:37.275Z,2020-08-21T10:35:37.275Z
42708,rp,528_y,7,3188273883.0,0,2020-08-21T10:35:37.276Z,2020-08-21T10:35:37.276Z
42709,rp,527_x,7,1050943613.0,0,2020-08-21T10:35:37.276Z,2020-08-21T10:35:37.276Z
42710,rp,529_z,7,1051692691.0,0,2020-08-21T10:35:37.278Z,2020-08-21T10:35:37.278Z
42711,gate,Position,11,0.3,0,2020-08-21T10:35:37.322Z,2020-08-21T10:35:37.322Z
42712,gate,Speed,11,0.0,0,2020-08-21T10:35:37.322Z,2020-08-21T10:35:37.322Z
42713,qc,DistanceAbs,11,3.21212241977,0,2020-08-21T10:35:37.475Z,2020-08-21T10:35:37.475Z
42714,qc,DistanceY,11,2.15053752065,0,2020-08-21T10:35:37.475Z,2020-08-21T10:35:37.475Z
42715,qc,DistanceX,11,2.38598382473,0,2020-08-21T10:35:37.475Z,2020-08-21T10:35:37.475Z
42716,rp,530_Rx,7,1011061663.0,0,2020-08-21T10:35:37.519Z,2020-08-21T10:35:37.519Z
42717,gate,Speed,11,0.0,0,2020-08-21T10:35:37.522Z,2020-08-21T10:35:37.522Z
42718,gate,Position,11,0.3,0,2020-08-21T10:35:37.522Z,2020-08-21T10:35:37.522Z
42719,rp,531_Ry,7,1078514214.0,0,2020-08-21T10:35:37.527Z,2020-08-21T10:35:37.527Z
42720,rp,532_Rz,7,3169779623.0,0,2020-08-21T10:35:37.532Z,2020-08-21T10:35:37.532Z
42721,rp,527_x,7,1050943638.0,0,2020-08-21T10:35:37.534Z,2020-08-21T10:35:37.534Z
42722,rp,528_y,7,3188275268.0,0,2020-08-21T10:35:37.534Z,2020-08-21T10:35:37.534Z
42723,rp,529_z,7,1051710570.0,0,2020-08-21T10:35:37.539Z,2020-08-21T10:35:37.539Z
42724,qc,DistanceX,11,2.38598382473,0,2020-08-21T10:35:37.675Z,2020-08-21T10:35:37.675Z
42725,qc,DistanceY,11,2.15053752065,0,2020-08-21T10:35:37.675Z,2020-08-21T10:35:37.675Z
42726,qc,DistanceAbs,11,3.21212241977,0,2020-08-21T10:35:37.675Z,2020-08-21T10:35:37.675Z
42727,gate,Position,11,0.3,0,2020-08-21T10:35:37.722Z,2020-08-21T10:35:37.722Z
