,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
35408,qc,DistanceAbs,11,0.0,0,2020-08-21T10:33:14.475Z,2020-08-21T10:33:14.475Z
35409,rp,530_Rx,7,3156071050.0,0,2020-08-21T10:33:14.518Z,2020-08-21T10:33:14.518Z
35410,rp,531_Ry,7,1078472988.0,0,2020-08-21T10:33:14.521Z,2020-08-21T10:33:14.521Z
35411,rp,532_Rz,7,3169153424.0,0,2020-08-21T10:33:14.521Z,2020-08-21T10:33:14.521Z
35412,gate,Speed,11,-40.0,0,2020-08-21T10:33:14.522Z,2020-08-21T10:33:14.522Z
35413,gate,Position,11,11.9,0,2020-08-21T10:33:14.522Z,2020-08-21T10:33:14.522Z
35414,rp,527_x,7,1010321519.0,0,2020-08-21T10:33:14.523Z,2020-08-21T10:33:14.523Z
35415,rp,528_y,7,3190729793.0,0,2020-08-21T10:33:14.524Z,2020-08-21T10:33:14.524Z
35416,rp,546_Gate_Pos_mm,10,0.21875,0,2020-08-21T10:33:14.526Z,2020-08-21T10:33:14.526Z
35417,rp,529_z,7,1054424118.0,0,2020-08-21T10:33:14.526Z,2020-08-21T10:33:14.526Z
35418,qc,DistanceY,11,0.0,0,2020-08-21T10:33:14.675Z,2020-08-21T10:33:14.675Z
35419,qc,DistanceX,11,0.0,0,2020-08-21T10:33:14.675Z,2020-08-21T10:33:14.675Z
35420,qc,DistanceAbs,11,0.0,0,2020-08-21T10:33:14.675Z,2020-08-21T10:33:14.675Z
35421,gate,Position,11,11.9,0,2020-08-21T10:33:14.722Z,2020-08-21T10:33:14.722Z
35422,gate,Speed,11,-40.0,0,2020-08-21T10:33:14.722Z,2020-08-21T10:33:14.722Z
35423,rp,530_Rx,7,3156299974.0,0,2020-08-21T10:33:14.769Z,2020-08-21T10:33:14.769Z
35424,rp,531_Ry,7,1078473200.0,0,2020-08-21T10:33:14.769Z,2020-08-21T10:33:14.769Z
35425,rp,532_Rz,7,3168585476.0,0,2020-08-21T10:33:14.772Z,2020-08-21T10:33:14.772Z
35426,rp,527_x,7,3173545481.0,0,2020-08-21T10:33:14.774Z,2020-08-21T10:33:14.774Z
35427,rp,528_y,7,3190955360.0,0,2020-08-21T10:33:14.774Z,2020-08-21T10:33:14.774Z
35428,rp,546_Gate_Pos_mm,10,0.226563,0,2020-08-21T10:33:14.777Z,2020-08-21T10:33:14.777Z
35429,rp,529_z,7,1054425946.0,0,2020-08-21T10:33:14.777Z,2020-08-21T10:33:14.777Z
35430,qc,DistanceAbs,11,0.0,0,2020-08-21T10:33:14.875Z,2020-08-21T10:33:14.875Z
35431,qc,DistanceX,11,0.0,0,2020-08-21T10:33:14.875Z,2020-08-21T10:33:14.875Z
35432,qc,DistanceY,11,0.0,0,2020-08-21T10:33:14.875Z,2020-08-21T10:33:14.875Z
35433,gate,Position,11,4.4,0,2020-08-21T10:33:14.922Z,2020-08-21T10:33:14.922Z
35434,gate,Speed,11,-50.0,0,2020-08-21T10:33:14.922Z,2020-08-21T10:33:14.922Z
35435,rp,530_Rx,7,3156168463.0,0,2020-08-21T10:33:15.022Z,2020-08-21T10:33:15.022Z
35436,rp,531_Ry,7,1078470062.0,0,2020-08-21T10:33:15.023Z,2020-08-21T10:33:15.023Z
35437,rp,527_x,7,3181628056.0,0,2020-08-21T10:33:15.025Z,2020-08-21T10:33:15.025Z
35438,rp,532_Rz,7,3169431624.0,0,2020-08-21T10:33:15.025Z,2020-08-21T10:33:15.025Z
35439,rp,528_y,7,3190440682.0,0,2020-08-21T10:33:15.028Z,2020-08-21T10:33:15.028Z
35440,rp,529_z,7,1054420844.0,0,2020-08-21T10:33:15.030Z,2020-08-21T10:33:15.030Z
35441,qc,DistanceX,11,0.0,0,2020-08-21T10:33:15.075Z,2020-08-21T10:33:15.075Z
35442,qc,DistanceAbs,11,0.0,0,2020-08-21T10:33:15.075Z,2020-08-21T10:33:15.075Z
35443,qc,DistanceY,11,0.0,0,2020-08-21T10:33:15.075Z,2020-08-21T10:33:15.075Z
35444,gate,Speed,11,0.0,0,2020-08-21T10:33:15.122Z,2020-08-21T10:33:15.122Z
35445,gate,Position,11,0.3,0,2020-08-21T10:33:15.122Z,2020-08-21T10:33:15.122Z
35446,rp,530_Rx,7,3154668232.0,0,2020-08-21T10:33:15.271Z,2020-08-21T10:33:15.271Z
35447,rp,532_Rz,7,3169690075.0,0,2020-08-21T10:33:15.273Z,2020-08-21T10:33:15.273Z
35448,rp,531_Ry,7,1078469474.0,0,2020-08-21T10:33:15.273Z,2020-08-21T10:33:15.273Z
35449,qc,DistanceY,11,0.0,0,2020-08-21T10:33:15.275Z,2020-08-21T10:33:15.275Z
35450,qc,DistanceX,11,0.0,0,2020-08-21T10:33:15.275Z,2020-08-21T10:33:15.275Z
35451,qc,DistanceAbs,11,0.0,0,2020-08-21T10:33:15.275Z,2020-08-21T10:33:15.275Z
35452,rp,528_y,7,3190215945.0,0,2020-08-21T10:33:15.276Z,2020-08-21T10:33:15.276Z
35453,rp,527_x,7,3183065207.0,0,2020-08-21T10:33:15.276Z,2020-08-21T10:33:15.276Z
35454,rp,529_z,7,1054413055.0,0,2020-08-21T10:33:15.278Z,2020-08-21T10:33:15.278Z
35455,gate,Speed,11,0.0,0,2020-08-21T10:33:15.322Z,2020-08-21T10:33:15.322Z
35456,gate,Position,11,0.3,0,2020-08-21T10:33:15.322Z,2020-08-21T10:33:15.322Z
35457,qc,DistanceX,11,0.0,0,2020-08-21T10:33:15.475Z,2020-08-21T10:33:15.475Z
35458,qc,DistanceAbs,11,0.0,0,2020-08-21T10:33:15.475Z,2020-08-21T10:33:15.475Z
35459,qc,DistanceY,11,0.0,0,2020-08-21T10:33:15.475Z,2020-08-21T10:33:15.475Z
35460,rp,530_Rx,7,3131490434.0,0,2020-08-21T10:33:15.519Z,2020-08-21T10:33:15.519Z
35461,rp,531_Ry,7,1078479922.0,0,2020-08-21T10:33:15.521Z,2020-08-21T10:33:15.521Z
35462,rp,532_Rz,7,3170941137.0,0,2020-08-21T10:33:15.522Z,2020-08-21T10:33:15.522Z
35463,gate,Speed,11,0.0,0,2020-08-21T10:33:15.522Z,2020-08-21T10:33:15.522Z
35464,gate,Position,11,0.3,0,2020-08-21T10:33:15.522Z,2020-08-21T10:33:15.522Z
35465,rp,527_x,7,3188563981.0,0,2020-08-21T10:33:15.524Z,2020-08-21T10:33:15.524Z
35466,rp,528_y,7,3189615804.0,0,2020-08-21T10:33:15.526Z,2020-08-21T10:33:15.526Z
35467,rp,529_z,7,1054299216.0,0,2020-08-21T10:33:15.527Z,2020-08-21T10:33:15.527Z
35468,qc,DistanceX,11,0.0,0,2020-08-21T10:33:15.675Z,2020-08-21T10:33:15.675Z
35469,qc,DistanceY,11,0.0,0,2020-08-21T10:33:15.675Z,2020-08-21T10:33:15.675Z
35470,qc,DistanceAbs,11,0.0,0,2020-08-21T10:33:15.675Z,2020-08-21T10:33:15.675Z
35471,gate,Speed,11,0.0,0,2020-08-21T10:33:15.722Z,2020-08-21T10:33:15.722Z
35472,gate,Position,11,0.3,0,2020-08-21T10:33:15.722Z,2020-08-21T10:33:15.722Z
35473,rp,530_Rx,7,1009264334.0,0,2020-08-21T10:33:15.769Z,2020-08-21T10:33:15.769Z
35474,rp,531_Ry,7,1078491622.0,0,2020-08-21T10:33:15.770Z,2020-08-21T10:33:15.770Z
35475,rp,532_Rz,7,3171349181.0,0,2020-08-21T10:33:15.772Z,2020-08-21T10:33:15.772Z
35476,rp,528_y,7,3188826135.0,0,2020-08-21T10:33:15.775Z,2020-08-21T10:33:15.775Z
35477,rp,527_x,7,3192781859.0,0,2020-08-21T10:33:15.775Z,2020-08-21T10:33:15.775Z
