PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x0007,1051168136,0x00000000,2020-10-30T13:20:31.122Z,2020-10-30T13:20:31.122Z
2,0x0007,3188582587,0x00000000,2020-10-30T13:20:31.124Z,2020-10-30T13:20:31.124Z
3,0x0007,1051728003,0x00000000,2020-10-30T13:20:31.127Z,2020-10-30T13:20:31.127Z
1,0x0007,1051169144,0x00000000,2020-10-30T13:20:31.373Z,2020-10-30T13:20:31.373Z
1,0x0007,1051169176,0x00000000,2020-10-30T13:20:31.620Z,2020-10-30T13:20:31.620Z
2,0x0007,3188582931,0x00000000,2020-10-30T13:20:31.375Z,2020-10-30T13:20:31.375Z
2,0x0007,3188582458,0x00000000,2020-10-30T13:20:31.620Z,2020-10-30T13:20:31.620Z
3,0x0007,1051727997,0x00000000,2020-10-30T13:20:31.375Z,2020-10-30T13:20:31.375Z
3,0x0007,1051728569,0x00000000,2020-10-30T13:20:31.623Z,2020-10-30T13:20:31.623Z
1,0x0007,1050673646,0x00000000,2020-10-30T13:20:31.871Z,2020-10-30T13:20:31.871Z
1,0x0007,1046683584,0x00000000,2020-10-30T13:20:32.121Z,2020-10-30T13:20:32.121Z
2,0x0007,3189222300,0x00000000,2020-10-30T13:20:31.874Z,2020-10-30T13:20:31.874Z
2,0x0007,3191396640,0x00000000,2020-10-30T13:20:32.122Z,2020-10-30T13:20:32.122Z
3,0x0007,1052027963,0x00000000,2020-10-30T13:20:31.876Z,2020-10-30T13:20:31.876Z
3,0x0007,1053340386,0x00000000,2020-10-30T13:20:32.124Z,2020-10-30T13:20:32.124Z
1,0x0007,1034821526,0x00000000,2020-10-30T13:20:32.372Z,2020-10-30T13:20:32.372Z
1,0x0007,1024657064,0x00000000,2020-10-30T13:20:32.620Z,2020-10-30T13:20:32.620Z
2,0x0007,3191286328,0x00000000,2020-10-30T13:20:32.375Z,2020-10-30T13:20:32.375Z
2,0x0007,3190246210,0x00000000,2020-10-30T13:20:32.620Z,2020-10-30T13:20:32.620Z
3,0x0007,1054305428,0x00000000,2020-10-30T13:20:32.375Z,2020-10-30T13:20:32.375Z
3,0x0007,1054421725,0x00000000,2020-10-30T13:20:32.623Z,2020-10-30T13:20:32.623Z
1,0x0007,1024604644,0x00000000,2020-10-30T13:20:32.879Z,2020-10-30T13:20:32.879Z
1,0x0007,1017566210,0x00000000,2020-10-30T13:20:33.119Z,2020-10-30T13:20:33.119Z
2,0x0007,3190245305,0x00000000,2020-10-30T13:20:32.879Z,2020-10-30T13:20:32.879Z
2,0x0007,3190580682,0x00000000,2020-10-30T13:20:33.122Z,2020-10-30T13:20:33.122Z
3,0x0007,1054418341,0x00000000,2020-10-30T13:20:32.881Z,2020-10-30T13:20:32.881Z
3,0x0007,1054422127,0x00000000,2020-10-30T13:20:33.124Z,2020-10-30T13:20:33.124Z
1,0x0007,3169885400,0x00000000,2020-10-30T13:20:33.380Z,2020-10-30T13:20:33.380Z
1,0x0007,3180772218,0x00000000,2020-10-30T13:20:33.620Z,2020-10-30T13:20:33.620Z
2,0x0007,3190994839,0x00000000,2020-10-30T13:20:33.380Z,2020-10-30T13:20:33.380Z
2,0x0007,3190566747,0x00000000,2020-10-30T13:20:33.620Z,2020-10-30T13:20:33.620Z
3,0x0007,1054427926,0x00000000,2020-10-30T13:20:33.383Z,2020-10-30T13:20:33.383Z
3,0x0007,1054421812,0x00000000,2020-10-30T13:20:33.623Z,2020-10-30T13:20:33.623Z
1,0x0007,3182830454,0x00000000,2020-10-30T13:20:33.884Z,2020-10-30T13:20:33.884Z
1,0x0007,3187504789,0x00000000,2020-10-30T13:20:34.121Z,2020-10-30T13:20:34.121Z
2,0x0007,3190234419,0x00000000,2020-10-30T13:20:33.886Z,2020-10-30T13:20:33.886Z
2,0x0007,3189798136,0x00000000,2020-10-30T13:20:34.121Z,2020-10-30T13:20:34.121Z
3,0x0007,1054417154,0x00000000,2020-10-30T13:20:33.889Z,2020-10-30T13:20:33.889Z
3,0x0007,1054333507,0x00000000,2020-10-30T13:20:34.124Z,2020-10-30T13:20:34.124Z
1,0x0007,3192079294,0x00000000,2020-10-30T13:20:34.385Z,2020-10-30T13:20:34.385Z
1,0x0007,3195896152,0x00000000,2020-10-30T13:20:34.620Z,2020-10-30T13:20:34.620Z
2,0x0007,3188964077,0x00000000,2020-10-30T13:20:34.388Z,2020-10-30T13:20:34.388Z
2,0x0007,3188255553,0x00000000,2020-10-30T13:20:34.623Z,2020-10-30T13:20:34.623Z
3,0x0007,1054174547,0x00000000,2020-10-30T13:20:34.388Z,2020-10-30T13:20:34.388Z
3,0x0007,1054038059,0x00000000,2020-10-30T13:20:34.625Z,2020-10-30T13:20:34.625Z
1,0x0007,3197939595,0x00000000,2020-10-30T13:20:34.889Z,2020-10-30T13:20:34.889Z
1,0x0007,3198146459,0x00000000,2020-10-30T13:20:35.119Z,2020-10-30T13:20:35.119Z
2,0x0007,3187356249,0x00000000,2020-10-30T13:20:34.894Z,2020-10-30T13:20:34.894Z
2,0x0007,3187253499,0x00000000,2020-10-30T13:20:35.121Z,2020-10-30T13:20:35.121Z
3,0x0007,1053898287,0x00000000,2020-10-30T13:20:34.897Z,2020-10-30T13:20:34.897Z
3,0x0007,1053883781,0x00000000,2020-10-30T13:20:35.124Z,2020-10-30T13:20:35.124Z
1,0x0007,3198142036,0x00000000,2020-10-30T13:20:35.382Z,2020-10-30T13:20:35.382Z
1,0x0007,3198142996,0x00000000,2020-10-30T13:20:35.620Z,2020-10-30T13:20:35.620Z
2,0x0007,3187229267,0x00000000,2020-10-30T13:20:35.385Z,2020-10-30T13:20:35.385Z
2,0x0007,3187229521,0x00000000,2020-10-30T13:20:35.623Z,2020-10-30T13:20:35.623Z
3,0x0007,1053890532,0x00000000,2020-10-30T13:20:35.393Z,2020-10-30T13:20:35.393Z
3,0x0007,1053888344,0x00000000,2020-10-30T13:20:35.623Z,2020-10-30T13:20:35.623Z
1,0x0007,3198143094,0x00000000,2020-10-30T13:20:35.889Z,2020-10-30T13:20:35.889Z
1,0x0007,3198142856,0x00000000,2020-10-30T13:20:36.121Z,2020-10-30T13:20:36.121Z
2,0x0007,3187230245,0x00000000,2020-10-30T13:20:35.889Z,2020-10-30T13:20:35.889Z
2,0x0007,3187231619,0x00000000,2020-10-30T13:20:36.122Z,2020-10-30T13:20:36.122Z
3,0x0007,1053888232,0x00000000,2020-10-30T13:20:35.892Z,2020-10-30T13:20:35.892Z
3,0x0007,1053888054,0x00000000,2020-10-30T13:20:36.124Z,2020-10-30T13:20:36.124Z
1,0x0007,3198144440,0x00000000,2020-10-30T13:20:36.383Z,2020-10-30T13:20:36.383Z
1,0x0007,3198142106,0x00000000,2020-10-30T13:20:36.620Z,2020-10-30T13:20:36.620Z
1,0x0007,3198141935,0x00000000,2020-10-30T13:20:36.871Z,2020-10-30T13:20:36.871Z
2,0x0007,3187228772,0x00000000,2020-10-30T13:20:36.385Z,2020-10-30T13:20:36.385Z
2,0x0007,3187162119,0x00000000,2020-10-30T13:20:36.623Z,2020-10-30T13:20:36.623Z
2,0x0007,3187139427,0x00000000,2020-10-30T13:20:36.873Z,2020-10-30T13:20:36.873Z
3,0x0007,1053648826,0x00000000,2020-10-30T13:20:36.386Z,2020-10-30T13:20:36.386Z
3,0x0007,1051889168,0x00000000,2020-10-30T13:20:36.623Z,2020-10-30T13:20:36.623Z
3,0x0007,1051182402,0x00000000,2020-10-30T13:20:36.874Z,2020-10-30T13:20:36.874Z
1,0x0007,3198142748,0x00000000,2020-10-30T13:20:37.121Z,2020-10-30T13:20:37.121Z
1,0x0007,3198143263,0x00000000,2020-10-30T13:20:37.372Z,2020-10-30T13:20:37.372Z
2,0x0007,3187139541,0x00000000,2020-10-30T13:20:37.122Z,2020-10-30T13:20:37.122Z
2,0x0007,3187139638,0x00000000,2020-10-30T13:20:37.375Z,2020-10-30T13:20:37.375Z
3,0x0007,1051185347,0x00000000,2020-10-30T13:20:37.124Z,2020-10-30T13:20:37.124Z
3,0x0007,1051183409,0x00000000,2020-10-30T13:20:37.375Z,2020-10-30T13:20:37.375Z
1,0x0007,3198143748,0x00000000,2020-10-30T13:20:37.620Z,2020-10-30T13:20:37.620Z
1,0x0007,3198141900,0x00000000,2020-10-30T13:20:37.870Z,2020-10-30T13:20:37.870Z
2,0x0007,3187053262,0x00000000,2020-10-30T13:20:37.623Z,2020-10-30T13:20:37.623Z
2,0x0007,3186885091,0x00000000,2020-10-30T13:20:37.871Z,2020-10-30T13:20:37.871Z
3,0x0007,1051255225,0x00000000,2020-10-30T13:20:37.625Z,2020-10-30T13:20:37.625Z
3,0x0007,1052091397,0x00000000,2020-10-30T13:20:37.873Z,2020-10-30T13:20:37.873Z
1,0x0007,3198141315,0x00000000,2020-10-30T13:20:38.121Z,2020-10-30T13:20:38.121Z
1,0x0007,3197643564,0x00000000,2020-10-30T13:20:38.372Z,2020-10-30T13:20:38.372Z
2,0x0007,3186725474,0x00000000,2020-10-30T13:20:38.121Z,2020-10-30T13:20:38.121Z
2,0x0007,3188002041,0x00000000,2020-10-30T13:20:38.372Z,2020-10-30T13:20:38.372Z
3,0x0007,1053670339,0x00000000,2020-10-30T13:20:38.124Z,2020-10-30T13:20:38.124Z
3,0x0007,1053839482,0x00000000,2020-10-30T13:20:38.374Z,2020-10-30T13:20:38.374Z
