PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x0004,810,0x00000000,2020-10-30T12:02:10.380Z,2020-10-30T12:02:10.380Z
2,0x0004,845,0x00000000,2020-10-30T12:02:10.382Z,2020-10-30T12:02:10.382Z
3,0x0004,914,0x00000000,2020-10-30T12:02:10.386Z,2020-10-30T12:02:10.386Z
1,0x0004,810,0x002f0000,2020-10-30T12:32:47.864Z,2020-10-30T12:32:47.864Z
1,0x0004,810,0x00000000,2020-10-30T12:32:48.115Z,2020-10-30T12:32:48.115Z
2,0x0004,845,0x002f0000,2020-10-30T12:32:47.867Z,2020-10-30T12:32:47.867Z
2,0x0004,845,0x00000000,2020-10-30T12:32:48.118Z,2020-10-30T12:32:48.118Z
3,0x0004,914,0x002f0000,2020-10-30T12:32:47.869Z,2020-10-30T12:32:47.869Z
3,0x0004,914,0x00000000,2020-10-30T12:32:48.120Z,2020-10-30T12:32:48.120Z
1,0x0004,810,0x002f0000,2020-10-30T12:33:28.126Z,2020-10-30T12:33:28.126Z
1,0x0004,810,0x00000000,2020-10-30T12:33:28.366Z,2020-10-30T12:33:28.366Z
2,0x0004,845,0x002f0000,2020-10-30T12:33:28.129Z,2020-10-30T12:33:28.129Z
2,0x0004,845,0x00000000,2020-10-30T12:33:28.367Z,2020-10-30T12:33:28.367Z
3,0x0004,914,0x002f0000,2020-10-30T12:33:28.131Z,2020-10-30T12:33:28.131Z
3,0x0004,914,0x00000000,2020-10-30T12:33:28.369Z,2020-10-30T12:33:28.369Z
