PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x000b,0,0x00000000,2020-10-26T11:29:48.816Z,2020-10-26T11:29:48.816Z
1,0x000b,0,0x00000000,2020-10-26T11:29:49.116Z,2020-10-26T11:29:49.116Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:48.816Z,2020-10-26T11:29:48.816Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:49.116Z,2020-10-26T11:29:49.116Z
3,0x0001,true,0x00000000,2020-10-26T11:29:48.816Z,2020-10-26T11:29:48.816Z
3,0x0001,true,0x00000000,2020-10-26T11:29:49.116Z,2020-10-26T11:29:49.116Z
1,0x000b,0,0x00000000,2020-10-26T11:29:49.416Z,2020-10-26T11:29:49.416Z
1,0x000b,0,0x00000000,2020-10-26T11:29:49.716Z,2020-10-26T11:29:49.716Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:49.416Z,2020-10-26T11:29:49.416Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:49.716Z,2020-10-26T11:29:49.716Z
3,0x0001,true,0x00000000,2020-10-26T11:29:49.416Z,2020-10-26T11:29:49.416Z
3,0x0001,true,0x00000000,2020-10-26T11:29:49.716Z,2020-10-26T11:29:49.716Z
1,0x000b,0,0x00000000,2020-10-26T11:29:50.016Z,2020-10-26T11:29:50.016Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:50.016Z,2020-10-26T11:29:50.016Z
3,0x0001,true,0x00000000,2020-10-26T11:29:50.016Z,2020-10-26T11:29:50.016Z
1,0x000b,0,0x00000000,2020-10-26T11:29:50.316Z,2020-10-26T11:29:50.316Z
1,0x000b,0,0x00000000,2020-10-26T11:29:50.616Z,2020-10-26T11:29:50.616Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:50.316Z,2020-10-26T11:29:50.316Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:50.616Z,2020-10-26T11:29:50.616Z
3,0x0001,true,0x00000000,2020-10-26T11:29:50.316Z,2020-10-26T11:29:50.316Z
3,0x0001,true,0x00000000,2020-10-26T11:29:50.616Z,2020-10-26T11:29:50.616Z
1,0x000b,0,0x00000000,2020-10-26T11:29:50.916Z,2020-10-26T11:29:50.916Z
1,0x000b,0,0x00000000,2020-10-26T11:29:51.216Z,2020-10-26T11:29:51.216Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:50.916Z,2020-10-26T11:29:50.916Z
2,0x000b,0.3,0x00000000,2020-10-26T11:29:51.216Z,2020-10-26T11:29:51.216Z
3,0x0001,true,0x00000000,2020-10-26T11:29:50.916Z,2020-10-26T11:29:50.916Z
3,0x0001,true,0x00000000,2020-10-26T11:29:51.216Z,2020-10-26T11:29:51.216Z
