PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x000b,22.8,0x00000000,2020-09-24T13:17:48.196Z,2020-09-24T13:17:48.196Z
1,0x000b,12.3,0x00000000,2020-09-24T13:17:48.496Z,2020-09-24T13:17:48.496Z
2,0x000b,-40,0x00000000,2020-09-24T13:17:48.196Z,2020-09-24T13:17:48.196Z
2,0x000b,-30,0x00000000,2020-09-24T13:17:48.496Z,2020-09-24T13:17:48.496Z
3,0x0001,false,0x00000000,2020-09-24T13:17:48.196Z,2020-09-24T13:17:48.196Z
3,0x0001,false,0x00000000,2020-09-24T13:17:48.496Z,2020-09-24T13:17:48.496Z
1,0x000b,2.1,0x00000000,2020-09-24T13:17:48.796Z,2020-09-24T13:17:48.796Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:49.096Z,2020-09-24T13:17:49.096Z
2,0x000b,-50,0x00000000,2020-09-24T13:17:48.796Z,2020-09-24T13:17:48.796Z
2,0x000b,0,0x00000000,2020-09-24T13:17:49.096Z,2020-09-24T13:17:49.096Z
3,0x0001,false,0x00000000,2020-09-24T13:17:48.796Z,2020-09-24T13:17:48.796Z
3,0x0001,true,0x00000000,2020-09-24T13:17:49.096Z,2020-09-24T13:17:49.096Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:49.396Z,2020-09-24T13:17:49.396Z
2,0x000b,0,0x00000000,2020-09-24T13:17:49.396Z,2020-09-24T13:17:49.396Z
3,0x0001,true,0x00000000,2020-09-24T13:17:49.396Z,2020-09-24T13:17:49.396Z
1,0x000b,0.3,0x00000000,2020-09-24T13:17:49.696Z,2020-09-24T13:17:49.696Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:49.996Z,2020-09-24T13:17:49.996Z
2,0x000b,0,0x00000000,2020-09-24T13:17:49.696Z,2020-09-24T13:17:49.696Z
2,0x000b,0,0x00000000,2020-09-24T13:17:49.996Z,2020-09-24T13:17:49.996Z
3,0x0001,true,0x00000000,2020-09-24T13:17:49.696Z,2020-09-24T13:17:49.696Z
3,0x0001,true,0x00000000,2020-09-24T13:17:49.996Z,2020-09-24T13:17:49.996Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:50.296Z,2020-09-24T13:17:50.296Z
1,0x000b,0.3,0x00000000,2020-09-24T13:17:50.596Z,2020-09-24T13:17:50.596Z
2,0x000b,0,0x00000000,2020-09-24T13:17:50.296Z,2020-09-24T13:17:50.296Z
2,0x000b,0,0x00000000,2020-09-24T13:17:50.596Z,2020-09-24T13:17:50.596Z
3,0x0001,true,0x00000000,2020-09-24T13:17:50.296Z,2020-09-24T13:17:50.296Z
3,0x0001,true,0x00000000,2020-09-24T13:17:50.596Z,2020-09-24T13:17:50.596Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:50.896Z,2020-09-24T13:17:50.896Z
2,0x000b,0,0x00000000,2020-09-24T13:17:50.896Z,2020-09-24T13:17:50.896Z
3,0x0001,true,0x00000000,2020-09-24T13:17:50.896Z,2020-09-24T13:17:50.896Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:51.196Z,2020-09-24T13:17:51.196Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:51.496Z,2020-09-24T13:17:51.496Z
2,0x000b,0,0x00000000,2020-09-24T13:17:51.196Z,2020-09-24T13:17:51.196Z
2,0x000b,0,0x00000000,2020-09-24T13:17:51.496Z,2020-09-24T13:17:51.496Z
3,0x0001,true,0x00000000,2020-09-24T13:17:51.196Z,2020-09-24T13:17:51.196Z
3,0x0001,true,0x00000000,2020-09-24T13:17:51.496Z,2020-09-24T13:17:51.496Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:51.796Z,2020-09-24T13:17:51.796Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:52.096Z,2020-09-24T13:17:52.096Z
2,0x000b,0,0x00000000,2020-09-24T13:17:51.796Z,2020-09-24T13:17:51.796Z
2,0x000b,0,0x00000000,2020-09-24T13:17:52.096Z,2020-09-24T13:17:52.096Z
3,0x0001,true,0x00000000,2020-09-24T13:17:51.796Z,2020-09-24T13:17:51.796Z
3,0x0001,true,0x00000000,2020-09-24T13:17:52.096Z,2020-09-24T13:17:52.096Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:52.396Z,2020-09-24T13:17:52.396Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:52.696Z,2020-09-24T13:17:52.696Z
2,0x000b,0,0x00000000,2020-09-24T13:17:52.396Z,2020-09-24T13:17:52.396Z
2,0x000b,0,0x00000000,2020-09-24T13:17:52.696Z,2020-09-24T13:17:52.696Z
3,0x0001,true,0x00000000,2020-09-24T13:17:52.396Z,2020-09-24T13:17:52.396Z
3,0x0001,true,0x00000000,2020-09-24T13:17:52.696Z,2020-09-24T13:17:52.696Z
1,0x000b,0.2,0x00000000,2020-09-24T13:17:52.996Z,2020-09-24T13:17:52.996Z
2,0x000b,0,0x00000000,2020-09-24T13:17:52.996Z,2020-09-24T13:17:52.996Z
