PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp
1,0x0004,300,0x002f0000,2020-10-30T13:32:59.387Z,2020-10-30T13:32:59.387Z
2,0x0004,363,0x002f0000,2020-10-30T13:32:59.389Z,2020-10-30T13:32:59.389Z
3,0x0004,380,0x002f0000,2020-10-30T13:32:59.391Z,2020-10-30T13:32:59.391Z
1,0x0004,300,0x00000000,2020-10-30T13:32:59.658Z,2020-10-30T13:32:59.658Z
2,0x0004,363,0x00000000,2020-10-30T13:32:59.661Z,2020-10-30T13:32:59.661Z
3,0x0004,380,0x00000000,2020-10-30T13:32:59.663Z,2020-10-30T13:32:59.663Z
1,0x0004,300,0x002f0000,2020-10-30T13:34:03.696Z,2020-10-30T13:34:03.696Z
1,0x0004,300,0x00000000,2020-10-30T13:34:03.905Z,2020-10-30T13:34:03.905Z
2,0x0004,363,0x002f0000,2020-10-30T13:34:03.701Z,2020-10-30T13:34:03.701Z
2,0x0004,363,0x00000000,2020-10-30T13:34:03.908Z,2020-10-30T13:34:03.908Z
3,0x0004,380,0x002f0000,2020-10-30T13:34:03.706Z,2020-10-30T13:34:03.706Z
3,0x0004,380,0x00000000,2020-10-30T13:34:03.916Z,2020-10-30T13:34:03.916Z
1,0x0004,300,0x002f0000,2020-10-30T13:36:19.163Z,2020-10-30T13:36:19.163Z
1,0x0004,300,0x00000000,2020-10-30T13:36:19.376Z,2020-10-30T13:36:19.376Z
2,0x0004,363,0x002f0000,2020-10-30T13:36:19.168Z,2020-10-30T13:36:19.168Z
2,0x0004,363,0x00000000,2020-10-30T13:36:19.378Z,2020-10-30T13:36:19.378Z
3,0x0004,380,0x002f0000,2020-10-30T13:36:19.171Z,2020-10-30T13:36:19.171Z
3,0x0004,380,0x00000000,2020-10-30T13:36:19.378Z,2020-10-30T13:36:19.378Z
1,0x0004,300,0x002f0000,2020-10-30T13:36:32.374Z,2020-10-30T13:36:32.374Z
1,0x0004,300,0x00000000,2020-10-30T13:36:32.660Z,2020-10-30T13:36:32.660Z
2,0x0004,363,0x002f0000,2020-10-30T13:36:32.376Z,2020-10-30T13:36:32.376Z
2,0x0004,363,0x00000000,2020-10-30T13:36:32.663Z,2020-10-30T13:36:32.663Z
3,0x0004,380,0x002f0000,2020-10-30T13:36:32.376Z,2020-10-30T13:36:32.376Z
3,0x0004,380,0x00000000,2020-10-30T13:36:32.670Z,2020-10-30T13:36:32.670Z
1,0x0004,300,0x002f0000,2020-10-30T13:37:25.418Z,2020-10-30T13:37:25.418Z
1,0x0004,300,0x00000000,2020-10-30T13:37:25.633Z,2020-10-30T13:37:25.633Z
2,0x0004,363,0x002f0000,2020-10-30T13:37:25.420Z,2020-10-30T13:37:25.420Z
2,0x0004,363,0x00000000,2020-10-30T13:37:25.636Z,2020-10-30T13:37:25.636Z
3,0x0004,380,0x002f0000,2020-10-30T13:37:25.423Z,2020-10-30T13:37:25.423Z
3,0x0004,380,0x00000000,2020-10-30T13:37:25.638Z,2020-10-30T13:37:25.638Z
1,0x0004,300,0x002f0000,2020-10-30T13:40:34.376Z,2020-10-30T13:40:34.376Z
2,0x0004,363,0x002f0000,2020-10-30T13:40:34.377Z,2020-10-30T13:40:34.377Z
3,0x0004,380,0x002f0000,2020-10-30T13:40:34.379Z,2020-10-30T13:40:34.379Z
1,0x0004,300,0x00000000,2020-10-30T13:40:34.699Z,2020-10-30T13:40:34.699Z
2,0x0004,363,0x00000000,2020-10-30T13:40:34.704Z,2020-10-30T13:40:34.704Z
3,0x0004,380,0x00000000,2020-10-30T13:40:34.714Z,2020-10-30T13:40:34.714Z
1,0x0004,300,0x002f0000,2020-10-30T13:40:51.123Z,2020-10-30T13:40:51.123Z
2,0x0004,363,0x002f0000,2020-10-30T13:40:51.126Z,2020-10-30T13:40:51.126Z
3,0x0004,380,0x002f0000,2020-10-30T13:40:51.128Z,2020-10-30T13:40:51.128Z
1,0x0004,300,0x00000000,2020-10-30T13:40:51.416Z,2020-10-30T13:40:51.416Z
2,0x0004,363,0x00000000,2020-10-30T13:40:51.421Z,2020-10-30T13:40:51.421Z
3,0x0004,380,0x00000000,2020-10-30T13:40:51.429Z,2020-10-30T13:40:51.429Z
