,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
30323,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:59:27.485Z,2020-09-24T12:59:27.485Z,1.0
30324,qc,DistanceY,0x000b,5.16129004955,0x00000000,2020-09-24T12:59:27.665Z,2020-09-24T12:59:27.665Z,1.0
30325,qc,DistanceX,0x000b,3.90433716774,0x00000000,2020-09-24T12:59:27.665Z,2020-09-24T12:59:27.665Z,1.0
30326,qc,DistanceAbs,0x000b,6.47168940038,0x00000000,2020-09-24T12:59:27.665Z,2020-09-24T12:59:27.665Z,1.0
30327,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:59:27.665Z,2020-09-24T12:59:27.665Z,1.0
30328,gate,Position,0x000b,21.6,0x00000000,2020-09-24T12:59:27.714Z,2020-09-24T12:59:27.714Z,1.0
30329,gate,Safe,0x0001,false,0x00000000,2020-09-24T12:59:27.714Z,2020-09-24T12:59:27.714Z,1.0
30330,gate,Speed,0x000b,-40,0x00000000,2020-09-24T12:59:27.714Z,2020-09-24T12:59:27.714Z,1.0
30331,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:59:27.785Z,2020-09-24T12:59:27.785Z,1.0
30332,qc,DistanceAbs,0x000b,6.47168940038,0x00000000,2020-09-24T12:59:27.965Z,2020-09-24T12:59:27.965Z,1.0
30333,qc,DistanceX,0x000b,3.90433716774,0x00000000,2020-09-24T12:59:27.965Z,2020-09-24T12:59:27.965Z,1.0
30334,qc,DistanceY,0x000b,5.16129004955,0x00000000,2020-09-24T12:59:27.965Z,2020-09-24T12:59:27.965Z,1.0
30335,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:59:27.965Z,2020-09-24T12:59:27.965Z,1.0
30336,gate,Speed,0x000b,-30,0x00000000,2020-09-24T12:59:28.014Z,2020-09-24T12:59:28.014Z,1.0
30337,gate,Safe,0x0001,false,0x00000000,2020-09-24T12:59:28.014Z,2020-09-24T12:59:28.014Z,1.0
30338,gate,Position,0x000b,11.6,0x00000000,2020-09-24T12:59:28.014Z,2020-09-24T12:59:28.014Z,1.0
30339,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:59:28.085Z,2020-09-24T12:59:28.085Z,1.0
30340,qc,DistanceX,0x000b,3.90433716774,0x00000000,2020-09-24T12:59:28.265Z,2020-09-24T12:59:28.265Z,1.0
30341,qc,DistanceAbs,0x000b,6.47168940038,0x00000000,2020-09-24T12:59:28.265Z,2020-09-24T12:59:28.265Z,1.0
