,level_0,PrimaryKey,DataType,Value,StatusCode,SourceTimeStamp,ServerTimeStamp,RobPos
22586,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:53:35.885Z,2020-09-24T12:53:35.885Z,0.0
22587,qc,DistanceX,0x000b,2.38598382473,0x00000000,2020-09-24T12:53:36.065Z,2020-09-24T12:53:36.065Z,0.0
22588,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:53:36.065Z,2020-09-24T12:53:36.065Z,0.0
22589,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T12:53:36.065Z,2020-09-24T12:53:36.065Z,0.0
22590,qc,DistanceAbs,0x000b,6.67739354845,0x00000000,2020-09-24T12:53:36.065Z,2020-09-24T12:53:36.065Z,0.0
22591,rp,527,0x0007,3198142857,0x00000000,2020-09-24T12:53:36.103Z,2020-09-24T12:53:36.103Z,0.0
22592,rp,529,0x0007,1051181791,0x00000000,2020-09-24T12:53:36.106Z,2020-09-24T12:53:36.106Z,1.0
22593,rp,528,0x0007,3188121945,0x00000000,2020-09-24T12:53:36.106Z,2020-09-24T12:53:36.106Z,1.0
22594,gate,Position,0x000b,39.8,0x00000000,2020-09-24T12:53:36.114Z,2020-09-24T12:53:36.114Z,1.0
22595,gate,Safe,0x0001,false,0x00000000,2020-09-24T12:53:36.114Z,2020-09-24T12:53:36.114Z,1.0
22596,gate,Speed,0x000b,-30,0x00000000,2020-09-24T12:53:36.114Z,2020-09-24T12:53:36.114Z,1.0
22597,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:53:36.185Z,2020-09-24T12:53:36.185Z,1.0
22598,rp,528,0x0007,3188630881,0x00000000,2020-09-24T12:53:36.354Z,2020-09-24T12:53:36.354Z,1.0
22599,rp,527,0x0007,3198146493,0x00000000,2020-09-24T12:53:36.354Z,2020-09-24T12:53:36.354Z,1.0
22600,rp,529,0x0007,1051185615,0x00000000,2020-09-24T12:53:36.357Z,2020-09-24T12:53:36.357Z,1.0
22601,qc,DistanceX,0x000b,2.38598382473,0x00000000,2020-09-24T12:53:36.365Z,2020-09-24T12:53:36.365Z,1.0
22602,qc,DistanceAbs,0x000b,6.67739354845,0x00000000,2020-09-24T12:53:36.365Z,2020-09-24T12:53:36.365Z,1.0
22603,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:53:36.365Z,2020-09-24T12:53:36.365Z,1.0
22604,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T12:53:36.365Z,2020-09-24T12:53:36.365Z,1.0
22605,gate,Speed,0x000b,-40,0x00000000,2020-09-24T12:53:36.414Z,2020-09-24T12:53:36.414Z,1.0
22606,gate,Position,0x000b,29.5,0x00000000,2020-09-24T12:53:36.414Z,2020-09-24T12:53:36.414Z,1.0
22607,gate,Safe,0x0001,false,0x00000000,2020-09-24T12:53:36.414Z,2020-09-24T12:53:36.414Z,1.0
22608,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:53:36.485Z,2020-09-24T12:53:36.485Z,1.0
22609,rp,527,0x0007,3198147147,0x00000000,2020-09-24T12:53:36.602Z,2020-09-24T12:53:36.602Z,1.0
22610,rp,528,0x0007,3188628741,0x00000000,2020-09-24T12:53:36.602Z,2020-09-24T12:53:36.602Z,1.0
22611,rp,529,0x0007,1051185063,0x00000000,2020-09-24T12:53:36.605Z,2020-09-24T12:53:36.605Z,1.0
22612,qc,DistanceX,0x000b,2.38598382473,0x00000000,2020-09-24T12:53:36.665Z,2020-09-24T12:53:36.665Z,1.0
22613,qc,DistanceAbs,0x000b,6.67739354845,0x00000000,2020-09-24T12:53:36.665Z,2020-09-24T12:53:36.665Z,1.0
22614,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T12:53:36.665Z,2020-09-24T12:53:36.665Z,1.0
22615,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:53:36.665Z,2020-09-24T12:53:36.665Z,1.0
22616,gate,Position,0x000b,19.3,0x00000000,2020-09-24T12:53:36.714Z,2020-09-24T12:53:36.714Z,1.0
22617,gate,Speed,0x000b,-30,0x00000000,2020-09-24T12:53:36.714Z,2020-09-24T12:53:36.714Z,1.0
22618,gate,Safe,0x0001,false,0x00000000,2020-09-24T12:53:36.714Z,2020-09-24T12:53:36.714Z,1.0
22619,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:53:36.785Z,2020-09-24T12:53:36.785Z,1.0
22620,rp,527,0x0007,3198147093,0x00000000,2020-09-24T12:53:36.853Z,2020-09-24T12:53:36.853Z,1.0
22621,rp,528,0x0007,3188628278,0x00000000,2020-09-24T12:53:36.853Z,2020-09-24T12:53:36.853Z,1.0
22622,rp,529,0x0007,1051184972,0x00000000,2020-09-24T12:53:36.855Z,2020-09-24T12:53:36.855Z,1.0
22623,qc,DistanceX,0x000b,2.38598382473,0x00000000,2020-09-24T12:53:36.965Z,2020-09-24T12:53:36.965Z,1.0
22624,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T12:53:36.965Z,2020-09-24T12:53:36.965Z,1.0
22625,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:53:36.965Z,2020-09-24T12:53:36.965Z,1.0
22626,qc,DistanceAbs,0x000b,6.67739354845,0x00000000,2020-09-24T12:53:36.965Z,2020-09-24T12:53:36.965Z,1.0
22627,gate,Safe,0x0001,false,0x00000000,2020-09-24T12:53:37.014Z,2020-09-24T12:53:37.014Z,1.0
22628,gate,Speed,0x000b,-30,0x00000000,2020-09-24T12:53:37.014Z,2020-09-24T12:53:37.014Z,1.0
22629,gate,Position,0x000b,9,0x00000000,2020-09-24T12:53:37.014Z,2020-09-24T12:53:37.014Z,1.0
22630,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:53:37.085Z,2020-09-24T12:53:37.085Z,1.0
22631,rp,527,0x0007,3198147099,0x00000000,2020-09-24T12:53:37.101Z,2020-09-24T12:53:37.101Z,1.0
22632,rp,528,0x0007,3188628117,0x00000000,2020-09-24T12:53:37.104Z,2020-09-24T12:53:37.104Z,1.0
22633,rp,529,0x0007,1051185058,0x00000000,2020-09-24T12:53:37.106Z,2020-09-24T12:53:37.106Z,1.0
22634,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:53:37.265Z,2020-09-24T12:53:37.265Z,1.0
22635,qc,DistanceX,0x000b,2.38598382473,0x00000000,2020-09-24T12:53:37.265Z,2020-09-24T12:53:37.265Z,1.0
22636,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T12:53:37.265Z,2020-09-24T12:53:37.265Z,1.0
22637,qc,DistanceAbs,0x000b,6.67739354845,0x00000000,2020-09-24T12:53:37.265Z,2020-09-24T12:53:37.265Z,1.0
22638,gate,Safe,0x0001,true,0x00000000,2020-09-24T12:53:37.314Z,2020-09-24T12:53:37.314Z,1.0
22639,gate,Speed,0x000b,0,0x00000000,2020-09-24T12:53:37.314Z,2020-09-24T12:53:37.314Z,1.0
22640,gate,Position,0x000b,0.3,0x00000000,2020-09-24T12:53:37.314Z,2020-09-24T12:53:37.314Z,1.0
22641,rp,527,0x0007,3198147261,0x00000000,2020-09-24T12:53:37.354Z,2020-09-24T12:53:37.354Z,1.0
22642,rp,528,0x0007,3188628242,0x00000000,2020-09-24T12:53:37.354Z,2020-09-24T12:53:37.354Z,1.0
22643,rp,529,0x0007,1051184424,0x00000000,2020-09-24T12:53:37.357Z,2020-09-24T12:53:37.357Z,1.0
22644,store,DiscSize,0x0003,2,0x00000000,2020-09-24T12:53:37.385Z,2020-09-24T12:53:37.385Z,1.0
22645,qc,DistanceAbs,0x000b,6.67739354845,0x00000000,2020-09-24T12:53:37.565Z,2020-09-24T12:53:37.565Z,1.0
22646,qc,DistanceX,0x000b,2.38598382473,0x00000000,2020-09-24T12:53:37.565Z,2020-09-24T12:53:37.565Z,1.0
22647,qc,DistanceY,0x000b,6.23655880988,0x00000000,2020-09-24T12:53:37.565Z,2020-09-24T12:53:37.565Z,1.0
22648,qc,ResultCode,0x0006,1.0,0x00000000,2020-09-24T12:53:37.565Z,2020-09-24T12:53:37.565Z,1.0
